LOCSF,MODIFIER,PROVINCE,SLOPE,SOIL_CODE,SOIL_ID
U,~~~~~,SK,A,OXD,SKOXD~~~~~A
D,~~~~~,SK,A,WHA,SKWHA~~~~~A
D,~~~~~,SK,A,OXA,SKOXA~~~~~A
H,~~~~~,SK,B,WHA,SKWHA~~~~~A
D,~~~~~,SK,A,NTA,SKNTA~~~~~A
H,~~~~~,SK,B,OXA,SKOXA~~~~~A
D,~~~~~,SK,B,RWW,SKRWW~~~~~N
D,~~~~~,SK,A,WHC,SKWHC~~~~~A
H,~~~~~,SK,A,OXA,SKOXA~~~~~A
H,~~~~~,MB,A,NDL,MBNDL~~~~~A
H,~~~~~,SK,A,OXC,SKOXC~~~~~A
H,~~~~~,SK,B,OXA,SKOXA~~~~~A
H,~~~~~,SK,A,OXD,SKOXD~~~~~A
H,~~~~~,MB,B,NDL,MBNDL~~~~~A
H,~~~~~,MB,A,VRC,MBVRC~~~~~A
D,~~~~~,SK,B,RWW,SKRWW~~~~~N
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,SK,B,OXC,SKOXC~~~~~A
H,~~~~~,MB,A,PEN,MBPEN~~~~~A
D,~~~~~,MB,D,$ER,MB$ER~~~~~N
H,~~~~~,MB,A,MDN,MBMDN~~~~~A
U,~~~~~,SK,A,OXA,SKOXA~~~~~A
U,~~~~~,SK,A,SVA,SKSVA~~~~~A
U,~~~~~,SK,A,MEA,SKMEA~~~~~A
U,A~~~~,SK,A,MEA,SKMEAA~~~~A
U,~~~~~,SK,A,SVD,SKSVD~~~~~A
U,~~~~~,SK,A,SVC,SKSVC~~~~~A
U,~~~~~,SK,A,RVA,SKRVA~~~~~A
U,~~~~~,SK,A,WBA,SKWBA~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,MB,B,NDL,MBNDL~~~~~A
H,~~~~~,SK,B,OXA,SKOXA~~~~~A
H,~~~~~,MB,A,VRC,MBVRC~~~~~A
H,~~~~~,SK,A,OXA,SKOXA~~~~~A
H,~~~~~,MB,C,NDL,MBNDL~~~~~A
H,~~~~~,SK,A,OXC,SKOXC~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,SK,B,OXC,SKOXC~~~~~A
H,~~~~~,SK,B,OXD,SKOXD~~~~~A
H,~~~~~,MB,A,PEN,MBPEN~~~~~A
H,s~~~~,MB,A,VRC,MBVRCs~~~~A
D,~~~~~,MB,E,$ER,MB$ER~~~~~N
H,~~~~~,MB,A,DRO,MBDRO~~~~~A
D,~~~~~,SK,B,RWW,SKRWW~~~~~N
H,~~~~~,SK,B,OXA,SKOXA~~~~~A
H,~~~~~,SK,A,OXA,SKOXA~~~~~A
H,~~~~~,SK,B,OXC,SKOXC~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,SK,A,YKC,SKYKC~~~~~A
H,~~~~~,SK,B,YKA,SKYKA~~~~~A
D,~~~~~,SK,D,HWW,SKHWW~~~~~N
D,~~~~~,SK,D,HWA,SKHWA~~~~~N
L,~~~~~,SK,A,EBC,SKEBC~~~~~A
L,~~~~~,SK,A,AVA,SKAVA~~~~~A
L,~~~~~,SK,A,AVG,SKAVG~~~~~N
S,~~~~~,MB,D,$ER,MB$ER~~~~~N
D,~~~~~,MB,B,JAY,MBJAY~~~~~A
D,~~~~~,MB,B,NDL,MBNDL~~~~~A
U,~~~~~,MB,A,LEI,MBLEI~~~~~A
D,~~~~~,MB,B,CYN,MBCYN~~~~~A
H,~~~~~,MB,A,DRO,MBDRO~~~~~A
H,~~~~~,MB,B,NDL,MBNDL~~~~~A
H,~~~~~,MB,A,NDL,MBNDL~~~~~A
H,s~~~~,MB,A,VRC,MBVRCs~~~~A
D,~~~~~,MB,A,NDL,MBNDL~~~~~A
D,~~~~~,MB,B,NDL,MBNDL~~~~~A
D,~~~~~,MB,B,JAY,MBJAY~~~~~A
D,~~~~~,MB,A,ANL,MBANL~~~~~A
D,~~~~~,MB,A,MDN,MBMDN~~~~~A
D,~~~~~,MB,A,PEN,MBPEN~~~~~A
D,~~~~~,MB,A,VFF,MBVFF~~~~~A
R,~~~~~,MB,B,LNO,MBLNO~~~~~A
U,s~~~~,MB,A,VFF,MBVFFs~~~~A
U,s~~~~,MB,A,CZW,MBCZWs~~~~N
U,~~~~~,MB,A,WHL,MBWHL~~~~~A
U,~~~~~,MB,A,JAY,MBJAY~~~~~A
U,~~~~~,MB,A,NDL,MBNDL~~~~~A
R,~~~~~,MB,C,AWH,MBAWH~~~~~A
U,~~1~~,MB,A,CXF,MBCXF~~1~~A
U,~~~~~,MB,A,EBK,MBEBK~~~~~A
U,~~~~~,MB,A,CAV,MBCAV~~~~~A
D,~~~~~,MB,A,TGR,MBTGR~~~~~A
D,~~~~~,MB,A,HRG,MBHRG~~~~~A
D,~~1~~,MB,A,CXF,MBCXF~~1~~A
D,~~~~~,MB,A,JIK,MBJIK~~~~~A
D,~~~~~,MB,A,PDA,MBPDA~~~~~A
D,s~~~~,MB,A,TDP,MBTDPs~~~~A
D,~~1~~,MB,A,CLN,MBCLN~~1~~A
D,~~~~~,MB,B,FND,MBFND~~~~~A
D,~~~~~,MB,E,$ER,MB$ER~~~~~N
D,~~~~~,MB,A,BKR,MBBKR~~~~~A
H,~~~~~,MB,A,NDL,MBNDL~~~~~A
H,~~~~~,MB,A,DRO,MBDRO~~~~~A
H,~~~~~,MB,B,NDL,MBNDL~~~~~A
H,~~~~~,MB,A,ANL,MBANL~~~~~A
H,s~~~~,MB,A,VRC,MBVRCs~~~~A
H,~~~~~,MB,A,PEN,MBPEN~~~~~A
H,~~~~~,MB,B,NDL,MBNDL~~~~~A
H,~~~~~,MB,A,NDL,MBNDL~~~~~A
H,~~~~~,MB,A,ANL,MBANL~~~~~A
H,~~~~~,MB,A,PEN,MBPEN~~~~~A
H,~~~~~,MB,A,DRO,MBDRO~~~~~A
H,~~~~~,MB,A,VRC,MBVRC~~~~~A
D,~~~~~,MB,D,$ER,MB$ER~~~~~N
D,~~~~~,MB,B,JAY,MBJAY~~~~~A
D,~~~~~,MB,A,NDL,MBNDL~~~~~A
D,~~~~~,MB,B,NDL,MBNDL~~~~~A
D,~~~~~,MB,A,VFF,MBVFF~~~~~A
D,~~~~~,MB,E,$ER,MB$ER~~~~~N
D,~~~~~,MB,B,MXI,MBMXI~~~~~A
D,~~~~~,MB,A,ANL,MBANL~~~~~A
S,~~~~~,MB,E,$ER,MB$ER~~~~~N
D,~~~~~,MB,B,ECK,MBECK~~~~~A
D,~~~~~,MB,B,CYN,MBCYN~~~~~A
U,~~~~~,MB,A,LEI,MBLEI~~~~~A
D,~~~~~,MB,B,NDL,MBNDL~~~~~A
D,~~~~~,MB,A,SHH,MBSHH~~~~~A
U,~~~~~,MB,A,BKR,MBBKR~~~~~A
D,~~~~~,MB,A,DRO,MBDRO~~~~~A
H,~~~~~,MB,A,NDL,MBNDL~~~~~A
H,~~~~~,MB,B,NDL,MBNDL~~~~~A
H,~~~~~,MB,A,ANL,MBANL~~~~~A
H,~~~~~,MB,A,PEN,MBPEN~~~~~A
H,~~~~~,MB,B,OOL,MBOOL~~~~~A
H,p~~~~,MB,A,PVK,MBPVKp~~~~N
H,~~~~~,MB,B,SHH,MBSHH~~~~~A
U,~~~~~,MB,A,NDL,MBNDL~~~~~A
U,~~~~~,MB,B,NDL,MBNDL~~~~~A
U,~~~~~,MB,A,VRC,MBVRC~~~~~A
D,~~~~~,MB,A,DRO,MBDRO~~~~~A
D,~~~~~,MB,A,CLN,MBCLN~~~~~A
D,1~~~~,MB,A,CYN,MBCYN1~~~~A
D,~~~~~,MB,A,RAM,MBRAM~~~~~A
U,~~~~~,MB,A,NDL,MBNDL~~~~~A
U,~~~~~,MB,B,NDL,MBNDL~~~~~A
U,~~~~~,MB,A,VRC,MBVRC~~~~~A
U,s~~~~,MB,A,DRO,MBDROs~~~~A
M,~~~~~,MB,A,NDL,MBNDL~~~~~A
M,~~~~~,MB,B,NDL,MBNDL~~~~~A
M,~~~~~,MB,A,ANL,MBANL~~~~~A
M,~~~~~,MB,A,DRO,MBDRO~~~~~A
M,~~~~~,MB,A,PEN,MBPEN~~~~~A
L,~~~~~,MB,A,MRH,MBMRH~~~~~A
U,A~~~~,SK,A,BAA,SKBAAA~~~~A
U,A~~~~,SK,A,BAD,SKBADA~~~~A
U,~~~~~,SK,A,HDA,SKHDA~~~~~A
U,A~~~~,SK,A,SUA,SKSUAA~~~~A
U,~~~~~,SK,A,OXA,SKOXA~~~~~A
D,~~~~~,SK,D,RWW,SKRWW~~~~~N
H,~~~~~,SK,A,CDC,SKCDC~~~~~A
H,~~~~~,SK,B,CDC,SKCDC~~~~~A
H,~~~~~,SK,B,OXC,SKOXC~~~~~A
H,~~~~~,SK,A,HMA,SKHMA~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,SK,A,MEA,SKMEA~~~~~A
H,~~~~~,SK,A,OXA,SKOXA~~~~~A
H,~~~~~,SK,B,MEA,SKMEA~~~~~A
D,~~~~~,SK,D,HWW,SKHWW~~~~~N
H,~~~~~,SK,B,GNC,SKGNC~~~~~A
H,~~~~~,SK,B,GND,SKGND~~~~~A
H,~~~~~,SK,B,GNO,SKGNO~~~~~A
H,~~~~~,SK,B,GNA,SKGNA~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,SK,B,OXA,SKOXA~~~~~A
H,~~~~~,SK,A,GNA,SKGNA~~~~~A
D,~~~~~,SK,D,HWW,SKHWW~~~~~N
D,~~~~~,SK,D,HWA,SKHWA~~~~~N
L,~~~~~,SK,A,AVA,SKAVA~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
D,~~~~~,SK,C,HWW,SKHWW~~~~~N
L,~~~~~,SK,A,EBD,SKEBD~~~~~A
I,~~~~~,SK,B,EBC,SKEBC~~~~~A
H,~~~~~,SK,A,EGA,SKEGA~~~~~A
U,~~~~~,SK,A,HDC,SKHDC~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
U,~~~~~,SK,A,HMC,SKHMC~~~~~A
U,~~~~~,SK,A,OXA,SKOXA~~~~~A
H,~~~~~,SK,B,EGA,SKEGA~~~~~A
H,~~~~~,SK,B,OXC,SKOXC~~~~~A
U,A~~~~,SK,A,BAA,SKBAAA~~~~A
D,~~~~~,SK,D,HWW,SKHWW~~~~~N
U,~~~~~,SK,A,IHD,SKIHD~~~~~A
U,~~~~~,SK,A,EGA,SKEGA~~~~~A
U,A~~~~,SK,A,IHD,SKIHDA~~~~A
U,A~~~~,SK,A,BAA,SKBAAA~~~~A
U,~~~~~,SK,A,BAD,SKBAD~~~~~A
H,~~~~~,SK,B,EGA,SKEGA~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,SK,B,IHD,SKIHD~~~~~A
H,~~~~~,SK,A,EGA,SKEGA~~~~~A
H,A~~~~,SK,A,BAA,SKBAAA~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,SK,A,HDA,SKHDA~~~~~A
H,~~~~~,SK,A,OXA,SKOXA~~~~~A
D,~~~~~,SK,B,RWG,SKRWG~~~~~N
H,~~~~~,SK,B,GNA,SKGNA~~~~~A
H,~~~~~,SK,B,GNC,SKGNC~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,SK,A,GNA,SKGNA~~~~~A
H,~~~~~,SK,B,GNO,SKGNO~~~~~A
H,~~~~~,SK,A,WSA,SKWSA~~~~~A
D,~~~~~,SK,A,IHD,SKIHD~~~~~A
D,~~~~~,SK,A,IHA,SKIHA~~~~~A
D,~~~~~,SK,A,OXA,SKOXA~~~~~A
D,~~~~~,SK,B,RWW,SKRWW~~~~~N
U,~~~~~,SK,A,EGA,SKEGA~~~~~A
U,~~~~~,SK,A,EGC,SKEGC~~~~~A
U,A~~~~,SK,A,IHA,SKIHAA~~~~A
U,~~~~~,SK,A,OXA,SKOXA~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
U,~~~~~,SK,A,OXA,SKOXA~~~~~A
H,~~~~~,SK,B,OXA,SKOXA~~~~~A
H,~~~~~,SK,B,OXD,SKOXD~~~~~A
U,~~~~~,SK,A,OXC,SKOXC~~~~~A
U,HS~~~,SK,A,AVA,SKAVAHS~~~A
U,S~~~~,SK,A,OXH,SKOXHS~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
R,~~~~~,SK,B,WRA,SKWRA~~~~~A
D,~~~~~,SK,A,WRA,SKWRA~~~~~A
R,~~~~~,SK,B,WRC,SKWRC~~~~~A
R,~~~~~,SK,B,BGA,SKBGA~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,SK,A,WRA,SKWRA~~~~~A
R,~~~~~,SK,B,WRA,SKWRA~~~~~A
H,~~~~~,SK,A,WRC,SKWRC~~~~~A
R,~~~~~,SK,B,WRC,SKWRC~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
D,~~~~~,SK,D,HWW,SKHWW~~~~~N
R,~~~~~,SK,B,FGA,SKFGA~~~~~A
H,~~~~~,SK,A,FGA,SKFGA~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
R,~~~~~,SK,B,FGC,SKFGC~~~~~A
R,~~~~~,SK,B,WRA,SKWRA~~~~~A
H,~~~~~,SK,A,AQA,SKAQA~~~~~A
R,~~~~~,SK,B,BGA,SKBGA~~~~~A
H,~~~~~,SK,A,FGC,SKFGC~~~~~A
D,~~~~~,SK,C,HWW,SKHWW~~~~~N
R,~~~~~,SK,B,OXA,SKOXA~~~~~A
H,~~~~~,SK,A,OXA,SKOXA~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,SK,A,OXC,SKOXC~~~~~A
R,~~~~~,SK,B,OXC,SKOXC~~~~~A
H,~~~~~,SK,A,WRA,SKWRA~~~~~A
R,~~~~~,SK,B,WRA,SKWRA~~~~~A
H,~~~~~,SK,B,OXA,SKOXA~~~~~A
H,~~~~~,SK,A,OXA,SKOXA~~~~~A
H,~~~~~,SK,B,OXC,SKOXC~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,SK,A,OXC,SKOXC~~~~~A
D,~~~~~,SK,B,RWW,SKRWW~~~~~N
H,~~~~~,SK,A,MEA,SKMEA~~~~~A
H,~~~~~,SK,B,WNA,SKWNA~~~~~A
H,~~~~~,SK,B,WSA,SKWSA~~~~~A
H,~~~~~,SK,A,WSA,SKWSA~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
D,~~~~~,SK,D,HWW,SKHWW~~~~~N
H,~~~~~,SK,B,OXA,SKOXA~~~~~A
D,~~~~~,SK,A,RWW,SKRWW~~~~~N
H,~~~~~,SK,A,WNA,SKWNA~~~~~A
H,~~~~~,SK,B,MEA,SKMEA~~~~~A
H,~~~~~,SK,B,WHA,SKWHA~~~~~A
H,~~~~~,SK,B,OXA,SKOXA~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,SK,B,OXC,SKOXC~~~~~A
H,~~~~~,SK,B,WVB,SKWVB~~~~~A
H,~~~~~,SK,B,OXA,SKOXA~~~~~A
H,~~~~~,SK,A,OXA,SKOXA~~~~~A
H,~~~~~,SK,B,OXC,SKOXC~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,SK,A,OXC,SKOXC~~~~~A
D,~~~~~,SK,D,HWW,SKHWW~~~~~N
H,~~~~~,SK,A,OXA,SKOXA~~~~~A
H,~~~~~,SK,B,OXA,SKOXA~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,SK,B,OXC,SKOXC~~~~~A
H,~~~~~,SK,A,CDA,SKCDA~~~~~A
H,~~~~~,SK,B,GNA,SKGNA~~~~~A
H,~~~~~,SK,A,OXC,SKOXC~~~~~A
H,~~~~~,SK,B,OXA,SKOXA~~~~~A
H,~~~~~,SK,B,WHA,SKWHA~~~~~A
H,~~~~~,SK,B,OXC,SKOXC~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
D,~~~~~,SK,D,HWW,SKHWW~~~~~N
H,~~~~~,SK,A,OXA,SKOXA~~~~~A
H,~~~~~,SK,B,OXA,SKOXA~~~~~A
H,~~~~~,SK,A,OXA,SKOXA~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,SK,A,WNA,SKWNA~~~~~A
H,~~~~~,SK,B,OXC,SKOXC~~~~~A
H,~~~~~,SK,B,WNA,SKWNA~~~~~A
H,~~~~~,SK,A,CDA,SKCDA~~~~~A
H,~~~~~,SK,A,OXC,SKOXC~~~~~A
H,~~~~~,SK,A,WRA,SKWRA~~~~~A
H,~~~~~,MB,D,SHX,MBSHX~~~~~A
H,~~~~~,MB,B,SHX,MBSHX~~~~~A
U,~~~~~,MB,A,SCK,MBSCK~~~~~A
H,~~~~~,MB,A,ONH,MBONH~~~~~A
U,~~~~~,MB,A,LVH,MBLVH~~~~~A
U,~~~~~,MB,A,HAT,MBHAT~~~~~A
F13,~~~~~,MB,A,PER,MBPER~~~~~N
U,~~~~~,MB,A,HAT,MBHAT~~~~~A
U,~~~~~,MB,C,DOB,MBDOB~~~~~A
U,~~~~~,MB,B,FIR,MBFIR~~~~~A
U,~~~~~,MB,A,DOB,MBDOB~~~~~A
D,~~2~~,MB,D,FIR,MBFIR~~2~~A
D,~~2~~,MB,D,HAT,MBHAT~~2~~A
F13,~~~~~,MB,A,PER,MBPER~~~~~N
D,~~1~~,MB,C,HAT,MBHAT~~1~~A
S,~~~~~,MB,E,$ER,MB$ER~~~~~N
U,~~~~~,MB,A,BSF,MBBSF~~~~~A
U,s~~~~,MB,A,BSF,MBBSFs~~~~A
U,~~1~~,MB,A,FND,MBFND~~1~~A
U,~~~~~,MB,A,PDA,MBPDA~~~~~A
U,s~~~~,MB,A,TGR,MBTGRs~~~~A
U,s~~~~,MB,A,VFF,MBVFFs~~~~A
U,s~~~~,MB,A,PDA,MBPDAs~~~~A
U,~~~~~,MB,A,NDL,MBNDL~~~~~A
U,~~~~~,MB,A,JIK,MBJIK~~~~~A
U,~~~~~,MB,A,PLE,MBPLE~~~~~A
U,~~~~~,MB,A,LEI,MBLEI~~~~~A
L,~~~~~,MB,A,WHL,MBWHL~~~~~A
L,~~~~~,MB,A,DOT,MBDOT~~~~~A
L,~~~~~,MB,A,HGH,MBHGH~~~~~A
U,~~~~~,MB,A,SCK,MBSCK~~~~~A
U,~~~~~,MB,A,HMO,MBHMO~~~~~A
H,~~~~~,MB,B,SHX,MBSHX~~~~~A
U,~~~~~,MB,A,LEI,MBLEI~~~~~A
F13,~~~~~,MB,A,PER,MBPER~~~~~N
F13,~~~~~,MB,A,XVI,MBXVI~~~~~N
M14,~~~~~,MB,A,$MH,MB$MH~~~~~A
L,~~~~~,MB,A,GDZ,MBGDZ~~~~~A
U,~~~~~,MB,A,WHL,MBWHL~~~~~A
R,~~~~~,MB,A,SCK,MBSCK~~~~~A
R,~~~~~,MB,B,AWH,MBAWH~~~~~A
R,~~~~~,MB,D,AWH,MBAWH~~~~~A
U,~~~~~,MB,A,HMO,MBHMO~~~~~A
U,~~~~~,MB,A,CAV,MBCAV~~~~~A
U,~~~~~,MB,A,PDA,MBPDA~~~~~A
U,s~~~~,MB,A,TDP,MBTDPs~~~~A
U,~~~~~,MB,A,MXI,MBMXI~~~~~A
U,~~~~~,MB,A,MRH,MBMRH~~~~~A
D,~~~~~,MB,C,MXI,MBMXI~~~~~A
D,~~~~~,MB,C,MRH,MBMRH~~~~~A
S,~~~~~,MB,E,$ER,MB$ER~~~~~N
D,~~1~~,MB,B,CXF,MBCXF~~1~~A
U,~~~~~,MB,A,LEI,MBLEI~~~~~A
U,~~~~~,MB,A,PDA,MBPDA~~~~~A
D,~~1~~,MB,B,CXF,MBCXF~~1~~A
U,~~~~~,MB,A,PDA,MBPDA~~~~~A
S,~~~~~,MB,E,$ER,MB$ER~~~~~N
U,~~1~~,MB,A,CLN,MBCLN~~1~~A
D,~~1~~,MB,C,CLN,MBCLN~~1~~A
U,s~~~~,MB,A,TDP,MBTDPs~~~~A
U,~~~~~,MB,A,BSF,MBBSF~~~~~A
U,~~~~~,MB,A,FND,MBFND~~~~~A
U,~~~~~,MB,A,PLE,MBPLE~~~~~A
L,~~~~~,MB,A,HMO,MBHMO~~~~~A
L,~~~~~,MB,A,SCK,MBSCK~~~~~A
L,~~~~~,MB,A,PLE,MBPLE~~~~~A
L,~~~~~,MB,A,SEE,MBSEE~~~~~A
L,s~~~~,MB,A,VDS,MBVDSs~~~~A
H,~~~~~,MB,B,SHX,MBSHX~~~~~A
U,~~~~~,MB,A,CLN,MBCLN~~~~~A
L,s~~~~,MB,A,OIV,MBOIVs~~~~A
U,1~~~~,MB,A,CYN,MBCYN1~~~~A
U,~~~~~,MB,A,CBF,MBCBF~~~~~A
L,t~~~~,MB,A,LSR,MBLSRt~~~~N
U,~~~~~,MB,A,LEI,MBLEI~~~~~A
L,~~~~~,MB,A,PDA,MBPDA~~~~~A
F13,~~~~~,MB,A,PER,MBPER~~~~~N
L,~~~~~,MB,A,RAM,MBRAM~~~~~A
L,~~~~~,MB,A,TDP,MBTDP~~~~~A
L,~~~~~,MB,A,RAM,MBRAM~~~~~A
L,~~~~~,MB,A,PDA,MBPDA~~~~~A
L,~~~~~,MB,A,FND,MBFND~~~~~A
L,~~~~~,MB,A,GBO,MBGBO~~~~~A
L,~~~~~,MB,A,OBR,MBOBR~~~~~A
L,~~~~~,MB,A,WWD,MBWWD~~~~~A
L,~~~~~,MB,A,CLN,MBCLN~~~~~A
L,s~~~~,MB,A,TDP,MBTDPs~~~~A
U,~~~~~,MB,A,LEI,MBLEI~~~~~A
S,~~~~~,MB,E,$ER,MB$ER~~~~~N
U,~~~~~,MB,A,BKR,MBBKR~~~~~A
T,~~~~~,MB,A,MXD,MBMXD~~~~~A
D,~~~~~,MB,A,MRH,MBMRH~~~~~A
D,~~~~~,MB,D,SHX,MBSHX~~~~~A
D,~~~~~,MB,A,DOB,MBDOB~~~~~A
U,~~~~~,MB,A,DOT,MBDOT~~~~~A
L,~~~~~,MB,A,MXI,MBMXI~~~~~A
U,~~~~~,MB,A,SCK,MBSCK~~~~~A
L,~~~~~,MB,A,CAV,MBCAV~~~~~A
L,~~~~~,MB,A,TDP,MBTDP~~~~~A
L,~~~~~,MB,A,CXT,MBCXT~~~~~A
U,s~~~~,MB,A,VDS,MBVDSs~~~~A
U,~~~~~,MB,A,BSF,MBBSF~~~~~A
U,~~~~~,MB,A,PDA,MBPDA~~~~~A
U,~~~~~,MB,B,FND,MBFND~~~~~A
U,~~~~~,MB,A,RAM,MBRAM~~~~~A
U,s~~~~,MB,A,TDP,MBTDPs~~~~A
L,~~~~~,MB,A,HRG,MBHRG~~~~~A
L,~~~~~,MB,A,PLE,MBPLE~~~~~A
U,~~~~~,MB,A,SCK,MBSCK~~~~~A
U,~~~~~,MB,B,HAL,MBHAL~~~~~A
L,~~~~~,MB,A,CKD,MBCKD~~~~~A
L,~~~~~,MB,A,FND,MBFND~~~~~A
U,~~~~~,MB,A,WWC,MBWWC~~~~~A
U,~~~~~,MB,B,FIR,MBFIR~~~~~A
L,~~~~~,MB,A,GBO,MBGBO~~~~~A
H,~~~~~,MB,C,SHX,MBSHX~~~~~A
L,~~~~~,MB,A,GYS,MBGYS~~~~~A
U,~~~~~,MB,B,LOP,MBLOP~~~~~A
S,~~~~~,MB,E,$ER,MB$ER~~~~~N
H,~~~~~,MB,D,SHX,MBSHX~~~~~A
H,~~~~~,MB,B,SHX,MBSHX~~~~~A
U,~~~~~,MB,A,LVH,MBLVH~~~~~A
L,~~~~~,MB,A,CKD,MBCKD~~~~~A
U,~~~~~,MB,A,ONH,MBONH~~~~~A
U,~~~~~,MB,B,WHL,MBWHL~~~~~A
L,~~~~~,MB,A,WWD,MBWWD~~~~~A
L,~~~~~,MB,A,RAM,MBRAM~~~~~A
L,~~~~~,MB,A,FND,MBFND~~~~~A
L,~~~~~,MB,A,GBO,MBGBO~~~~~A
U,~~~~~,MB,B,SCK,MBSCK~~~~~A
L,~~~~~,MB,A,HAL,MBHAL~~~~~A
L,~~~~~,MB,A,PSE,MBPSE~~~~~A
R,~~~~~,SK,B,OXA,SKOXA~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,SK,A,OXA,SKOXA~~~~~A
H,~~~~~,SK,A,OXC,SKOXC~~~~~A
I,~~~~~,SK,B,WHA,SKWHA~~~~~A
H,~~~~~,SK,B,OXC,SKOXC~~~~~A
R,~~~~~,SK,B,WSA,SKWSA~~~~~A
H,~~~~~,SK,A,OXA,SKOXA~~~~~A
H,~~~~~,SK,A,OXC,SKOXC~~~~~A
H,~~~~~,MB,A,RYS,MBRYS~~~~~A
H,~~~~~,SK,A,OXD,SKOXD~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,S~~~~,SK,A,OXB,SKOXBS~~~~A
H,~~~~~,MB,A,CSE,MBCSE~~~~~A
D,~~~~~,SK,A,SFA,SKSFA~~~~~A
H,~~~~~,MB,B,RYS,MBRYS~~~~~A
H,~~~~~,MB,A,TLT,MBTLT~~~~~A
U,~~1~~,MB,A,BED,MBBED~~1~~A
D,~~~~~,MB,A,NWS,MBNWS~~~~~A
D,~~~~~,SK,A,FEA,SKFEA~~~~~A
U,~~~~~,SK,A,AOA,SKAOA~~~~~A
U,S~~~~,SK,A,AOB,SKAOBS~~~~A
U,~~~~~,SK,A,AOC,SKAOC~~~~~A
D,~~~~~,SK,A,FEC,SKFEC~~~~~A
D,~~~~~,SK,A,GVA,SKGVA~~~~~A
D,~~~~~,SK,A,SFA,SKSFA~~~~~A
H,~~~~~,SK,B,EWA,SKEWA~~~~~A
D,~~~~~,SK,A,MEA,SKMEA~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
U,~~~~~,SK,A,OXA,SKOXA~~~~~A
U,~~~~~,SK,A,OXC,SKOXC~~~~~A
U,~~~~~,SK,A,HMA,SKHMA~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
U,~~~~~,SK,A,OXD,SKOXD~~~~~A
U,~~~~~,SK,A,WSA,SKWSA~~~~~A
H,~~~~~,SK,A,OXA,SKOXA~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,SK,B,OXA,SKOXA~~~~~A
H,~~~~~,SK,B,OXC,SKOXC~~~~~A
H,~~~~~,SK,A,SFA,SKSFA~~~~~A
H,~~~~~,SK,B,WNA,SKWNA~~~~~A
H,~~~~~,SK,A,WNA,SKWNA~~~~~A
H,~~~~~,SK,B,SFA,SKSFA~~~~~A
D,~~~~~,SK,D,HWW,SKHWW~~~~~N
H,~~~~~,SK,D,OXA,SKOXA~~~~~A
H,~~~~~,SK,A,PHD,SKPHD~~~~~A
H,~~~~~,SK,B,OXA,SKOXA~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,SK,D,OXC,SKOXC~~~~~A
H,~~~~~,SK,D,WHA,SKWHA~~~~~A
H,~~~~~,SK,B,OXC,SKOXC~~~~~A
H,~~~~~,SK,B,PHD,SKPHD~~~~~A
H,~~~~~,SK,D,OXA,SKOXA~~~~~A
H,~~~~~,SK,D,WRA,SKWRA~~~~~A
H,~~~~~,SK,D,CLA,SKCLA~~~~~A
U,~~~~~,SK,A,GXX,SKGXX~~~~~N
H,~~~~~,SK,D,OXC,SKOXC~~~~~A
