LOCSF,MODIFIER,PROVINCE,SLOPE,SOIL_CODE,SOIL_ID
L,B~~~~,PE,A,RYP,PERYPB~~~~N
L,B~~~~,PE,A,RYP,PERYPB~~~~N
L,B~~~~,PE,A,KID,PEKIDB~~~~A
L,B~~~~,PE,A,CYP,PECYPB~~~~N
L,P~~~~,PE,A,FCF,PEFCFP~~~~N
L,P~~~~,PE,A,POW,PEPOWP~~~~N
U,D~~~~,PE,B,CTW,PECTWD~~~~A
L,E~~~~,PE,A,DUV,PEDUVE~~~~A
L,E~~~~,PE,A,MRG,PEMRGE~~~~N
L,E~~~~,PE,A,MYP,PEMYPE~~~~N
L,E~~~~,PE,A,OLY,PEOLYE~~~~A
L,D~~~~,PE,A,SSI,PESSID~~~~A
U,D~~~~,PE,B,CTW,PECTWD~~~~A
U,D~~~~,PE,B,ARY,PEARYD~~~~A
U,D~~~~,PE,A,MPQ,PEMPQD~~~~A
U,D~~~~,PE,A,WSO,PEWSOD~~~~N
U,D~~~~,PE,B,CTW,PECTWD~~~~A
U,D~~~~,PE,B,ARY,PEARYD~~~~A
U,C~~~~,PE,B,CLO,PECLOC~~~~A
U,D~~~~,PE,B,MPQ,PEMPQD~~~~A
U,D~~~~,PE,A,WSO,PEWSOD~~~~N
U,D~~~~,PE,B,CTW,PECTWD~~~~A
L,D~~~~,PE,A,MPQ,PEMPQD~~~~A
L,D~~~~,PE,A,WSO,PEWSOD~~~~N
L,~~~~~,PE,A,ZCB,PEZCB~~~~~N
H,~~~~~,PE,C,ZDS,PEZDS~~~~~N
U,D~~~~,PE,B,CTW,PECTWD~~~~A
U,D~~~~,PE,B,ARY,PEARYD~~~~A
U,C~~~~,PE,B,CLO,PECLOC~~~~A
U,D~~~~,PE,A,MPQ,PEMPQD~~~~A
U,D~~~~,PE,A,OWL,PEOWLD~~~~N
U,D~~~~,PE,A,WSO,PEWSOD~~~~N
U,D~~~~,PE,B,CTW,PECTWD~~~~A
U,C~~~~,PE,B,CLO,PECLOC~~~~A
U,D~~~~,PE,B,ARY,PEARYD~~~~A
U,D~~~~,PE,A,WSO,PEWSOD~~~~N
U,D~~~~,PE,B,ARY,PEARYD~~~~A
U,C~~~~,PE,B,CLO,PECLOC~~~~A
U,D~~~~,PE,B,CTW,PECTWD~~~~A
H,~~~~~,PE,C,ZDS,PEZDS~~~~~N
U,D~~~~,PE,A,CTW,PECTWD~~~~A
U,B~~~~,PE,A,RYP,PERYPB~~~~N
U,C~~~~,PE,A,GWB,PEGWBC~~~~A
U,B~~~~,PE,A,UGG,PEUGGB~~~~A
L,~~~~~,PE,A,ZCB,PEZCB~~~~~N
L,C~~~~,PE,A,CLO,PECLOC~~~~A
H,~~~~~,PE,C,ZDS,PEZDS~~~~~N
L,~~~~~,PE,A,ZCB,PEZCB~~~~~N
L,D~~~~,PE,A,OWL,PEOWLD~~~~N
L,~~~~~,PE,A,ZSM,PEZSM~~~~~N
U,C~~~~,PE,B,CLO,PECLOC~~~~A
U,D~~~~,PE,B,ARY,PEARYD~~~~A
U,D~~~~,PE,B,CTW,PECTWD~~~~A
U,D~~~~,PE,A,OWL,PEOWLD~~~~N
U,B~~~~,PE,A,UGG,PEUGGB~~~~A
U,D~~~~,PE,B,CTW,PECTWD~~~~A
H,~~~~~,PE,C,ZDS,PEZDS~~~~~N
L,B~~~~,PE,A,RYP,PERYPB~~~~N
L,~~~~~,PE,A,ZCB,PEZCB~~~~~N
U,D~~~~,PE,B,CTW,PECTWD~~~~A
L,~~~~~,PE,A,ZCB,PEZCB~~~~~N
U,C~~~~,PE,B,CLO,PECLOC~~~~A
H,~~~~~,PE,C,ZDS,PEZDS~~~~~N
H,~~~~~,PE,B,ZDS,PEZDS~~~~~N
U,C~~~~,PE,B,CLO,PECLOC~~~~A
U,C~~~~,PE,B,GWB,PEGWBC~~~~A
L,~~~~~,PE,A,ZCB,PEZCB~~~~~N
U,D~~~~,PE,B,CTW,PECTWD~~~~A
U,D~~~~,PE,B,ARY,PEARYD~~~~A
U,D~~~~,PE,A,WSO,PEWSOD~~~~N
U,D~~~~,PE,B,BSH,PEBSHD~~~~A
U,D~~~~,PE,A,MPQ,PEMPQD~~~~A
U,E~~~~,PE,B,TGH,PETGHE~~~~A
U,D~~~~,PE,B,CTW,PECTWD~~~~A
U,C~~~~,PE,B,CLO,PECLOC~~~~A
U,D~~~~,PE,A,MPQ,PEMPQD~~~~A
U,E~~~~,PE,B,TGH,PETGHE~~~~A
U,C~~~~,PE,A,CLO,PECLOC~~~~A
U,D~~~~,PE,A,ARY,PEARYD~~~~A
U,B~~~~,PE,A,RYP,PERYPB~~~~N
U,B~~~~,PE,A,UGG,PEUGGB~~~~A
U,D~~~~,PE,B,ARY,PEARYD~~~~A
U,C~~~~,PE,B,CLO,PECLOC~~~~A
U,D~~~~,PE,B,CTW,PECTWD~~~~A
U,D~~~~,PE,B,LEW,PELEWD~~~~A
U,E~~~~,PE,B,TGH,PETGHE~~~~A
U,D~~~~,PE,A,WSO,PEWSOD~~~~N
U,E~~~~,PE,B,TGH,PETGHE~~~~A
U,D~~~~,PE,B,BSH,PEBSHD~~~~A
U,D~~~~,PE,B,EYL,PEEYLD~~~~A
H,D~~~~,PE,C,BSH,PEBSHD~~~~A
U,D~~~~,PE,B,CTW,PECTWD~~~~A
U,D~~~~,PE,B,BSH,PEBSHD~~~~A
M,D~~~~,PE,B,CTW,PECTWD~~~~A
M,D~~~~,PE,B,ARY,PEARYD~~~~A
M,D~~~~,PE,C,BSH,PEBSHD~~~~A
M,E~~~~,PE,B,TGH,PETGHE~~~~A
M,D~~~~,PE,C,ARY,PEARYD~~~~A
M,D~~~~,PE,C,BSH,PEBSHD~~~~A
M,D~~~~,PE,C,BSH,PEBSHD~~~~A
M,D~~~~,PE,C,CTW,PECTWD~~~~A
M,D~~~~,PE,D,CTW,PECTWD~~~~A
U,D~~~~,PE,B,CTW,PECTWD~~~~A
U,D~~~~,PE,B,ARY,PEARYD~~~~A
U,D~~~~,PE,B,CTW,PECTWD~~~~A
U,D~~~~,PE,B,BSH,PEBSHD~~~~A
U,D~~~~,PE,B,MPQ,PEMPQD~~~~A
M,D~~~~,PE,B,ARY,PEARYD~~~~A
M,D~~~~,PE,C,LEW,PELEWD~~~~A
M,C~~~~,PE,C,CLO,PECLOC~~~~A
M,D~~~~,PE,B,CTW,PECTWD~~~~A
U,10000,QC,B,DDD,QCDDD10000A
L,10000,QC,A,CFF,QCCFF10000N
U,20000,QC,B,LVN,QCLVN20000A
U,10000,QC,B,DDD,QCDDD10000A
U,20000,QC,B,LVN,QCLVN20000A
L,10000,QC,A,CFF,QCCFF10000N
B13,80000,QC,A,TNM,QCTNM80000N
U,20000,QC,B,LVN,QCLVN20000A
L,10000,QC,A,CFF,QCCFF10000N
B13,80000,QC,A,TNM,QCTNM80000N
U,10000,QC,B,DDD,QCDDD10000A
I,10000,QC,A,GSL,QCGSL10000N
U,10000,QC,B,DDD,QCDDD10000A
M,30000,QC,D,SLM,QCSLM30000A
L,10000,QC,A,CFF,QCCFF10000N
B13,80000,QC,A,TNM,QCTNM80000N
L,40000,QC,A,KRK,QCKRK40000A
L,40000,QC,A,DLS,QCDLS40000A
B13,70000,QC,A,TNF,QCTNF70000N
U,21000,QC,B,SDR,QCSDR21000A
L,23000,QC,A,MWO,QCMWO23000A
M,21000,QC,B,SIB,QCSIB21000N
M,21000,QC,B,RVO,QCRVO21000A
L,40000,QC,A,KRK,QCKRK40000A
U,21000,QC,B,SDR,QCSDR21000A
L,40000,QC,A,DTU,QCDTU40000A
I,41000,QC,A,ORS,QCORS41000A
U,21000,QC,A,SDR,QCSDR21000A
L,23000,QC,A,MWO,QCMWO23000A
M,21000,QC,B,RVO,QCRVO21000A
I,23000,QC,A,DSS,QCDSS23000A
U,21000,QC,A,SDR,QCSDR21000A
L,23000,QC,A,MWO,QCMWO23000A
S04,80000,QC,A,MEM,QCMEM80000N
L,20000,QC,A,BUX,QCBUX20000A
L,23000,QC,A,MWO,QCMWO23000A
B13,80000,QC,A,TNM,QCTNM80000N
L,10000,QC,A,SJU,QCSJU10000A
L,10000,QC,A,SSM,QCSSM10000A
U,40000,QC,A,TLY,QCTLY40000A
L,40000,QC,A,JOY,QCJOY40000A
U,30000,QC,A,NUB,QCNUB30000A
L,20000,QC,A,LBS,QCLBS20000A
M,30000,QC,B,PTC,QCPTC30000A
D,50000,QC,C,CPU,QCCPU50000A
L,40000,QC,A,SIE,QCSIE40000A
L,30000,QC,A,COP,QCCOP30000A
U,20000,QC,A,BVG,QCBVG20000A
B13,70000,QC,A,TNF,QCTNF70000N
L,40000,QC,A,LVD,QCLVD40000A
L,40000,QC,A,BDF,QCBDF40000A
L,40000,QC,A,BDF,QCBDF40000A
S04,90000,QC,A,MEH,QCMEH90000N
U,33000,QC,A,FAR,QCFAR33000A
M11,70000,QC,A,MEF,QCMEF70000N
U,23000,QC,B,DQT,QCDQT23000N
I,23000,QC,A,DSP,QCDSP23000A
B13,80000,QC,A,TNM,QCTNM80000N
B13,80000,QC,A,TNM,QCTNM80000N
L,10000,QC,A,SSM,QCSSM10000A
M,30000,QC,B,PTC,QCPTC30000A
L,40000,QC,A,BDO,QCBDO40000A
L,10000,QC,A,VIN,QCVIN10000A
U,10000,QC,A,VIY,QCVIY10000A
L,10000,QC,A,AHG,QCAHG10000N
L,10000,QC,A,SNS,QCSNS10000A
U,10000,QC,A,MOI,QCMOI10000A
U,11000,QC,B,MTA,QCMTA11000A
L,40000,QC,A,DHU,QCDHU40000A
M,30000,QC,B,PTC,QCPTC30000A
L,10H00,QC,A,VUD,QCVUD10H00A
L,10000,QC,A,AHG,QCAHG10000N
B13,80000,QC,A,TNM,QCTNM80000N
L,40000,QC,A,BDF,QCBDF40000A
B13,80000,QC,A,TNM,QCTNM80000N
B13,80000,QC,A,TNM,QCTNM80000N
U,23000,QC,B,DQT,QCDQT23000N
U,10000,QC,B,LOI,QCLOI10000A
U,10000,QC,A,SNS,QCSNS10000A
B13,80000,QC,A,TNM,QCTNM80000N
L,10H00,QC,A,VUD,QCVUD10H00A
L,10000,QC,A,SJU,QCSJU10000A
L,10000,QC,A,SSM,QCSSM10000A
B13,80000,QC,A,TNM,QCTNM80000N
L,10000,QC,A,AHG,QCAHG10000N
L,50000,QC,A,SSL,QCSSL50000A
L,10000,QC,A,AHG,QCAHG10000N
L,30000,QC,A,COP,QCCOP30000A
B13,70000,QC,A,TNF,QCTNF70000N
L,10000,QC,A,SSM,QCSSM10000A
B13,80000,QC,A,TNM,QCTNM80000N
B13,70000,QC,A,TNF,QCTNF70000N
U,20000,QC,A,BVG,QCBVG20000A
U,23000,QC,B,DQT,QCDQT23000N
L,23000,QC,A,MWO,QCMWO23000A
U,23000,QC,B,DQT,QCDQT23000N
L,20000,QC,A,RMB,QCRMB20000A
L,10000,QC,A,SJU,QCSJU10000A
U,10000,QC,B,SNS,QCSNS10000A
D,50000,QC,B,RDU,QCRDU50000A
L,40000,QC,A,GTY,QCGTY40000A
L,20000,QC,A,RMB,QCRMB20000A
L,40000,QC,A,BDF,QCBDF40000A
M,20000,QC,B,KGY,QCKGY20000A
B13,80000,QC,A,TNM,QCTNM80000N
L,10000,QC,A,SNS,QCSNS10000A
L,10000,QC,A,AHG,QCAHG10000N
U,23000,QC,B,DQT,QCDQT23000N
I,23000,QC,A,DSP,QCDSP23000A
B13,80000,QC,A,TNM,QCTNM80000N
U,10000,QC,A,MOI,QCMOI10000A
U,11000,QC,B,MTA,QCMTA11000A
B13,80000,QC,A,TNM,QCTNM80000N
U,23000,QC,A,SYV,QCSYV23000A
D,50000,QC,A,RDU,QCRDU50000A
L,20000,QC,A,CUV,QCCUV20000A
L,10000,QC,A,AHG,QCAHG10000N
L,10000,QC,A,SNS,QCSNS10000A
L,50000,QC,A,SSL,QCSSL50000A
D,50000,QC,A,RDU,QCRDU50000A
I,20000,QC,B,ARH,QCARH20000A
I,20000,QC,A,NBV,QCNBV20000A
U,23000,QC,A,SYV,QCSYV23000A
L,20000,QC,A,RMB,QCRMB20000A
L,50000,QC,A,SSL,QCSSL50000A
L,20000,QC,A,CUV,QCCUV20000A
L,10000,QC,A,SSM,QCSSM10000A
L,10000,QC,A,HMF,QCHMF10000N
B13,80000,QC,A,TNM,QCTNM80000N
L,40000,QC,A,NCT,QCNCT40000A
L,40H00,QC,A,LBI,QCLBI40H00A
L,30000,QC,A,BET,QCBET30000A
L,30000,QC,A,SIT,QCSIT30000A
L,40000,QC,A,LVD,QCLVD40000A
L,30000,QC,A,DUP,QCDUP30000A
L,40000,QC,A,BHI,QCBHI40000A
U,23000,QC,B,DQT,QCDQT23000N
I,23000,QC,A,DSP,QCDSP23000A
B13,80000,QC,A,TNM,QCTNM80000N
S04,90000,QC,A,MEH,QCMEH90000N
L,20000,QC,A,CUV,QCCUV20000A
L,50000,QC,A,SSL,QCSSL50000A
L,20000,QC,A,PRV,QCPRV20000A
L,30000,QC,A,CMT,QCCMT30000A
B13,80000,QC,A,TNM,QCTNM80000N
U,23000,QC,A,SYV,QCSYV23000A
L,10000,QC,A,SJU,QCSJU10000A
L,40000,QC,A,BDF,QCBDF40000A
M,20000,QC,B,KGY,QCKGY20000A
L,20000,QC,A,RMB,QCRMB20000A
U,23000,QC,B,SYV,QCSYV23000A
B13,80000,QC,A,TNM,QCTNM80000N
L,20000,QC,A,RMB,QCRMB20000A
L,40000,QC,A,BDF,QCBDF40000A
L,30000,QC,A,DUP,QCDUP30000A
L,40000,QC,A,BHI,QCBHI40000A
L,20000,QC,A,PRV,QCPRV20000A
L,30000,QC,A,CMT,QCCMT30000A
B13,80000,QC,A,TNM,QCTNM80000N
L,30000,QC,A,DUP,QCDUP30000A
L,40000,QC,A,BHI,QCBHI40000A
L,40000,QC,A,BDF,QCBDF40000A
L,20000,QC,A,AST,QCAST20000A
U,23000,QC,B,DQT,QCDQT23000N
L,23000,QC,A,MWO,QCMWO23000A
L,10000,QC,A,SJU,QCSJU10000A
L,10000,QC,A,SSM,QCSSM10000A
B13,80000,QC,A,TNM,QCTNM80000N
L,40000,QC,A,BDF,QCBDF40000A
U,10000,QC,A,SBL,QCSBL10000A
L,20000,QC,A,SFC,QCSFC20000A
L,20000,QC,A,MBY,QCMBY20000A
L,30000,QC,A,DSU,QCDSU30000A
L,40000,QC,A,LVD,QCLVD40000A
L,43000,QC,A,DUH,QCDUH43000A
L,23000,QC,A,FCU,QCFCU23000A
B13,80000,QC,A,TNM,QCTNM80000N
R,21000,QC,B,SAL,QCSAL21000A
L,40000,QC,A,BDF,QCBDF40000A
B13,80000,QC,A,TNM,QCTNM80000N
L,30000,QC,A,DSU,QCDSU30000A
L,40000,QC,A,LVD,QCLVD40000A
U,33000,QC,A,BMP,QCBMP33000A
M,22000,QC,B,RCI,QCRCI22000A
B13,80000,QC,A,TNM,QCTNM80000N
L,40000,QC,A,BDF,QCBDF40000A
R,21000,QC,B,SAL,QCSAL21000A
M,22000,QC,B,RCI,QCRCI22000A
U,33000,QC,A,BMP,QCBMP33000A
U,20000,QC,A,SFC,QCSFC20000A
L,20000,QC,A,RBC,QCRBC20000A
L,23000,QC,A,MWO,QCMWO23000A
M,22000,QC,B,RXT,QCRXT22000A
L,20000,QC,A,YAS,QCYAS20000A
L,20000,QC,A,RBC,QCRBC20000A
M,31000,QC,B,SHF,QCSHF31000A
L,32000,QC,A,MTN,QCMTN32000A
L,10000,QC,A,SJU,QCSJU10000A
I,31000,QC,B,RGM,QCRGM31000A
S,40000,QC,C,ARR,QCARR40000N
I,31000,QC,B,RGM,QCRGM31000A
L,20000,QC,A,RBC,QCRBC20000A
L,30000,QC,A,AGR,QCAGR30000A
B13,80000,QC,A,TNM,QCTNM80000N
U,31000,QC,A,SHF,QCSHF31000A
L,32000,QC,A,MTN,QCMTN32000A
M,21000,QC,B,SDR,QCSDR21000A
L,23000,QC,A,MWO,QCMWO23000A
U,20000,QC,A,BVG,QCBVG20000A
L,20000,QC,A,FUT,QCFUT20000A
U,20000,QC,A,BVG,QCBVG20000A
L,23000,QC,A,MWO,QCMWO23000A
B13,80000,QC,A,TNM,QCTNM80000N
I,41000,QC,A,ORS,QCORS41000A
L,20000,QC,A,MHU,QCMHU20000A
L,40000,QC,A,KRK,QCKRK40000A
L,30000,QC,A,MGY,QCMGY30000A
U,31000,QC,A,SCS,QCSCS31000A
L,23000,QC,A,MWO,QCMWO23000A
L,40000,QC,A,DTU,QCDTU40000A
I,31000,QC,B,CAZ,QCCAZ31000A
I,41000,QC,A,ORS,QCORS41000A
L,31000,QC,A,SCS,QCSCS31000A
M,21000,QC,B,SDR,QCSDR21000A
U,31000,QC,A,SCS,QCSCS31000A
I,41000,QC,A,ORS,QCORS41000A
I,21000,QC,B,BEL,QCBEL21000N
B13,80000,QC,A,TNM,QCTNM80000N
U,31000,QC,A,SCS,QCSCS31000A
U,21000,QC,A,SDR,QCSDR21000A
L,40000,QC,A,JOY,QCJOY40000A
U,40000,QC,A,TLY,QCTLY40000A
M11,90000,QC,A,MEH,QCMEH90000N
L,23000,QC,A,MWO,QCMWO23000A
U,21000,QC,B,SDR,QCSDR21000A
L,23000,QC,A,MWO,QCMWO23000A
U,21000,QC,A,RVO,QCRVO21000A
I,23000,QC,A,DSS,QCDSS23000A
L,40000,QC,A,KRK,QCKRK40000A
L,10000,QC,A,SJU,QCSJU10000A
L,23000,QC,A,MWO,QCMWO23000A
M,21000,QC,B,SDR,QCSDR21000A
B13,80000,QC,A,TNM,QCTNM80000N
M,23000,QC,C,SAO,QCSAO23000N
L,50000,QC,A,SSL,QCSSL50000A
U,10000,QC,A,MOI,QCMOI10000A
M,10000,QC,B,IVR,QCIVR10000A
L,20000,QC,A,BTC,QCBTC20000A
L,30000,QC,A,COP,QCCOP30000A
U,10000,QC,A,UPD,QCUPD10000A
U,40000,QC,A,TLY,QCTLY40000A
L,10000,QC,A,AHG,QCAHG10000N
L,10000,QC,A,SSM,QCSSM10000A
M,30000,QC,B,PTC,QCPTC30000A
D,50000,QC,B,CPU,QCCPU50000A
M,10000,QC,B,UPD,QCUPD10000A
L,10000,QC,A,AHG,QCAHG10000N
L,20000,QC,A,CUV,QCCUV20000A
L,50000,QC,A,SSL,QCSSL50000A
U,10000,QC,B,LOI,QCLOI10000A
L,10000,QC,A,AHG,QCAHG10000N
B13,80000,QC,A,TNM,QCTNM80000N
L,20000,QC,A,SDM,QCSDM20000A
L,30000,QC,A,SIT,QCSIT30000A
B13,80000,QC,A,TNM,QCTNM80000N
U,10000,QC,A,SOL,QCSOL10000N
L,40000,QC,A,RHU,QCRHU40000A
L,50000,QC,A,SSL,QCSSL50000A
U,32000,QC,B,SBE,QCSBE32000A
L,10000,QC,A,SJU,QCSJU10000A
L,20000,QC,A,YAS,QCYAS20000A
L,10000,QC,A,AHG,QCAHG10000N
U,40000,QC,B,CEG,QCCEG40000A
L,30000,QC,A,SIT,QCSIT30000A
L,50000,QC,A,SSL,QCSSL50000A
L,50000,QC,A,SSL,QCSSL50000A
L,40000,QC,A,RHU,QCRHU40000A
L,50000,QC,A,SSL,QCSSL50000A
U,32000,QC,B,SBE,QCSBE32000A
L,50000,QC,A,SSL,QCSSL50000A
L,30000,QC,A,BET,QCBET30000A
U,10000,QC,A,SBL,QCSBL10000A
I,31000,QC,B,RGM,QCRGM31000A
U,10000,QC,B,UPD,QCUPD10000A
L,10000,QC,A,SJU,QCSJU10000A
L,50000,QC,A,SSL,QCSSL50000A
D,50000,QC,A,RDU,QCRDU50000A
U,33000,QC,A,FAR,QCFAR33000A
U,40000,QC,A,CEG,QCCEG40000A
D,50000,QC,A,RDU,QCRDU50000A
L,50000,QC,A,SSL,QCSSL50000A
U,40000,QC,A,CEG,QCCEG40000A
M,32000,QC,C,SBE,QCSBE32000A
L,40000,QC,A,LGU,QCLGU40000A
L,30000,QC,A,BCL,QCBCL30000A
S,40000,QC,C,ARR,QCARR40000N
I,31000,QC,B,RGM,QCRGM31000A
S,40000,QC,C,ARR,QCARR40000N
I,31000,QC,B,RGM,QCRGM31000A
U,22000,QC,B,PRO,QCPRO22000N
M11,90000,QC,A,MEH,QCMEH90000N
L,10000,QC,A,SJU,QCSJU10000A
L,50000,QC,A,SSL,QCSSL50000A
L,50000,QC,A,SSL,QCSSL50000A
U,10000,QC,A,SBL,QCSBL10000A
S,40000,QC,C,ARR,QCARR40000N
I,31000,QC,B,RGM,QCRGM31000A
U,32000,QC,B,SBE,QCSBE32000A
U,40000,QC,B,CEG,QCCEG40000A
U,32000,QC,B,SBE,QCSBE32000A
M,23000,QC,C,BEE,QCBEE23000N
L,30000,QC,A,BCL,QCBCL30000A
L,50000,QC,A,SSL,QCSSL50000A
B13,80000,QC,A,TNM,QCTNM80000N
U,42000,QC,A,TRB,QCTRB42000A
L,50000,QC,A,SUB,QCSUB50000A
U,32000,QC,B,SBE,QCSBE32000A
U,20000,QC,B,CHC,QCCHC20000A
L,50000,QC,A,SSL,QCSSL50000A
U,10000,QC,A,MLP,QCMLP10000A
M,23000,QC,C,BEE,QCBEE23000N
I,21000,QC,B,SJP,QCSJP21000A
M,23000,QC,B,BEE,QCBEE23000N
I,23000,QC,B,SAV,QCSAV23000N
U,32000,QC,B,SBE,QCSBE32000A
U,21000,QC,B,CIL,QCCIL21000N
U,20000,QC,B,CHC,QCCHC20000A
U,41000,QC,B,LVL,QCLVL41000A
L,30000,QC,A,SEG,QCSEG30000A
L,31000,QC,A,SXD,QCSXD31000A
L,40000,QC,A,SAB,QCSAB40000A
U,40000,QC,A,CEG,QCCEG40000A
D,50000,QC,A,RDU,QCRDU50000A
L,50000,QC,A,BBO,QCBBO50000A
L,40000,QC,A,SAB,QCSAB40000A
U,30000,QC,A,NPV,QCNPV30000A
L,10H00,QC,A,VUD,QCVUD10H00A
U,20000,QC,A,SDM,QCSDM20000A
L,50000,QC,A,SSL,QCSSL50000A
L,20000,QC,A,CUV,QCCUV20000A
D,50000,QC,A,RDU,QCRDU50000A
U,22000,QC,B,PRO,QCPRO22000N
L,50000,QC,A,BBO,QCBBO50000A
L,30000,QC,A,SOG,QCSOG30000A
L,~~~~~,ON,A,BIV,ONBIV~~~~~A
L,20H00,QC,A,SZQ,QCSZQ20H00A
L,~~~~~,ON,A,OGO,ONOGO~~~~~A
U,~~~~~,ON,A,CST,ONCST~~~~~A
U,~~~~~,ON,A,EMR,ONEMR~~~~~N
D,~~~~~,ON,D,ERC,ONERC~~~~~A
U,~~~~~,ON,A,AHG,ONAHG~~~~~A
I,33000,QC,B,RGU,QCRGU33000N
S,20000,QC,C,ARR,QCARR20000N
L,50000,QC,A,SSL,QCSSL50000A
U,21000,QC,A,SSE,QCSSE21000A
L,50000,QC,A,SSL,QCSSL50000A
D,50000,QC,A,RDU,QCRDU50000A
L,50000,QC,A,SSL,QCSSL50000A
L,30000,QC,A,BET,QCBET30000A
L,50000,QC,A,SSL,QCSSL50000A
L,20000,QC,A,AST,QCAST20000A
S04,90000,QC,A,MEH,QCMEH90000N
S04,80000,QC,A,MEM,QCMEM80000N
S04,90000,QC,A,MEH,QCMEH90000N
S04,80000,QC,A,MEM,QCMEM80000N
S04,90000,QC,A,MEH,QCMEH90000N
S04,80000,QC,A,MEM,QCMEM80000N
M,25000,QC,B,NOT,QCNOT25000N
M,32000,QC,B,SBE,QCSBE32000A
U,30000,QC,B,HVL,QCHVL30000A
S04,90000,QC,A,MEH,QCMEH90000N
U,40000,QC,A,CEG,QCCEG40000A
M,25000,QC,B,NOT,QCNOT25000N
L,~~~~~,ON,A,NGW,ONNGW~~~~~A
U,40000,QC,A,DHU,QCDHU40000A
U,~~~~~,ON,A,GVI,ONGVI~~~~~A
M,32000,QC,B,SBE,QCSBE32000A
U,~~~~~,ON,A,EMR,ONEMR~~~~~N
L,~~~~~,ON,A,BIV,ONBIV~~~~~A
D,~~~~~,ON,D,ERC,ONERC~~~~~A
L,~~~~~,ON,A,STA,ONSTA~~~~~A
L,~~~~~,ON,A,ZOR,ONZOR~~~~~A
L,30000,QC,A,SBR,QCSBR30000A
M,32000,QC,B,SBE,QCSBE32000A
M,32000,QC,B,SBE,QCSBE32000A
S04,90000,QC,A,MEH,QCMEH90000N
L,30000,QC,A,SBR,QCSBR30000A
L,40000,QC,A,SCE,QCSCE40000A
U,22000,QC,B,PRO,QCPRO22000N
L,22000,QC,A,RKB,QCRKB22000N
S04,80000,QC,A,MEM,QCMEM80000N
S04,90000,QC,A,MEH,QCMEH90000N
L,40000,QC,A,SCE,QCSCE40000A
M,32000,QC,C,SBE,QCSBE32000A
M,32000,QC,C,SBE,QCSBE32000A
M,25000,QC,B,NOT,QCNOT25000N
D,40000,QC,B,OMW,QCOMW40000A
L,50000,QC,A,HWC,QCHWC50000A
L,50000,QC,A,SSL,QCSSL50000A
M,25000,QC,B,NOT,QCNOT25000N
S,20000,QC,C,ARR,QCARR20000N
I,22000,QC,B,CVY,QCCVY22000N
U,10000,QC,B,SOL,QCSOL10000N
L,20000,QC,A,AST,QCAST20000A
M,25000,QC,B,NOT,QCNOT25000N
L,22000,QC,A,HDM,QCHDM22000N
U,~~~~~,ON,A,RFW,ONRFW~~~~~A
U,~~~~~,ON,A,RFW,ONRFW~~~~~A
L,~~~~~,ON,A,STA,ONSTA~~~~~A
U,~~~~~,ON,A,UPD,ONUPD~~~~~A
H,~~~~~,ON,C,TWE,ONTWE~~~~~A
U,~~~~~,ON,A,MUA,ONMUA~~~~~A
L,~~~~~,ON,A,ZOR,ONZOR~~~~~A
H,~~~~~,ON,B,MGL,ONMGL~~~~~N
H,~~~~~,ON,C,WHK,ONWHK~~~~~A
M,~~~~~,ON,B,UPD,ONUPD~~~~~A
U,~~~~~,ON,A,UPD,ONUPD~~~~~A
L,~~~~~,ON,A,RFW,ONRFW~~~~~A
L,~~~~~,ON,A,RFW,ONRFW~~~~~A
H,~~~~~,ON,B,WMH,ONWMH~~~~~A
U,~~~~~,ON,A,RFW,ONRFW~~~~~A
H,~~~~~,ON,B,EGV,ONEGV~~~~~A
L,~~~~~,ON,A,STA,ONSTA~~~~~A
L,~~~~~,ON,A,ZOR,ONZOR~~~~~A
U,~~~~~,ON,A,FRM,ONFRM~~~~~N
H,~~~~~,ON,B,ZAR,ONZAR~~~~~A
L,~~~~~,ON,A,RFW,ONRFW~~~~~A
U,~~~~~,ON,A,RFW,ONRFW~~~~~A
H,~~~~~,ON,C,TWE,ONTWE~~~~~A
H,~~~~~,ON,C,WHK,ONWHK~~~~~A
H,~~~~~,ON,B,ZAR,ONZAR~~~~~A
L,~~~~~,ON,A,BBO,ONBBO~~~~~A
U,~~~~~,ON,A,WDV,ONWDV~~~~~A
L,~~~~~,ON,A,STA,ONSTA~~~~~A
L,~~~~~,ON,A,FRM,ONFRM~~~~~N
L,~~~~~,ON,A,BIV,ONBIV~~~~~A
D,~~~~~,ON,D,ERC,ONERC~~~~~A
L,50000,QC,A,SSL,QCSSL50000A
D,50000,QC,A,RDU,QCRDU50000A
U,~~~~~,ON,A,AHG,ONAHG~~~~~A
U,~~~~~,ON,B,SHO,ONSHO~~~~~A
U,~~~~~,ON,A,CEY,ONCEY~~~~~N
U,~~~~~,ON,A,GVI,ONGVI~~~~~A
L,~~~~~,ON,A,ALL,ONALL~~~~~A
D,~~~~~,ON,D,ERC,ONERC~~~~~A
M,23000,QC,B,SAO,QCSAO23000N
L,10000,QC,A,MOI,QCMOI10000A
U,~~~~~,ON,A,AHG,ONAHG~~~~~A
U,~~~~~,ON,A,SHO,ONSHO~~~~~A
L,~~~~~,ON,A,CEY,ONCEY~~~~~N
U,~~~~~,ON,B,WDV,ONWDV~~~~~A
L,~~~~~,ON,A,BBO,ONBBO~~~~~A
