LOCSF,MODIFIER,PROVINCE,SLOPE,SOIL_CODE,SOIL_ID,STONE
M,6~~~~,NS,A,HBT,NSHBT6~~~~A,S
R,4~~~~,NS,B,BYN,NSBYN4~~~~N,S
R,5~~~~,NS,B,MLO,NSMLO5~~~~A,S
R,5~~~~,NS,B,BYN,NSBYN5~~~~N,S
R,2~~~~,NS,B,HBT,NSHBT2~~~~A,S
B14,7~~~~,NS,A,CSY,NSCSY7~~~~N,N
L,6~~~~,NS,A,STW,NSSTW6~~~~A,N
D,3~~~~,NS,C,KKL,NSKKL3~~~~N,V
D,3~~~~,NS,C,HWL,NSHWL3~~~~N,V
D,5~~~~,NS,C,KKL,NSKKL5~~~~N,V
M,5~~~~,NS,B,MLO,NSMLO5~~~~A,S
M,6~~~~,NS,A,HBT,NSHBT6~~~~A,S
D,5~~~~,NS,B,DGC,NSDGC5~~~~A,S
D,6~~~~,NS,B,DGC,NSDGC6~~~~A,S
D,5~~~~,NS,B,MLO,NSMLO5~~~~A,S
D,6~~~~,NS,B,MLO,NSMLO6~~~~A,S
D,5~~~~,NS,B,THM,NSTHM5~~~~N,V
U,3~~~~,NS,A,CBR,NSCBR3~~~~A,N
U,2~~~~,NS,B,HBT,NSHBT2~~~~A,S
U,5~~~~,NS,B,MLO,NSMLO5~~~~A,S
U,6~~~~,NS,A,MLO,NSMLO6~~~~A,S
U,5~~~~,NS,B,THM,NSTHM5~~~~N,V
U,6~~~~,NS,A,THM,NSTHM6~~~~N,S
U,7~~~~,NS,A,CSY,NSCSY7~~~~N,N
U,2~~~~,NS,B,HBT,NSHBT2~~~~A,S
M,5~~~~,NS,B,MLO,NSMLO5~~~~A,S
M,4~~~~,NS,B,MLO,NSMLO4~~~~A,S
M,4~~~~,NS,B,BYN,NSBYN4~~~~N,S
B14,7~~~~,NS,A,CSY,NSCSY7~~~~N,N
M,2~~~~,NS,A,HBT,NSHBT2~~~~A,S
M,6~~~~,NS,B,MLO,NSMLO6~~~~A,S
M,6~~~~,NS,A,STW,NSSTW6~~~~A,N
M,5~~~~,NS,B,FLY,NSFLY5~~~~N,S
M,6~~~~,NS,B,FLY,NSFLY6~~~~N,S
M,4~~~~,NS,C,FLY,NSFLY4~~~~N,S
M,3~~~~,NS,B,HFD,NSHFD3~~~~A,S
M,5~~~~,NS,B,PPQ,NSPPQ5~~~~A,S
M,3~~~~,NS,B,PPQ,NSPPQ3~~~~A,S
M,5~~~~,NS,C,QUE,NSQUE5~~~~A,S
D,5~~~~,NS,C,MLO,NSMLO5~~~~A,S
D,5~~~~,NS,B,QUE,NSQUE5~~~~A,S
D,5~~~~,NS,C,HFD,NSHFD5~~~~A,S
D,5~~~~,NS,B,HBT,NSHBT5~~~~A,S
D,6~~~~,NS,B,QUE,NSQUE6~~~~A,S
D,3~~~~,NS,C,HTN,NSHTN3~~~~N,V
D,3~~~~,NS,C,CBQ,NSCBQ3~~~~N,V
D,~~~~~,NS,C,ZRL,NSZRL~~~~~N,U
D,5~~~~,NS,D,CBQ,NSCBQ5~~~~N,V
D,5~~~~,NS,D,HTN,NSHTN5~~~~N,V
D,~~~~~,NS,D,ZRL,NSZRL~~~~~N,U
B13,7~~~~,NS,A,CSY,NSCSY7~~~~N,N
U,~~~~~,NS,B,ZRL,NSZRL~~~~~N,U
U,3~~~~,NS,B,CBQ,NSCBQ3~~~~N,V
U,3~~~~,NS,B,HTN,NSHTN3~~~~N,V
U,5~~~~,NS,B,CBQ,NSCBQ5~~~~N,V
U,6~~~~,NS,B,CBQ,NSCBQ6~~~~N,V
B14,7~~~~,NS,A,CSY,NSCSY7~~~~N,N
U,B~~~~,PE,B,KID,PEKIDB~~~~A,N
L,D~~~~,PE,A,ARY,PEARYD~~~~A,N
L,D~~~~,PE,A,HBN,PEHBND~~~~A,N
L,B~~~~,PE,A,RYP,PERYPB~~~~N,N
L,D~~~~,PE,A,SSI,PESSID~~~~A,N
U,D~~~~,PE,B,CTW,PECTWD~~~~A,N
U,D~~~~,PE,B,ARY,PEARYD~~~~A,N
U,D~~~~,PE,A,HBN,PEHBND~~~~A,N
U,B~~~~,PE,A,KID,PEKIDB~~~~A,N
U,E~~~~,PE,A,MYP,PEMYPE~~~~N,N
U,E~~~~,PE,A,OLY,PEOLYE~~~~A,N
U,D~~~~,PE,A,SSI,PESSID~~~~A,N
L,E~~~~,PE,A,MRG,PEMRGE~~~~N,N
U,E~~~~,PE,B,OLY,PEOLYE~~~~A,N
L,E~~~~,PE,A,DUV,PEDUVE~~~~A,N
L,D~~~~,PE,A,ARY,PEARYD~~~~A,N
U,D~~~~,PE,B,CTW,PECTWD~~~~A,N
L,D~~~~,PE,A,HBN,PEHBND~~~~A,N
U,B~~~~,PE,B,KID,PEKIDB~~~~A,N
L,B~~~~,PE,A,RYP,PERYPB~~~~N,N
L,E~~~~,PE,A,DUV,PEDUVE~~~~A,N
L,E~~~~,PE,A,MYP,PEMYPE~~~~N,N
U,E~~~~,PE,B,OLY,PEOLYE~~~~A,N
L,E~~~~,PE,A,WTP,PEWTPE~~~~A,N
L,E~~~~,PE,A,BPS,PEBPSE~~~~N,N
L,D~~~~,PE,A,SSI,PESSID~~~~A,N
L,D~~~~,PE,A,CTW,PECTWD~~~~A,N
L,D~~~~,PE,A,HBN,PEHBND~~~~A,N
L,E~~~~,PE,A,MRG,PEMRGE~~~~N,N
H,~~~~~,PE,C,ZDS,PEZDS~~~~~N,N
L,~~~~~,PE,A,ZSM,PEZSM~~~~~N,N
L,~~~~~,PE,A,ZCB,PEZCB~~~~~N,N
H,~~~~~,PE,C,ZDS,PEZDS~~~~~N,N
L,~~~~~,PE,A,ZCB,PEZCB~~~~~N,N
H,~~~~~,PE,C,ZDS,PEZDS~~~~~N,N
L,B~~~~,PE,A,KID,PEKIDB~~~~A,N
L,B~~~~,PE,A,RYP,PERYPB~~~~N,N
L,B~~~~,PE,A,RYP,PERYPB~~~~N,N
L,B~~~~,PE,A,KID,PEKIDB~~~~A,N
L,B~~~~,PE,A,CYP,PECYPB~~~~N,N
L,P~~~~,PE,A,FCF,PEFCFP~~~~N,N
L,P~~~~,PE,A,POW,PEPOWP~~~~N,N
U,D~~~~,PE,B,CTW,PECTWD~~~~A,N
L,E~~~~,PE,A,DUV,PEDUVE~~~~A,N
L,E~~~~,PE,A,MRG,PEMRGE~~~~N,N
L,E~~~~,PE,A,MYP,PEMYPE~~~~N,N
L,E~~~~,PE,A,OLY,PEOLYE~~~~A,N
L,D~~~~,PE,A,SSI,PESSID~~~~A,N
U,D~~~~,PE,B,CTW,PECTWD~~~~A,N
U,D~~~~,PE,B,ARY,PEARYD~~~~A,N
U,D~~~~,PE,A,MPQ,PEMPQD~~~~A,N
U,D~~~~,PE,A,WSO,PEWSOD~~~~N,N
U,D~~~~,PE,B,CTW,PECTWD~~~~A,N
U,D~~~~,PE,B,ARY,PEARYD~~~~A,N
U,C~~~~,PE,B,CLO,PECLOC~~~~A,N
U,D~~~~,PE,B,MPQ,PEMPQD~~~~A,N
U,D~~~~,PE,A,WSO,PEWSOD~~~~N,N
U,D~~~~,PE,B,CTW,PECTWD~~~~A,N
L,D~~~~,PE,A,MPQ,PEMPQD~~~~A,N
L,D~~~~,PE,A,WSO,PEWSOD~~~~N,N
L,~~~~~,PE,A,ZCB,PEZCB~~~~~N,N
H,~~~~~,PE,C,ZDS,PEZDS~~~~~N,N
U,D~~~~,PE,B,CTW,PECTWD~~~~A,N
U,D~~~~,PE,B,ARY,PEARYD~~~~A,N
U,C~~~~,PE,B,CLO,PECLOC~~~~A,N
U,D~~~~,PE,A,MPQ,PEMPQD~~~~A,N
U,D~~~~,PE,A,OWL,PEOWLD~~~~N,N
U,D~~~~,PE,A,WSO,PEWSOD~~~~N,N
U,D~~~~,PE,B,CTW,PECTWD~~~~A,N
U,C~~~~,PE,B,CLO,PECLOC~~~~A,N
U,D~~~~,PE,B,ARY,PEARYD~~~~A,N
U,D~~~~,PE,A,WSO,PEWSOD~~~~N,N
U,D~~~~,PE,B,ARY,PEARYD~~~~A,N
U,C~~~~,PE,B,CLO,PECLOC~~~~A,N
U,D~~~~,PE,B,CTW,PECTWD~~~~A,N
H,~~~~~,PE,C,ZDS,PEZDS~~~~~N,N
U,D~~~~,PE,A,CTW,PECTWD~~~~A,N
U,B~~~~,PE,A,RYP,PERYPB~~~~N,N
U,C~~~~,PE,A,GWB,PEGWBC~~~~A,N
U,B~~~~,PE,A,UGG,PEUGGB~~~~A,N
L,~~~~~,PE,A,ZCB,PEZCB~~~~~N,N
L,C~~~~,PE,A,CLO,PECLOC~~~~A,N
H,~~~~~,PE,C,ZDS,PEZDS~~~~~N,N
L,~~~~~,PE,A,ZCB,PEZCB~~~~~N,N
L,D~~~~,PE,A,OWL,PEOWLD~~~~N,N
L,~~~~~,PE,A,ZSM,PEZSM~~~~~N,N
U,C~~~~,PE,B,CLO,PECLOC~~~~A,N
U,D~~~~,PE,B,ARY,PEARYD~~~~A,N
U,D~~~~,PE,B,CTW,PECTWD~~~~A,N
U,D~~~~,PE,A,OWL,PEOWLD~~~~N,N
U,B~~~~,PE,A,UGG,PEUGGB~~~~A,N
U,D~~~~,PE,B,CTW,PECTWD~~~~A,N
H,~~~~~,PE,C,ZDS,PEZDS~~~~~N,N
L,B~~~~,PE,A,RYP,PERYPB~~~~N,N
L,~~~~~,PE,A,ZCB,PEZCB~~~~~N,N
U,D~~~~,PE,B,CTW,PECTWD~~~~A,N
L,~~~~~,PE,A,ZCB,PEZCB~~~~~N,N
U,C~~~~,PE,B,CLO,PECLOC~~~~A,N
H,~~~~~,PE,C,ZDS,PEZDS~~~~~N,N
H,~~~~~,PE,B,ZDS,PEZDS~~~~~N,N
U,C~~~~,PE,B,CLO,PECLOC~~~~A,N
U,C~~~~,PE,B,GWB,PEGWBC~~~~A,N
L,~~~~~,PE,A,ZCB,PEZCB~~~~~N,N
U,D~~~~,PE,B,CTW,PECTWD~~~~A,N
U,D~~~~,PE,B,ARY,PEARYD~~~~A,N
U,D~~~~,PE,A,WSO,PEWSOD~~~~N,N
U,D~~~~,PE,B,BSH,PEBSHD~~~~A,S
U,D~~~~,PE,A,MPQ,PEMPQD~~~~A,N
U,E~~~~,PE,B,TGH,PETGHE~~~~A,N
U,D~~~~,PE,B,CTW,PECTWD~~~~A,N
U,C~~~~,PE,B,CLO,PECLOC~~~~A,N
U,D~~~~,PE,A,MPQ,PEMPQD~~~~A,N
U,E~~~~,PE,B,TGH,PETGHE~~~~A,N
U,C~~~~,PE,A,CLO,PECLOC~~~~A,N
U,D~~~~,PE,A,ARY,PEARYD~~~~A,N
U,B~~~~,PE,A,RYP,PERYPB~~~~N,N
U,B~~~~,PE,A,UGG,PEUGGB~~~~A,N
U,D~~~~,PE,B,ARY,PEARYD~~~~A,N
U,C~~~~,PE,B,CLO,PECLOC~~~~A,N
U,D~~~~,PE,B,CTW,PECTWD~~~~A,N
U,D~~~~,PE,B,LEW,PELEWD~~~~A,S
U,E~~~~,PE,B,TGH,PETGHE~~~~A,N
U,D~~~~,PE,A,WSO,PEWSOD~~~~N,N
U,E~~~~,PE,B,TGH,PETGHE~~~~A,N
U,D~~~~,PE,B,BSH,PEBSHD~~~~A,S
U,D~~~~,PE,B,EYL,PEEYLD~~~~A,N
H,D~~~~,PE,C,BSH,PEBSHD~~~~A,S
U,D~~~~,PE,B,CTW,PECTWD~~~~A,N
U,D~~~~,PE,B,BSH,PEBSHD~~~~A,S
M,D~~~~,PE,B,CTW,PECTWD~~~~A,N
M,D~~~~,PE,B,ARY,PEARYD~~~~A,N
M,D~~~~,PE,C,BSH,PEBSHD~~~~A,S
M,E~~~~,PE,B,TGH,PETGHE~~~~A,N
M,D~~~~,PE,C,ARY,PEARYD~~~~A,N
M,D~~~~,PE,C,BSH,PEBSHD~~~~A,S
M,D~~~~,PE,C,BSH,PEBSHD~~~~A,S
M,D~~~~,PE,C,CTW,PECTWD~~~~A,N
M,D~~~~,PE,D,CTW,PECTWD~~~~A,N
U,D~~~~,PE,B,CTW,PECTWD~~~~A,N
U,D~~~~,PE,B,ARY,PEARYD~~~~A,N
U,D~~~~,PE,B,CTW,PECTWD~~~~A,N
U,D~~~~,PE,B,BSH,PEBSHD~~~~A,S
U,D~~~~,PE,B,MPQ,PEMPQD~~~~A,N
M,D~~~~,PE,B,ARY,PEARYD~~~~A,N
M,D~~~~,PE,C,LEW,PELEWD~~~~A,S
M,C~~~~,PE,C,CLO,PECLOC~~~~A,N
M,D~~~~,PE,B,CTW,PECTWD~~~~A,N
U,10000,QC,B,DDD,QCDDD10000A,N
L,10000,QC,A,CFF,QCCFF10000N,N
U,20000,QC,B,LVN,QCLVN20000A,N
U,10000,QC,B,DDD,QCDDD10000A,N
U,20000,QC,B,LVN,QCLVN20000A,N
L,10000,QC,A,CFF,QCCFF10000N,N
B13,80000,QC,A,TNM,QCTNM80000N,N
U,20000,QC,B,LVN,QCLVN20000A,N
L,10000,QC,A,CFF,QCCFF10000N,N
B13,80000,QC,A,TNM,QCTNM80000N,N
U,10000,QC,B,DDD,QCDDD10000A,N
I,10000,QC,A,GSL,QCGSL10000N,N
U,10000,QC,B,DDD,QCDDD10000A,N
M,30000,QC,D,SLM,QCSLM30000A,S
L,10000,QC,A,CFF,QCCFF10000N,N
B13,80000,QC,A,TNM,QCTNM80000N,N
L,40000,QC,A,KRK,QCKRK40000A,S
L,40000,QC,A,DLS,QCDLS40000A,N
B13,70000,QC,A,TNF,QCTNF70000N,N
U,21000,QC,B,SDR,QCSDR21000A,V
L,23000,QC,A,MWO,QCMWO23000A,V
M,21000,QC,B,SIB,QCSIB21000N,V
M,21000,QC,B,RVO,QCRVO21000A,V
L,40000,QC,A,KRK,QCKRK40000A,S
U,21000,QC,B,SDR,QCSDR21000A,V
L,40000,QC,A,DTU,QCDTU40000A,N
I,41000,QC,A,ORS,QCORS41000A,N
U,21000,QC,A,SDR,QCSDR21000A,V
L,23000,QC,A,MWO,QCMWO23000A,V
M,21000,QC,B,RVO,QCRVO21000A,V
I,23000,QC,A,DSS,QCDSS23000A,V
U,21000,QC,A,SDR,QCSDR21000A,V
L,23000,QC,A,MWO,QCMWO23000A,V
S04,80000,QC,A,MEM,QCMEM80000N,N
L,20000,QC,A,BUX,QCBUX20000A,S
L,23000,QC,A,MWO,QCMWO23000A,V
B13,80000,QC,A,TNM,QCTNM80000N,N
L,10000,QC,A,SJU,QCSJU10000A,N
L,10000,QC,A,SSM,QCSSM10000A,N
U,40000,QC,A,TLY,QCTLY40000A,S
L,40000,QC,A,JOY,QCJOY40000A,S
U,30000,QC,A,NUB,QCNUB30000A,N
L,20000,QC,A,LBS,QCLBS20000A,N
M,30000,QC,B,PTC,QCPTC30000A,N
D,50000,QC,C,CPU,QCCPU50000A,N
L,40000,QC,A,SIE,QCSIE40000A,N
L,30000,QC,A,COP,QCCOP30000A,N
U,20000,QC,A,BVG,QCBVG20000A,N
B13,70000,QC,A,TNF,QCTNF70000N,N
L,40000,QC,A,LVD,QCLVD40000A,N
L,40000,QC,A,BDF,QCBDF40000A,S
L,40000,QC,A,BDF,QCBDF40000A,S
S04,90000,QC,A,MEH,QCMEH90000N,N
U,33000,QC,A,FAR,QCFAR33000A,V
M11,70000,QC,A,MEF,QCMEF70000N,N
U,23000,QC,B,DQT,QCDQT23000N,V
I,23000,QC,A,DSP,QCDSP23000A,V
B13,80000,QC,A,TNM,QCTNM80000N,N
B13,80000,QC,A,TNM,QCTNM80000N,N
L,10000,QC,A,SSM,QCSSM10000A,N
M,30000,QC,B,PTC,QCPTC30000A,N
L,40000,QC,A,BDO,QCBDO40000A,N
L,10000,QC,A,VIN,QCVIN10000A,S
U,10000,QC,A,VIY,QCVIY10000A,S
L,10000,QC,A,AHG,QCAHG10000N,N
L,10000,QC,A,SNS,QCSNS10000A,N
U,10000,QC,A,MOI,QCMOI10000A,N
U,11000,QC,B,MTA,QCMTA11000A,S
L,40000,QC,A,DHU,QCDHU40000A,N
M,30000,QC,B,PTC,QCPTC30000A,N
L,10H00,QC,A,VUD,QCVUD10H00A,N
L,10000,QC,A,AHG,QCAHG10000N,N
B13,80000,QC,A,TNM,QCTNM80000N,N
L,40000,QC,A,BDF,QCBDF40000A,S
B13,80000,QC,A,TNM,QCTNM80000N,N
B13,80000,QC,A,TNM,QCTNM80000N,N
U,23000,QC,B,DQT,QCDQT23000N,V
U,10000,QC,B,LOI,QCLOI10000A,N
U,10000,QC,A,SNS,QCSNS10000A,N
B13,80000,QC,A,TNM,QCTNM80000N,N
L,10H00,QC,A,VUD,QCVUD10H00A,N
L,10000,QC,A,SJU,QCSJU10000A,N
L,10000,QC,A,SSM,QCSSM10000A,N
B13,80000,QC,A,TNM,QCTNM80000N,N
L,10000,QC,A,AHG,QCAHG10000N,N
L,50000,QC,A,SSL,QCSSL50000A,N
L,10000,QC,A,AHG,QCAHG10000N,N
L,30000,QC,A,COP,QCCOP30000A,N
B13,70000,QC,A,TNF,QCTNF70000N,N
L,10000,QC,A,SSM,QCSSM10000A,N
B13,80000,QC,A,TNM,QCTNM80000N,N
B13,70000,QC,A,TNF,QCTNF70000N,N
U,20000,QC,A,BVG,QCBVG20000A,N
U,23000,QC,B,DQT,QCDQT23000N,V
L,23000,QC,A,MWO,QCMWO23000A,V
U,23000,QC,B,DQT,QCDQT23000N,V
L,20000,QC,A,RMB,QCRMB20000A,S
L,10000,QC,A,SJU,QCSJU10000A,N
U,10000,QC,B,SNS,QCSNS10000A,N
D,50000,QC,B,RDU,QCRDU50000A,N
L,40000,QC,A,GTY,QCGTY40000A,N
L,20000,QC,A,RMB,QCRMB20000A,S
L,40000,QC,A,BDF,QCBDF40000A,S
M,20000,QC,B,KGY,QCKGY20000A,S
B13,80000,QC,A,TNM,QCTNM80000N,N
L,10000,QC,A,SNS,QCSNS10000A,N
L,10000,QC,A,AHG,QCAHG10000N,N
U,23000,QC,B,DQT,QCDQT23000N,V
I,23000,QC,A,DSP,QCDSP23000A,V
B13,80000,QC,A,TNM,QCTNM80000N,N
U,10000,QC,A,MOI,QCMOI10000A,N
U,11000,QC,B,MTA,QCMTA11000A,S
B13,80000,QC,A,TNM,QCTNM80000N,N
U,23000,QC,A,SYV,QCSYV23000A,V
D,50000,QC,A,RDU,QCRDU50000A,N
L,20000,QC,A,CUV,QCCUV20000A,N
L,10000,QC,A,AHG,QCAHG10000N,N
L,10000,QC,A,SNS,QCSNS10000A,N
L,50000,QC,A,SSL,QCSSL50000A,N
D,50000,QC,A,RDU,QCRDU50000A,N
I,20000,QC,B,ARH,QCARH20000A,S
I,20000,QC,A,NBV,QCNBV20000A,S
U,23000,QC,A,SYV,QCSYV23000A,V
L,20000,QC,A,RMB,QCRMB20000A,S
L,50000,QC,A,SSL,QCSSL50000A,N
L,20000,QC,A,CUV,QCCUV20000A,N
L,10000,QC,A,SSM,QCSSM10000A,N
L,10000,QC,A,HMF,QCHMF10000N,N
B13,80000,QC,A,TNM,QCTNM80000N,N
L,40000,QC,A,NCT,QCNCT40000A,N
L,40H00,QC,A,LBI,QCLBI40H00A,N
L,30000,QC,A,BET,QCBET30000A,N
L,30000,QC,A,SIT,QCSIT30000A,N
L,40000,QC,A,LVD,QCLVD40000A,N
L,30000,QC,A,DUP,QCDUP30000A,N
L,40000,QC,A,BHI,QCBHI40000A,N
U,23000,QC,B,DQT,QCDQT23000N,V
I,23000,QC,A,DSP,QCDSP23000A,V
B13,80000,QC,A,TNM,QCTNM80000N,N
S04,90000,QC,A,MEH,QCMEH90000N,N
L,20000,QC,A,CUV,QCCUV20000A,N
L,50000,QC,A,SSL,QCSSL50000A,N
L,20000,QC,A,PRV,QCPRV20000A,N
L,30000,QC,A,CMT,QCCMT30000A,N
B13,80000,QC,A,TNM,QCTNM80000N,N
U,23000,QC,A,SYV,QCSYV23000A,V
L,10000,QC,A,SJU,QCSJU10000A,N
L,40000,QC,A,BDF,QCBDF40000A,S
M,20000,QC,B,KGY,QCKGY20000A,S
L,20000,QC,A,RMB,QCRMB20000A,S
U,23000,QC,B,SYV,QCSYV23000A,V
B13,80000,QC,A,TNM,QCTNM80000N,N
L,20000,QC,A,RMB,QCRMB20000A,S
L,40000,QC,A,BDF,QCBDF40000A,S
L,30000,QC,A,DUP,QCDUP30000A,N
L,40000,QC,A,BHI,QCBHI40000A,N
L,20000,QC,A,PRV,QCPRV20000A,N
L,30000,QC,A,CMT,QCCMT30000A,N
B13,80000,QC,A,TNM,QCTNM80000N,N
L,30000,QC,A,DUP,QCDUP30000A,N
L,40000,QC,A,BHI,QCBHI40000A,N
L,40000,QC,A,BDF,QCBDF40000A,S
L,20000,QC,A,AST,QCAST20000A,N
U,23000,QC,B,DQT,QCDQT23000N,V
L,23000,QC,A,MWO,QCMWO23000A,V
L,10000,QC,A,SJU,QCSJU10000A,N
L,10000,QC,A,SSM,QCSSM10000A,N
B13,80000,QC,A,TNM,QCTNM80000N,N
L,40000,QC,A,BDF,QCBDF40000A,S
U,10000,QC,A,SBL,QCSBL10000A,N
L,20000,QC,A,SFC,QCSFC20000A,N
L,20000,QC,A,MBY,QCMBY20000A,N
L,30000,QC,A,DSU,QCDSU30000A,N
L,40000,QC,A,LVD,QCLVD40000A,N
L,43000,QC,A,DUH,QCDUH43000A,V
L,23000,QC,A,FCU,QCFCU23000A,S
B13,80000,QC,A,TNM,QCTNM80000N,N
R,21000,QC,B,SAL,QCSAL21000A,S
L,40000,QC,A,BDF,QCBDF40000A,S
B13,80000,QC,A,TNM,QCTNM80000N,N
L,30000,QC,A,DSU,QCDSU30000A,N
L,40000,QC,A,LVD,QCLVD40000A,N
U,33000,QC,A,BMP,QCBMP33000A,V
M,22000,QC,B,RCI,QCRCI22000A,V
B13,80000,QC,A,TNM,QCTNM80000N,N
L,40000,QC,A,BDF,QCBDF40000A,S
R,21000,QC,B,SAL,QCSAL21000A,S
M,22000,QC,B,RCI,QCRCI22000A,V
U,33000,QC,A,BMP,QCBMP33000A,V
U,20000,QC,A,SFC,QCSFC20000A,N
L,20000,QC,A,RBC,QCRBC20000A,N
L,23000,QC,A,MWO,QCMWO23000A,V
M,22000,QC,B,RXT,QCRXT22000A,V
L,20000,QC,A,YAS,QCYAS20000A,N
L,20000,QC,A,RBC,QCRBC20000A,N
M,31000,QC,B,SHF,QCSHF31000A,V
L,32000,QC,A,MTN,QCMTN32000A,S
L,10000,QC,A,SJU,QCSJU10000A,N
I,31000,QC,B,RGM,QCRGM31000A,S
S,40000,QC,C,ARR,QCARR40000N,N
I,31000,QC,B,RGM,QCRGM31000A,S
L,20000,QC,A,RBC,QCRBC20000A,N
L,30000,QC,A,AGR,QCAGR30000A,S
B13,80000,QC,A,TNM,QCTNM80000N,N
U,31000,QC,A,SHF,QCSHF31000A,V
L,32000,QC,A,MTN,QCMTN32000A,S
M,21000,QC,B,SDR,QCSDR21000A,V
L,23000,QC,A,MWO,QCMWO23000A,V
U,20000,QC,A,BVG,QCBVG20000A,N
L,20000,QC,A,FUT,QCFUT20000A,S
U,20000,QC,A,BVG,QCBVG20000A,N
L,23000,QC,A,MWO,QCMWO23000A,V
B13,80000,QC,A,TNM,QCTNM80000N,N
I,41000,QC,A,ORS,QCORS41000A,N
L,20000,QC,A,MHU,QCMHU20000A,N
L,40000,QC,A,KRK,QCKRK40000A,S
L,30000,QC,A,MGY,QCMGY30000A,N
U,31000,QC,A,SCS,QCSCS31000A,S
L,23000,QC,A,MWO,QCMWO23000A,V
L,40000,QC,A,DTU,QCDTU40000A,N
I,31000,QC,B,CAZ,QCCAZ31000A,S
I,41000,QC,A,ORS,QCORS41000A,N
L,31000,QC,A,SCS,QCSCS31000A,S
M,21000,QC,B,SDR,QCSDR21000A,V
U,31000,QC,A,SCS,QCSCS31000A,S
I,41000,QC,A,ORS,QCORS41000A,S
I,21000,QC,B,BEL,QCBEL21000N,S
B13,80000,QC,A,TNM,QCTNM80000N,N
U,31000,QC,A,SCS,QCSCS31000A,S
U,21000,QC,A,SDR,QCSDR21000A,V
L,40000,QC,A,JOY,QCJOY40000A,S
U,40000,QC,A,TLY,QCTLY40000A,S
M11,90000,QC,A,MEH,QCMEH90000N,N
L,23000,QC,A,MWO,QCMWO23000A,V
U,21000,QC,B,SDR,QCSDR21000A,V
L,23000,QC,A,MWO,QCMWO23000A,V
U,21000,QC,A,RVO,QCRVO21000A,V
I,23000,QC,A,DSS,QCDSS23000A,V
L,40000,QC,A,KRK,QCKRK40000A,S
L,10000,QC,A,SJU,QCSJU10000A,N
L,23000,QC,A,MWO,QCMWO23000A,V
M,21000,QC,B,SDR,QCSDR21000A,V
B13,80000,QC,A,TNM,QCTNM80000N,N
M,23000,QC,C,SAO,QCSAO23000N,V
L,50000,QC,A,SSL,QCSSL50000A,N
U,10000,QC,A,MOI,QCMOI10000A,N
M,10000,QC,B,IVR,QCIVR10000A,N
L,20000,QC,A,BTC,QCBTC20000A,N
L,30000,QC,A,COP,QCCOP30000A,N
U,10000,QC,A,UPD,QCUPD10000A,N
U,40000,QC,A,TLY,QCTLY40000A,S
L,10000,QC,A,AHG,QCAHG10000N,N
L,10000,QC,A,SSM,QCSSM10000A,N
M,30000,QC,B,PTC,QCPTC30000A,N
D,50000,QC,B,CPU,QCCPU50000A,N
M,10000,QC,B,UPD,QCUPD10000A,N
L,10000,QC,A,AHG,QCAHG10000N,N
L,20000,QC,A,CUV,QCCUV20000A,N
L,50000,QC,A,SSL,QCSSL50000A,N
U,10000,QC,B,LOI,QCLOI10000A,N
L,10000,QC,A,AHG,QCAHG10000N,N
B13,80000,QC,A,TNM,QCTNM80000N,N
L,20000,QC,A,SDM,QCSDM20000A,N
L,30000,QC,A,SIT,QCSIT30000A,N
B13,80000,QC,A,TNM,QCTNM80000N,N
U,10000,QC,A,SOL,QCSOL10000N,N
L,40000,QC,A,RHU,QCRHU40000A,N
L,50000,QC,A,SSL,QCSSL50000A,N
U,32000,QC,B,SBE,QCSBE32000A,S
L,10000,QC,A,SJU,QCSJU10000A,N
L,20000,QC,A,YAS,QCYAS20000A,N
L,10000,QC,A,AHG,QCAHG10000N,N
U,40000,QC,B,CEG,QCCEG40000A,N
L,30000,QC,A,SIT,QCSIT30000A,N
L,50000,QC,A,SSL,QCSSL50000A,N
L,50000,QC,A,SSL,QCSSL50000A,N
L,40000,QC,A,RHU,QCRHU40000A,N
L,50000,QC,A,SSL,QCSSL50000A,N
U,32000,QC,B,SBE,QCSBE32000A,S
L,50000,QC,A,SSL,QCSSL50000A,N
L,30000,QC,A,BET,QCBET30000A,N
U,10000,QC,A,SBL,QCSBL10000A,N
I,31000,QC,B,RGM,QCRGM31000A,S
U,10000,QC,B,UPD,QCUPD10000A,N
L,10000,QC,A,SJU,QCSJU10000A,N
L,50000,QC,A,SSL,QCSSL50000A,N
D,50000,QC,A,RDU,QCRDU50000A,N
U,33000,QC,A,FAR,QCFAR33000A,V
U,40000,QC,A,CEG,QCCEG40000A,N
D,50000,QC,A,RDU,QCRDU50000A,N
L,50000,QC,A,SSL,QCSSL50000A,N
U,40000,QC,A,CEG,QCCEG40000A,N
M,32000,QC,C,SBE,QCSBE32000A,S
L,40000,QC,A,LGU,QCLGU40000A,N
L,30000,QC,A,BCL,QCBCL30000A,S
S,40000,QC,C,ARR,QCARR40000N,N
I,31000,QC,B,RGM,QCRGM31000A,S
S,40000,QC,C,ARR,QCARR40000N,N
I,31000,QC,B,RGM,QCRGM31000A,S
U,22000,QC,B,PRO,QCPRO22000N,V
M11,90000,QC,A,MEH,QCMEH90000N,N
L,10000,QC,A,SJU,QCSJU10000A,N
L,50000,QC,A,SSL,QCSSL50000A,N
L,50000,QC,A,SSL,QCSSL50000A,N
U,10000,QC,A,SBL,QCSBL10000A,N
