LOCSF,PROVINCE,SLOPE,SOIL_CODE,SOIL_ID,STONE
R,SK,B,WRA,SKWRA~~~~~A,S
H,SK,A,AQA,SKAQA~~~~~A,N
R,SK,B,BGA,SKBGA~~~~~A,S
H,SK,A,FGC,SKFGC~~~~~A,S
D,SK,C,HWW,SKHWW~~~~~N,S
R,SK,B,OXA,SKOXA~~~~~A,S
H,SK,A,OXA,SKOXA~~~~~A,S
U,SK,A,GXX,SKGXX~~~~~N,U
H,SK,A,OXC,SKOXC~~~~~A,S
R,SK,B,OXC,SKOXC~~~~~A,S
H,SK,A,WRA,SKWRA~~~~~A,S
R,SK,B,WRA,SKWRA~~~~~A,S
H,SK,B,OXA,SKOXA~~~~~A,S
H,SK,A,OXA,SKOXA~~~~~A,S
H,SK,B,OXC,SKOXC~~~~~A,S
U,SK,A,GXX,SKGXX~~~~~N,U
H,SK,A,OXC,SKOXC~~~~~A,S
D,SK,B,RWW,SKRWW~~~~~N,U
H,SK,A,MEA,SKMEA~~~~~A,N
H,SK,B,WNA,SKWNA~~~~~A,S
H,SK,B,WSA,SKWSA~~~~~A,S
H,SK,A,WSA,SKWSA~~~~~A,S
U,SK,A,GXX,SKGXX~~~~~N,U
D,SK,D,HWW,SKHWW~~~~~N,S
H,SK,B,OXA,SKOXA~~~~~A,S
D,SK,A,RWW,SKRWW~~~~~N,U
H,SK,A,WNA,SKWNA~~~~~A,S
H,SK,B,MEA,SKMEA~~~~~A,N
H,SK,B,WHA,SKWHA~~~~~A,S
H,SK,B,OXA,SKOXA~~~~~A,S
U,SK,A,GXX,SKGXX~~~~~N,U
H,SK,B,OXC,SKOXC~~~~~A,S
H,SK,B,WVB,SKWVB~~~~~A,S
H,SK,B,OXA,SKOXA~~~~~A,S
H,SK,A,OXA,SKOXA~~~~~A,S
H,SK,B,OXC,SKOXC~~~~~A,S
U,SK,A,GXX,SKGXX~~~~~N,U
H,SK,A,OXC,SKOXC~~~~~A,S
D,SK,D,HWW,SKHWW~~~~~N,S
H,SK,A,OXA,SKOXA~~~~~A,S
H,SK,B,OXA,SKOXA~~~~~A,S
U,SK,A,GXX,SKGXX~~~~~N,U
H,SK,B,OXC,SKOXC~~~~~A,S
H,SK,A,CDA,SKCDA~~~~~A,N
H,SK,B,GNA,SKGNA~~~~~A,S
H,SK,A,OXC,SKOXC~~~~~A,S
H,SK,B,OXA,SKOXA~~~~~A,S
H,SK,B,WHA,SKWHA~~~~~A,S
H,SK,B,OXC,SKOXC~~~~~A,S
U,SK,A,GXX,SKGXX~~~~~N,U
D,SK,D,HWW,SKHWW~~~~~N,S
H,SK,A,OXA,SKOXA~~~~~A,S
H,SK,B,OXA,SKOXA~~~~~A,S
H,SK,A,OXA,SKOXA~~~~~A,S
U,SK,A,GXX,SKGXX~~~~~N,U
H,SK,A,WNA,SKWNA~~~~~A,S
H,SK,B,OXC,SKOXC~~~~~A,S
H,SK,B,WNA,SKWNA~~~~~A,S
H,SK,A,CDA,SKCDA~~~~~A,N
H,SK,A,OXC,SKOXC~~~~~A,S
H,SK,A,WRA,SKWRA~~~~~A,S
H,MB,D,SHX,MBSHX~~~~~A,N
H,MB,B,SHX,MBSHX~~~~~A,N
U,MB,A,SCK,MBSCK~~~~~A,N
H,MB,A,ONH,MBONH~~~~~A,N
U,MB,A,LVH,MBLVH~~~~~A,N
U,MB,A,HAT,MBHAT~~~~~A,N
F13,MB,A,PER,MBPER~~~~~N,N
U,MB,A,HAT,MBHAT~~~~~A,N
U,MB,C,DOB,MBDOB~~~~~A,N
U,MB,B,FIR,MBFIR~~~~~A,N
U,MB,A,DOB,MBDOB~~~~~A,N
D,MB,D,FIR,MBFIR~~2~~A,N
D,MB,D,HAT,MBHAT~~2~~A,N
F13,MB,A,PER,MBPER~~~~~N,N
D,MB,C,HAT,MBHAT~~1~~A,N
S,MB,E,$ER,MB$ER~~~~~N,N
U,MB,A,BSF,MBBSF~~~~~A,N
U,MB,A,BSF,MBBSFs~~~~A,N
U,MB,A,FND,MBFND~~1~~A,N
U,MB,A,PDA,MBPDA~~~~~A,N
U,MB,A,TGR,MBTGRs~~~~A,N
U,MB,A,VFF,MBVFFs~~~~A,N
U,MB,A,PDA,MBPDAs~~~~A,N
U,MB,A,NDL,MBNDL~~~~~A,S
U,MB,A,JIK,MBJIK~~~~~A,N
U,MB,A,PLE,MBPLE~~~~~A,N
U,MB,A,LEI,MBLEI~~~~~A,N
L,MB,A,WHL,MBWHL~~~~~A,N
L,MB,A,DOT,MBDOT~~~~~A,S
L,MB,A,HGH,MBHGH~~~~~A,N
U,MB,A,SCK,MBSCK~~~~~A,N
U,MB,A,HMO,MBHMO~~~~~A,N
H,MB,B,SHX,MBSHX~~~~~A,N
U,MB,A,LEI,MBLEI~~~~~A,N
F13,MB,A,PER,MBPER~~~~~N,N
F13,MB,A,XVI,MBXVI~~~~~N,N
M14,MB,A,$MH,MB$MH~~~~~A,N
L,MB,A,GDZ,MBGDZ~~~~~A,N
U,MB,A,WHL,MBWHL~~~~~A,N
R,MB,A,SCK,MBSCK~~~~~A,N
R,MB,B,AWH,MBAWH~~~~~A,N
R,MB,D,AWH,MBAWH~~~~~A,N
U,MB,A,HMO,MBHMO~~~~~A,N
U,MB,A,CAV,MBCAV~~~~~A,N
U,MB,A,PDA,MBPDA~~~~~A,N
U,MB,A,TDP,MBTDPs~~~~A,N
U,MB,A,MXI,MBMXI~~~~~A,N
U,MB,A,MRH,MBMRH~~~~~A,N
D,MB,C,MXI,MBMXI~~~~~A,N
D,MB,C,MRH,MBMRH~~~~~A,S
S,MB,E,$ER,MB$ER~~~~~N,S
D,MB,B,CXF,MBCXF~~1~~A,N
U,MB,A,LEI,MBLEI~~~~~A,N
U,MB,A,PDA,MBPDA~~~~~A,N
D,MB,B,CXF,MBCXF~~1~~A,N
U,MB,A,PDA,MBPDA~~~~~A,N
S,MB,E,$ER,MB$ER~~~~~N,S
U,MB,A,CLN,MBCLN~~1~~A,N
D,MB,C,CLN,MBCLN~~1~~A,N
U,MB,A,TDP,MBTDPs~~~~A,N
U,MB,A,BSF,MBBSF~~~~~A,N
U,MB,A,FND,MBFND~~~~~A,N
U,MB,A,PLE,MBPLE~~~~~A,N
L,MB,A,HMO,MBHMO~~~~~A,N
L,MB,A,SCK,MBSCK~~~~~A,N
L,MB,A,PLE,MBPLE~~~~~A,N
L,MB,A,SEE,MBSEE~~~~~A,N
L,MB,A,VDS,MBVDSs~~~~A,N
H,MB,B,SHX,MBSHX~~~~~A,N
U,MB,A,CLN,MBCLN~~~~~A,S
L,MB,A,OIV,MBOIVs~~~~A,N
U,MB,A,CYN,MBCYN1~~~~A,N
U,MB,A,CBF,MBCBF~~~~~A,S
L,MB,A,LSR,MBLSRt~~~~N,N
U,MB,A,LEI,MBLEI~~~~~A,N
L,MB,A,PDA,MBPDA~~~~~A,N
F13,MB,A,PER,MBPER~~~~~N,N
L,MB,A,RAM,MBRAM~~~~~A,N
L,MB,A,TDP,MBTDP~~~~~A,N
L,MB,A,RAM,MBRAM~~~~~A,N
L,MB,A,PDA,MBPDA~~~~~A,N
L,MB,A,FND,MBFND~~~~~A,N
L,MB,A,GBO,MBGBO~~~~~A,N
L,MB,A,OBR,MBOBR~~~~~A,N
L,MB,A,WWD,MBWWD~~~~~A,N
L,MB,A,CLN,MBCLN~~~~~A,S
L,MB,A,TDP,MBTDPs~~~~A,N
U,MB,A,LEI,MBLEI~~~~~A,N
S,MB,E,$ER,MB$ER~~~~~N,S
U,MB,A,BKR,MBBKR~~~~~A,N
T,MB,A,MXD,MBMXD~~~~~A,N
D,MB,A,MRH,MBMRH~~~~~A,N
D,MB,D,SHX,MBSHX~~~~~A,N
D,MB,A,DOB,MBDOB~~~~~A,N
U,MB,A,DOT,MBDOT~~~~~A,S
L,MB,A,MXI,MBMXI~~~~~A,N
U,MB,A,SCK,MBSCK~~~~~A,N
L,MB,A,CAV,MBCAV~~~~~A,N
L,MB,A,TDP,MBTDP~~~~~A,N
L,MB,A,CXT,MBCXT~~~~~A,N
U,MB,A,VDS,MBVDSs~~~~A,N
U,MB,A,BSF,MBBSF~~~~~A,N
U,MB,A,PDA,MBPDA~~~~~A,N
U,MB,B,FND,MBFND~~~~~A,N
U,MB,A,RAM,MBRAM~~~~~A,N
U,MB,A,TDP,MBTDPs~~~~A,N
L,MB,A,HRG,MBHRG~~~~~A,N
L,MB,A,PLE,MBPLE~~~~~A,N
U,MB,A,SCK,MBSCK~~~~~A,N
U,MB,B,HAL,MBHAL~~~~~A,N
L,MB,A,CKD,MBCKD~~~~~A,N
L,MB,A,FND,MBFND~~~~~A,N
U,MB,A,WWC,MBWWC~~~~~A,N
U,MB,B,FIR,MBFIR~~~~~A,N
L,MB,A,GBO,MBGBO~~~~~A,N
H,MB,C,SHX,MBSHX~~~~~A,N
L,MB,A,GYS,MBGYS~~~~~A,N
U,MB,B,LOP,MBLOP~~~~~A,N
S,MB,E,$ER,MB$ER~~~~~N,N
H,MB,D,SHX,MBSHX~~~~~A,N
H,MB,B,SHX,MBSHX~~~~~A,N
U,MB,A,LVH,MBLVH~~~~~A,N
L,MB,A,CKD,MBCKD~~~~~A,N
U,MB,A,ONH,MBONH~~~~~A,N
U,MB,B,WHL,MBWHL~~~~~A,N
L,MB,A,WWD,MBWWD~~~~~A,N
L,MB,A,RAM,MBRAM~~~~~A,N
L,MB,A,FND,MBFND~~~~~A,N
L,MB,A,GBO,MBGBO~~~~~A,N
U,MB,B,SCK,MBSCK~~~~~A,N
L,MB,A,HAL,MBHAL~~~~~A,N
L,MB,A,PSE,MBPSE~~~~~A,N
R,SK,B,OXA,SKOXA~~~~~A,S
U,SK,A,GXX,SKGXX~~~~~N,U
H,SK,A,OXA,SKOXA~~~~~A,S
H,SK,A,OXC,SKOXC~~~~~A,S
I,SK,B,WHA,SKWHA~~~~~A,S
H,SK,B,OXC,SKOXC~~~~~A,S
R,SK,B,WSA,SKWSA~~~~~A,S
H,SK,A,OXA,SKOXA~~~~~A,S
H,SK,A,OXC,SKOXC~~~~~A,S
H,MB,A,RYS,MBRYS~~~~~A,S
H,SK,A,OXD,SKOXD~~~~~A,S
U,SK,A,GXX,SKGXX~~~~~N,U
H,SK,A,OXB,SKOXBS~~~~A,S
H,MB,A,CSE,MBCSE~~~~~A,N
D,SK,A,SFA,SKSFA~~~~~A,S
H,MB,B,RYS,MBRYS~~~~~A,N
H,MB,A,TLT,MBTLT~~~~~A,S
U,MB,A,BED,MBBED~~1~~A,N
D,MB,A,NWS,MBNWS~~~~~A,S
D,SK,A,FEA,SKFEA~~~~~A,S
U,SK,A,AOA,SKAOA~~~~~A,N
U,SK,A,AOB,SKAOBS~~~~A,N
U,SK,A,AOC,SKAOC~~~~~A,N
D,SK,A,FEC,SKFEC~~~~~A,S
D,SK,A,GVA,SKGVA~~~~~A,N
D,SK,A,SFA,SKSFA~~~~~A,S
H,SK,B,EWA,SKEWA~~~~~A,N
D,SK,A,MEA,SKMEA~~~~~A,N
U,SK,A,GXX,SKGXX~~~~~N,U
U,SK,A,OXA,SKOXA~~~~~A,S
U,SK,A,OXC,SKOXC~~~~~A,S
U,SK,A,HMA,SKHMA~~~~~A,N
U,SK,A,GXX,SKGXX~~~~~N,U
U,SK,A,OXD,SKOXD~~~~~A,S
U,SK,A,WSA,SKWSA~~~~~A,S
H,SK,A,OXA,SKOXA~~~~~A,S
U,SK,A,GXX,SKGXX~~~~~N,U
H,SK,B,OXA,SKOXA~~~~~A,S
H,SK,B,OXC,SKOXC~~~~~A,S
H,SK,A,SFA,SKSFA~~~~~A,S
H,SK,B,WNA,SKWNA~~~~~A,S
H,SK,A,WNA,SKWNA~~~~~A,S
H,SK,B,SFA,SKSFA~~~~~A,S
D,SK,D,HWW,SKHWW~~~~~N,S
H,SK,D,OXA,SKOXA~~~~~A,S
H,SK,A,PHD,SKPHD~~~~~A,N
H,SK,B,OXA,SKOXA~~~~~A,S
U,SK,A,GXX,SKGXX~~~~~N,U
H,SK,D,OXC,SKOXC~~~~~A,S
H,SK,D,WHA,SKWHA~~~~~A,S
H,SK,B,OXC,SKOXC~~~~~A,S
H,SK,B,PHD,SKPHD~~~~~A,N
H,SK,D,OXA,SKOXA~~~~~A,S
H,SK,D,WRA,SKWRA~~~~~A,S
H,SK,D,CLA,SKCLA~~~~~A,V
U,SK,A,GXX,SKGXX~~~~~N,U
H,SK,D,OXC,SKOXC~~~~~A,S
H,SK,B,OXA,SKOXA~~~~~A,S
H,SK,D,CLC,SKCLC~~~~~A,V
H,SK,D,WRC,SKWRC~~~~~A,S
H,SK,C,WVA,SKWVA~~~~~A,S
H,SK,C,WHA,SKWHA~~~~~A,S
H,SK,C,MMA,SKMMA~~~~~A,N
U,SK,A,GXX,SKGXX~~~~~N,U
H,SK,A,MMA,SKMMA~~~~~A,N
H,SK,A,MMD,SKMMD~~~~~N,N
U,SK,A,AQA,SKAQA~~~~~A,N
D,SK,A,AVH,SKAVHHS~~~N,U
U,SK,A,BGA,SKBGA~~~~~A,S
R,SK,D,BGA,SKBGA~~~~~A,S
D,SK,A,AVI,SKAVIHS~~~N,U
U,SK,A,FGA,SKFGA~~~~~A,S
U,SK,A,RBA,SKRBA~~~~~A,S
U,SK,A,GXX,SKGXX~~~~~N,U
H,SK,B,WRA,SKWRA~~~~~A,S
H,SK,A,RBA,SKRBA~~~~~A,S
H,SK,A,WRA,SKWRA~~~~~A,S
H,SK,B,WRC,SKWRC~~~~~A,S
H,SK,B,WRO,SKWRO~~~~~A,S
U,SK,A,GXX,SKGXX~~~~~N,U
R,SK,C,WRA,SKWRA~~~~~A,S
R,SK,C,WRC,SKWRC~~~~~A,S
H,SK,A,FGA,SKFGA~~~~~A,S
R,SK,B,FGA,SKFGA~~~~~A,S
H,SK,A,FGV,SKFGV~~~~~A,S
H,SK,A,BKA,SKBKA~~~~~A,S
H,SK,A,FGC,SKFGC~~~~~A,S
H,SK,A,WRA,SKWRA~~~~~A,S
H,SK,A,WRC,SKWRC~~~~~A,S
H,SK,A,BKA,SKBKAS~~~~A,S
U,SK,A,GXX,SKGXX~~~~~N,U
H,SK,A,MEA,SKMEA~~~~~A,N
H,SK,A,SFA,SKSFA~~~~~A,S
H,SK,A,WSA,SKWSA~~~~~A,S
H,SK,A,SFC,SKSFC~~~~~A,S
H,SK,A,AQA,SKAQA~~~~~A,N
U,SK,A,GXX,SKGXX~~~~~N,U
U,SK,A,FEA,SKFEA~~~~~A,S
H,SK,A,HMA,SKHMAA~~~~A,N
H,SK,A,OXA,SKOXA~~~~~A,S
U,SK,A,GXX,SKGXX~~~~~N,U
D,SK,A,SFA,SKSFA~~~~~A,S
U,SK,A,FEC,SKFEC~~~~~A,S
U,SK,A,OXC,SKOXC~~~~~A,S
U,MB,A,SOU,MBSOU~~~~~A,N
L,MB,A,BED,MBBED~~~~~A,N
U,MB,A,SWZ,MBSWZ~~~~~A,N
L,MB,A,HRY,MBHRY~~~~~A,N
U,MB,A,OKL,MBOKLs~~~~A,N
U,MB,A,STU,MBSTU~~~~~A,N
L,MB,A,EBL,MBEBL~~~~~A,N
L,MB,A,MNV,MBMNV~~~~~A,N
U,MB,A,RTO,MBRTO~~~~~A,N
U,MB,B,CUC,MBCUC~~~~~A,N
U,MB,A,CLN,MBCLN~~1~~A,N
U,MB,A,BSF,MBBSF~~~~~A,N
U,MB,A,MHV,MBMHV~~~~~A,N
U,MB,A,WHL,MBWHL~~~~~A,N
U,MB,A,MXI,MBMXI~~~~~A,N
D,MB,E,$ER,MB$ER~~~~~N,S
U,MB,A,SOU,MBSOU~~~~~A,N
H,MB,B,GDC,MBGDC~~~~~N,N
H,MB,D,GDC,MBGDC~~~~~N,N
U,MB,A,SWZ,MBSWZ~~~~~A,N
H,MB,B,RTO,MBRTO~~~~~A,N
U,MB,A,STU,MBSTU~~1~~A,N
U,MB,A,OKL,MBOKLs~~~~A,N
L,MB,A,CRM,MBCRMs~~~~A,N
L,MB,A,PPT,MBPPT~~~~~A,N
L,MB,A,PPT,MBPPTs~~~~A,N
U,MB,A,SOU,MBSOU~~~~~A,N
L,MB,A,SWZ,MBSWZ~~~~~A,N
U,MB,A,OKL,MBOKLs~~~~A,N
U,MB,A,SOU,MBSOU~~~~~A,N
L,MB,A,MNV,MBMNV~~~~~A,N
H,MB,C,GDC,MBGDC~~~~~N,N
D,SK,A,WSA,SKWSA~~~~~A,S
D,SK,A,MEA,SKMEA~~~~~A,N
D,SK,A,SFA,SKSFA~~~~~A,S
D,SK,A,WSC,SKWSC~~~~~A,S
D,SK,A,OXC,SKOXC~~~~~A,S
U,SK,A,GXX,SKGXX~~~~~N,U
D,SK,A,HMA,SKHMA~~~~~A,N
L,MB,A,BED,MBBED~~~~~A,N
D,SK,A,MEC,SKMEC~~~~~A,N
D,SK,A,OXA,SKOXA~~~~~A,S
L,MB,A,WIL,MBWIL~~~~~A,N
L,MB,A,WKD,MBWKD~~~~~A,N
L,MB,A,HRY,MBHRY~~~~~A,N
L,MB,A,MRE,MBMRE~~~~~A,N
U,MB,A,RYS,MBRYS~~~~~A,N
L,MB,A,SOU,MBSOU~~~~~A,N
L,MB,A,STU,MBSTU~~~~~A,N
H,MB,D,GDC,MBGDC~~~~~N,N
H,MB,A,RTO,MBRTO~~~~~A,N
H,MB,B,GDC,MBGDC~~~~~N,N
U,MB,A,SOU,MBSOU~~~~~A,N
U,MB,A,OKL,MBOKL~~~~~A,N
L,MB,A,PPT,MBPPT~~~~~A,N
U,MB,A,LIG,MBLIG~~~~~A,N
U,MB,A,COU,MBCOU~~~~~A,N
S,MB,E,$ER,MB$ER~~~~~N,S
U,MB,A,LGT,MBLGT~~~~~A,N
U,MB,A,MLT,MBMLT~~~~~A,N
L,MB,A,CHF,MBCHFt~~~~A,N
L,MB,A,SOU,MBSOU~~~~~A,N
L,MB,A,HRY,MBHRY~~~~~A,N
L,MB,A,WKD,MBWKD~~~~~A,N
L,MB,A,CMR,MBCMR~~~~~A,N
L,MB,A,NWS,MBNWS~~~~~A,N
L,MB,A,MOT,MBMOT~~~~~A,N
L,MB,A,SOU,MBSOU~~~~~A,N
L,MB,A,RYS,MBRYS~~~~~A,N
L,MB,A,EBL,MBEBL~~~~~A,N
U,MB,A,LIG,MBLIG~~~~~A,N
L,MB,A,HRY,MBHRY~~~~~A,N
L,MB,A,MOT,MBMOT~~~~~A,N
L,MB,A,SOU,MBSOU~~~~~A,N
L,MB,A,CMR,MBCMR~~~~~A,N
L,MB,A,NPK,MBNPK~~~~~A,V
U,MB,A,RYS,MBRYS~~~~~A,S
L,MB,A,SWZ,MBSWZ~~~~~A,N
U,MB,A,LIG,MBLIG~~~~~A,N
L,MB,A,WKD,MBWKD~~~~~A,S
L,MB,A,CHF,MBCHFt~~~~A,N
L,MB,A,ATV,MBATVs~~~~A,N
L,MB,A,LNA,MBLNA~~~~~A,N
U,MB,A,WKD,MBWKD~~~~~A,N
S,MB,E,$ER,MB$ER~~~~~N,S
L,MB,A,CYN,MBCYN1~~~~A,N
L,MB,A,DOT,MBDOT1~~~~A,N
L,MB,A,CXT,MBCXT1~~~~A,N
U,MB,B,DZW,MBDZW~~1~~A,S
L,MB,A,CAV,MBCAV1s~~~A,N
L,MB,A,BSF,MBBSF~~~~~A,N
L,MB,A,CLN,MBCLN~~~~~A,N
U,MB,A,OAY,MBOAY~~1~~A,V
S,MB,E,$ER,MB$ER~~~~~N,S
H,MB,B,DZW,MBDZW~~~~~A,N
H,MB,B,TGL,MBTGL~~1~~A,N
L,MB,A,CYN,MBCYN1~~~~A,N
U,MB,A,CXV,MBCXV~~~~~A,N
H,MB,B,DOT,MBDOT1~1~~A,N
H,MB,C,FFR,MBFFR~~~~~A,N
U,MB,A,KUD,MBKUD~~~~~A,N
S,MB,E,$ER,MB$ER~~~~~N,S
U,MB,A,TDP,MBTDPt~~~~A,N
H,MB,B,HIT,MBHIT~~1~~A,S
H,MB,A,HIT,MBHIT~~~~~A,S
U,MB,A,CBF,MBCBF~~~~~A,S
H,MB,A,BWO,MBBWO~~~~~A,S
H,MB,C,HIT,MBHIT~~1~~A,S
U,MB,B,RAM,MBRAM~~1~~A,N
H,MB,A,HKS,MBHKS~~~~~A,N
U,MB,A,TDP,MBTDPs~~~~A,N
H,MB,B,TGL,MBTGL~~~~~A,S
H,MB,C,TGL,MBTGL~~~~~A,S
H,MB,A,BWO,MBBWO~~~~~A,N
L,MB,A,DOM,MBDOM1~~~~A,N
H,MB,A,HKS,MBHKS~~~~~A,S
L,MB,A,MOT,MBMOTs~~~~A,N
L,MB,A,TWC,MBTWC~~~~~A,S
L,MB,A,WKD,MBWKD~~~~~A,S
S,MB,E,$ER,MB$ER~~~~~N,S
U,MB,B,HIT,MBHIT~~~~~A,S
U,MB,A,BWO,MBBWO~~~~~A,S
U,MB,A,BSF,MBBSF~~~~~A,N
U,MB,A,KUD,MBKUD~~~~~A,N
U,MB,A,HKS,MBHKSs~~~~A,N
U,MB,A,BWO,MBBWOs~~~~A,N
U,MB,A,CYN,MBCYN1~~~~A,N
L,MB,A,PDA,MBPDA~~~~~A,N
L,MB,A,TDP,MBTDP~~~~~A,N
M14,MB,A,$MH,MB$MH~~~~~A,N
L,MB,A,HRY,MBHRYs~~~~A,N
L,MB,A,CMR,MBCMR~~~~~A,N
L,MB,A,HRY,MBHRY~~~~~A,N
L,MB,A,WKD,MBWKD~~~~~A,N
L,MB,A,TWC,MBTWC~~~~~A,N
L,MB,A,LYT,MBLYT~~~~~A,N
L,MB,A,MOT,MBMOTs~~~~A,N
L,MB,A,CME,MBCMEs~~~~A,N
L,MB,A,RYS,MBRYS~~~~~A,N
L,MB,A,EBL,MBEBL~~~~~A,N
L,MB,A,WKD,MBWKD~~~~~A,N
L,MB,A,MOT,MBMOT~~~~~A,N
U,MB,A,RYS,MBRYS~~~~~A,S
U,MB,A,CSE,MBCSE~~~~~A,N
L,MB,A,EBL,MBEBL~~~~~A,N
L,MB,A,CME,MBCME~~~~~A,N
L,MB,A,WIW,MBWIWs~~~~A,N
L,MB,A,HRY,MBHRYs~~~~A,N
L,MB,A,WKD,MBWKD~~~~~A,N
L,MB,A,CME,MBCME~~~~~A,N
L,MB,A,RCC,MBRCCs~~~~N,N
L,MB,A,TWC,MBTWC~~~~~A,N
L,MB,A,UHL,MBUHL~~~~~A,N
L,MB,A,CMR,MBCMR~~~~~A,N
L,MB,A,NNG,MBNNGt~~~~A,N
L,MB,A,MOT,MBMOTs~~~~A,N
U,MB,A,RYS,MBRYS~~~~~A,S
U,MB,A,CSE,MBCSE~~~~~A,S
U,MB,B,RYS,MBRYS~~1~~A,S
S,MB,E,$ER,MB$ER~~~~~N,S
U,MB,A,MOT,MBMOT~~~~~A,N
U,MB,A,NPK,MBNPK~~~~~A,N
U,MB,B,RYS,MBRYS~~~~~A,S
U,MB,B,WKD,MBWKD~~~~~A,S
U,MB,A,MOT,MBMOT~~~~~A,S
U,MB,A,CSE,MBCSE~~~~~A,S
L,MB,A,NPK,MBNPK~~~~~A,N
U,MB,A,TLT,MBTLT~~~~~A,N
L,MB,A,WKD,MBWKD~~~~~A,N
L,MB,A,TWC,MBTWC~~~~~A,N
L,MB,A,MOT,MBMOT~~~~~A,N
L,MB,A,CME,MBCME~~~~~A,N
L,MB,A,FFX,MBFFX~~~~~A,N
U,MB,A,CSE,MBCSE~~~~~A,N
U,MB,B,RYS,MBRYS~~~~~A,N
L,MB,A,NNG,MBNNGt~~~~A,N
H,MB,B,RPR,MBRPR~~2~~A,N
H,MB,B,RPR,MBRPR~~~~~A,N
H,MB,A,LIG,MBLIG~~~~~A,N
U,MB,C,CHT,MBCHT~~~~~A,N
U,MB,A,CME,MBCMEs~~~~A,N
S,MB,E,$ER,MB$ER~~~~~N,S
U,MB,A,RYS,MBRYS~~~~~A,S
U,MB,A,CSE,MBCSE~~~~~A,S
U,MB,B,RYS,MBRYS~~~~~A,S
U,MB,A,MOT,MBMOT~~~~~A,N
U,MB,A,TLT,MBTLT~~~~~A,N
L,MB,A,MOT,MBMOT~~~~~A,N
L,MB,A,WKD,MBWKD~~~~~A,S
L,MB,A,NWS,MBNWS~~~~~A,N
L,MB,A,AXD,MBAXD~~~~~A,S
L,MB,A,MOT,MBMOTs~~~~A,N
U,MB,A,RYS,MBRYS~~~~~A,S
L,MB,A,DRI,MBDRIs~~~~A,N
S,MB,E,$ER,MB$ER~~~~~N,S
U,MB,A,KUD,MBKUD~~~~~A,N
U,MB,A,JYL,MBJYL~~~~~A,N
U,MB,A,RAM,MBRAM~~~~~A,N
U,MB,A,ZIM,MBZIMs~~~~A,N
U,MB,A,GRR,MBGRR~~~~~A,N
U,MB,B,DGF,MBDGF~~~~~A,N
U,MB,B,DOT,MBDOT1~~~~A,N
U,MB,A,MXS,MBMXS~~~~~A,N
S,MB,E,$ER,MB$ER~~~~~N,S
H,MB,B,HIT,MBHIT~~~~~A,S
H,MB,A,HIT,MBHIT~~~~~A,S
H,MB,B,DZW,MBDZW~~~~~A,S
H,MB,A,BWO,MBBWO~~~~~A,S
H,MB,A,HKS,MBHKS~~~~~A,N
U,MB,A,CYN,MBCYN~~~~~A,N
U,MB,A,NPK,MBNPK~~~~~A,N
S,MB,E,$ER,MB$ER~~~~~N,S
U,MB,A,MXS,MBMXS~~~~~A,N
U,MB,B,MXS,MBMXS~~~~~A,N
L,MB,A,ZIM,MBZIM~~~~~A,N
L,MB,A,JYL,MBJYLs~~~~A,N
L,MB,A,GRR,MBGRR~~~~~A,N
L,MB,A,KUD,MBKUD~~~~~A,N
U,MB,B,DGF,MBDGF~~~~~A,N
S,MB,E,$ER,MB$ER~~~~~N,S
U,MB,A,DGF,MBDGF~~~~~A,N
S,MB,E,$ER,MB$ER~~~~~N,S
U,MB,A,KUD,MBKUD~~~~~A,N
R,MB,A,ASZ,MBASZ~~~~~A,N
U,MB,A,ULH,MBULH~~~~~A,N
U,MB,A,CXT,MBCXT~~~~~A,N
U,MB,A,BEO,MBBEO~~~~~A,N
U,MB,A,CAV,MBCAV~~~~~A,S
U,MB,A,CYN,MBCYN~~~~~A,S
H,MB,A,DZW,MBDZW~~~~~A,N
H,MB,B,DZW,MBDZW~~~~~A,N
U,MB,A,TLI,MBTLI~~~~~A,N
S,MB,E,$ER,MB$ER~~~~~N,S
U,MB,A,ATN,MBATN~~~~~A,N
H,MB,B,BEO,MBBEO~~~~~A,S
U,MB,A,GRR,MBGRR~~~~~A,N
H,MB,B,OAY,MBOAY~~~~~A,N
H,MB,B,DZW,MBDZW~~~~~A,S
S,MB,E,$ER,MB$ER~~~~~N,S
H,MB,B,PBI,MBPBI~~1~~A,S
U,MB,A,ATN,MBATN~~~~~A,N
U,MB,A,GRR,MBGRR~~~~~A,N
H,MB,A,OAY,MBOAY~~1~~A,N
U,MB,A,ULH,MBULH~~~~~A,N
H,MB,B,VDL,MBVDL~~~~~A,N
U,MB,A,DGF,MBDGF~~~~~A,N
U,MB,A,KUD,MBKUD~~~~~A,N
U,MB,A,MXS,MBMXS~~~~~A,N
U,MB,A,GRR,MBGRR~~~~~A,N
U,MB,B,DGF,MBDGF~~~~~A,N
U,MB,A,JYL,MBJYL~~~~~A,N
U,MB,A,JYL,MBJYLs~~~~A,N
U,MB,A,NKK,MBNKK~~~~~A,N
U,MB,A,KUD,MBKUD~~~~~A,N
U,MB,A,JYL,MBJYL~~~~~A,N
U,MB,A,MXS,MBMXS~~~~~A,N
U,MB,B,DGF,MBDGF~~~~~A,N
U,MB,A,JYL,MBJYLs~~~~A,N
U,MB,B,DZW,MBDZW~~~~~A,N
U,MB,A,GRR,MBGRR~~~~~A,N
U,MB,B,FFR,MBFFR~~~~~A,V
S,MB,E,$ER,MB$ER~~~~~N,S
