LOCSF,MODIFIER,PROVINCE,SLOPE,SOIL_CODE,SOIL_ID,STONE
H,~~~~~,NF,B,HUB,NFHUB~~~~~A,S
B16,E1~~~,NF,B,DWD,NFDWDE1~~~A,N
M,~~~~~,NF,B,BYR,NFBYR~~~~~N,V
F11,E1~~~,NF,A,RAL,NFRALE1~~~N,N
U,E5~~~,NF,A,TTP,NFTTPE5~~~N,V
H,E1~~~,NF,C,RDI,NFRDIE1~~~N,V
B04,E1~~~,NF,B,DWD,NFDWDE1~~~A,N
U,E1~~~,NF,A,PTD,NFPTDE1~~~N,V
F13,E2~~~,NF,A,MPD,NFMPDE2~~~N,N
M,~~~~~,NF,B,BYR,NFBYR~~~~~N,V
U,E2~~~,NF,C,BRP,NFBRPE2~~~N,V
B04,E1~~~,NF,A,DWD,NFDWDE1~~~A,N
U,E1~~~,NF,A,RDI,NFRDIE1~~~N,V
H,E1~~~,NF,C,PHL,NFPHLE1~~~N,V
F01,E1~~~,NF,B,RAL,NFRALE1~~~N,N
H,E1~~~,NF,C,RDI,NFRDIE1~~~N,V
F13,E2~~~,NF,A,MPD,NFMPDE2~~~N,N
B04,E1~~~,NF,A,DWD,NFDWDE1~~~A,N
U,E3~~~,NF,B,GDR,NFGDRE3~~~N,V
B18,E4~~~,NF,A,DWD,NFDWDE4~~~N,N
I,E4~~~,NF,C,TTP,NFTTPE4~~~N,V
M,E4~~~,NF,B,RDI,NFRDIE4~~~N,V
B18,E4~~~,NF,A,DWD,NFDWDE4~~~N,N
H,E1~~~,NF,C,RDI,NFRDIE1~~~N,V
B18,E4~~~,NF,A,DWD,NFDWDE4~~~N,N
H,E1~~~,NF,D,RDI,NFRDIE1~~~N,V
B18,E4~~~,NF,A,DWD,NFDWDE4~~~N,N
I,E1~~~,NF,D,TTP,NFTTPE1~~~N,V
H,E1~~~,NF,B,TTP,NFTTPE1~~~N,V
F11,E1~~~,NF,A,RAL,NFRALE1~~~N,N
H,E3~~~,NF,D,SMO,NFSMOE3~~~N,V
F01,E1~~~,NF,A,RAL,NFRALE1~~~N,N
R,E2~~~,NF,D,GMB,NFGMBE2~~~N,V
R,~~~~~,NF,D,RKL,NFRKL~~~~~N,N
I,E2~~~,NF,D,GMB,NFGMBE2~~~N,V
U,E2~~~,NF,A,PTD,NFPTDE2~~~N,V
B04,E1~~~,NF,B,DWD,NFDWDE1~~~A,N
I,E3~~~,NF,D,GDR,NFGDRE3~~~N,V
I,~~~~~,NF,D,GDR,NFGDR~~~~~A,V
R,E2~~~,NF,D,GMB,NFGMBE2~~~N,V
R,~~~~~,NF,D,RKL,NFRKL~~~~~N,N
H,E2~~~,NF,C,GMB,NFGMBE2~~~N,V
B04,E1~~~,NF,B,DWD,NFDWDE1~~~A,N
B04,E1~~~,NF,A,DWD,NFDWDE1~~~A,N
U,E1~~~,NF,A,PTD,NFPTDE1~~~N,V
U,E1~~~,NF,A,TNA,NFTNAE1~~~N,V
B04,E1~~~,NF,B,DWD,NFDWDE1~~~A,N
H,E2~~~,NF,C,GMB,NFGMBE2~~~N,V
B04,E1~~~,NF,B,DWD,NFDWDE1~~~A,N
H,~~~~~,NF,C,GDR,NFGDR~~~~~A,V
F11,~~~~~,NF,A,KNH,NFKNH~~~~~N,N
H,E1~~~,NF,B,TNA,NFTNAE1~~~N,V
B04,E1~~~,NF,B,DWD,NFDWDE1~~~A,N
B04,E1~~~,NF,A,DWD,NFDWDE1~~~A,N
U,E1~~~,NF,A,PTD,NFPTDE1~~~N,V
R,E2~~~,NF,C,TNA,NFTNAE2~~~N,V
B04,E1~~~,NF,B,DWD,NFDWDE1~~~A,N
B04,E1~~~,NF,A,DWD,NFDWDE1~~~A,N
H,E2~~~,NF,C,GMB,NFGMBE2~~~N,V
B04,E1~~~,NF,B,DWD,NFDWDE1~~~A,N
U,E2~~~,NF,A,PTD,NFPTDE2~~~N,V
B04,E1~~~,NF,B,DWD,NFDWDE1~~~A,N
I,E2~~~,NF,B,GMB,NFGMBE2~~~N,V
U,E1~~~,NF,A,PTD,NFPTDE1~~~N,V
R,E1~~~,NF,C,LWC,NFLWCE1~~~N,V
B18,E2~~~,NF,A,EBG,NFEBGE2~~~N,N
R,E2~~~,NF,C,TNA,NFTNAE2~~~N,V
B04,E1~~~,NF,B,DWD,NFDWDE1~~~A,N
R,E1~~~,NF,C,LWC,NFLWCE1~~~N,V
B18,E2~~~,NF,A,EBG,NFEBGE2~~~N,N
R,~~~~~,NF,D,RKL,NFRKL~~~~~N,N
U,E2~~~,NF,A,PTD,NFPTDE2~~~N,V
B04,E1~~~,NF,B,DWD,NFDWDE1~~~A,N
R,E2~~~,NF,C,LWC,NFLWCE2~~~N,V
F01,E2~~~,NF,B,PPH,NFPPHE2~~~N,N
H,E1~~~,NF,B,HGP,NFHGPE1~~~N,V
F01,E1~~~,NF,B,PPH,NFPPHE1~~~N,N
I,E5~~~,NF,C,LWC,NFLWCE5~~~N,V
M,~~~~~,NF,B,AYO,NFAYO~~~~~N,U
F11,~~~~~,NF,A,KNH,NFKNH~~~~~N,N
R,E2~~~,NF,C,LWC,NFLWCE2~~~N,V
F01,E2~~~,NF,B,PPH,NFPPHE2~~~N,N
B04,E1~~~,NF,A,DWD,NFDWDE1~~~A,N
H,~~~~~,NF,C,RKL,NFRKL~~~~~N,N
I,E2~~~,NF,D,LWC,NFLWCE2~~~N,V
I,~~~~~,NF,D,RKL,NFRKL~~~~~N,N
R,E2~~~,NF,C,LWC,NFLWCE2~~~N,V
F01,E2~~~,NF,B,PPH,NFPPHE2~~~N,N
M,~~~~~,NF,C,BTC,NFBTC~~~~~N,V
B18,~~~~~,NF,A,KNF,NFKNF~~~~~N,N
R,E1~~~,NF,C,LWC,NFLWCE1~~~N,V
B18,E2~~~,NF,A,EBG,NFEBGE2~~~N,N
M,~~~~~,NF,B,TBY,NFTBY~~~~~A,V
B18,~~~~~,NF,A,TEO,NFTEO~~~~~N,U
R,~~~~~,NF,D,RKL,NFRKL~~~~~N,N
H,E1~~~,NF,B,HGP,NFHGPE1~~~N,V
F01,E1~~~,NF,B,PPH,NFPPHE1~~~N,N
U,E1~~~,NF,A,HGP,NFHGPE1~~~N,V
F01,E1~~~,NF,B,PPH,NFPPHE1~~~N,N
B13,E1~~~,NF,A,CBC,NFCBCE1~~~N,N
H,E2~~~,NF,D,TSW,NFTSWE2~~~N,V
H,~~~~~,NF,D,BUI,NFBUI~~~~~A,V
I,E1~~~,NF,D,SMO,NFSMOE1~~~N,V
L,E1~~~,NF,A,SGR,NFSGRE1~~~N,V
H,E1~~~,NF,B,TTP,NFTTPE1~~~N,V
F11,E1~~~,NF,A,RAL,NFRALE1~~~N,N
H,~~~~~,NF,D,RKL,NFRKL~~~~~N,N
R,~~~~~,NF,D,RKL,NFRKL~~~~~N,N
R,E1~~~,NF,D,SMO,NFSMOE1~~~N,V
B16,E1~~~,NF,A,DWD,NFDWDE1~~~A,N
H,E1~~~,NF,C,WES,NFWESE1~~~N,V
H,~~~~~,NF,D,RKL,NFRKL~~~~~N,N
H,E2~~~,NF,D,SFD,NFSFDE2~~~N,V
H,E2~~~,NF,C,WES,NFWESE2~~~N,V
B16,E1~~~,NF,B,DWD,NFDWDE1~~~A,N
B16,E1~~~,NF,A,DWD,NFDWDE1~~~A,N
R,~~~~~,NF,C,RKL,NFRKL~~~~~N,N
R,~~~~~,NF,D,BUI,NFBUI~~~~~A,V
R,~~~~~,NF,D,RKL,NFRKL~~~~~N,N
R,~~~~~,NF,D,RKL,NFRKL~~~~~N,N
B18,E1~~~,NF,A,SEL,NFSELE1~~~N,N
R,~~~~~,NF,D,RKL,NFRKL~~~~~N,N
R,E2~~~,NF,D,WSP,NFWSPE2~~~N,V
R,E1~~~,NF,D,FOG,NFFOGE1~~~N,V
B18,E1~~~,NF,A,SEL,NFSELE1~~~N,N
R,~~~~~,NF,D,RKL,NFRKL~~~~~N,N
B18,E1~~~,NF,A,SEL,NFSELE1~~~N,N
R,~~~~~,NF,D,RKL,NFRKL~~~~~N,N
R,E1~~~,NF,D,SMO,NFSMOE1~~~N,V
R,~~~~~,NF,D,RKL,NFRKL~~~~~N,N
H,E1~~~,NF,D,FOG,NFFOGE1~~~N,V
H,E1~~~,NF,B,GDR,NFGDRE1~~~N,V
B16,E1~~~,NF,B,DWD,NFDWDE1~~~A,N
R,~~~~~,NF,D,RKL,NFRKL~~~~~N,N
R,E1~~~,NF,D,SMO,NFSMOE1~~~N,V
H,E1~~~,NF,D,GDR,NFGDRE1~~~N,V
R,~~~~~,NF,D,RKL,NFRKL~~~~~N,N
R,~~~~~,NF,D,RKL,NFRKL~~~~~N,N
H,E1~~~,NF,D,FOG,NFFOGE1~~~N,V
R,~~~~~,NF,D,RKL,NFRKL~~~~~N,N
B16,E1~~~,NF,B,DWD,NFDWDE1~~~A,N
H,E1~~~,NF,C,GDR,NFGDRE1~~~N,V
B16,E1~~~,NF,B,DWD,NFDWDE1~~~A,N
R,~~~~~,NF,D,RKL,NFRKL~~~~~N,N
B16,E1~~~,NF,A,DWD,NFDWDE1~~~A,N
H,E1~~~,NF,C,NWY,NFNWYE1~~~N,V
B16,E1~~~,NF,A,DWD,NFDWDE1~~~A,N
R,~~~~~,NF,D,RKL,NFRKL~~~~~N,N
H,E1~~~,NF,D,TWI,NFTWIE1~~~N,V
H,E1~~~,NF,D,GDR,NFGDRE1~~~N,V
R,~~~~~,NF,D,RKL,NFRKL~~~~~N,N
H,E2~~~,NF,C,WSP,NFWSPE2~~~N,V
B16,E1~~~,NF,B,DWD,NFDWDE1~~~A,N
H,E1~~~,NF,D,GDR,NFGDRE1~~~N,V
R,~~~~~,NF,D,RKL,NFRKL~~~~~N,N
H,E2~~~,NF,C,GMB,NFGMBE2~~~N,V
B04,E1~~~,NF,B,DWD,NFDWDE1~~~A,N
R,~~~~~,NF,D,RKL,NFRKL~~~~~N,N
H,E1~~~,NF,D,GDR,NFGDRE1~~~N,V
R,E2~~~,NF,D,GMB,NFGMBE2~~~N,V
R,~~~~~,NF,D,RKL,NFRKL~~~~~N,N
R,E2~~~,NF,D,GMB,NFGMBE2~~~N,V
R,~~~~~,NF,D,RKL,NFRKL~~~~~N,N
R,~~~~~,NF,D,RKL,NFRKL~~~~~N,N
R,E1~~~,NF,D,GDR,NFGDRE1~~~N,V
M,E1~~~,NF,C,GDR,NFGDRE1~~~N,V
B18,E1~~~,NF,A,DWD,NFDWDE1~~~A,N
R,E2~~~,NF,D,GMB,NFGMBE2~~~N,V
R,~~~~~,NF,D,RKL,NFRKL~~~~~N,N
H,~~~~~,NF,D,RKL,NFRKL~~~~~N,N
H,E1~~~,NF,D,GDR,NFGDRE1~~~N,V
R,E2~~~,NF,D,GMB,NFGMBE2~~~N,V
R,~~~~~,NF,D,RKL,NFRKL~~~~~N,N
H,~~~~~,NF,D,RKL,NFRKL~~~~~N,N
H,E1~~~,NF,D,GDR,NFGDRE1~~~N,V
R,E2~~~,NF,D,GMB,NFGMBE2~~~N,V
R,~~~~~,NF,D,RKL,NFRKL~~~~~N,N
H,~~~~~,NF,D,RKL,NFRKL~~~~~N,N
H,E1~~~,NF,D,GDR,NFGDRE1~~~N,V
H,~~~~~,NF,D,RKL,NFRKL~~~~~N,N
H,E1~~~,NF,D,GDR,NFGDRE1~~~N,V
H,~~~~~,NF,D,RKL,NFRKL~~~~~N,N
H,E1~~~,NF,D,GDR,NFGDRE1~~~N,V
M,~~~~~,NF,C,GDR,NFGDR~~~~~A,V
F11,~~~~~,NF,A,KGH,NFKGH~~~~~N,N
M,~~~~~,NF,C,GDR,NFGDR~~~~~A,V
F11,~~~~~,NF,A,KGH,NFKGH~~~~~N,N
M,~~~~~,NF,C,COH,NFCOH~~~~~N,U
F11,~~~~~,NF,A,SMH,NFSMH~~~~~N,U
H,~~~~~,NF,C,BUI,NFBUI~~~~~A,V
H,~~~~~,NF,D,RKL,NFRKL~~~~~N,N
M,~~~~~,NF,C,TKV,NFTKV~~~~~N,U
M,~~~~~,NF,C,TBY,NFTBY~~~~~A,V
H,~~~~~,NF,C,AYW,NFAYW~~~~~N,U
H,~~~~~,NF,D,COH,NFCOH~~~~~N,U
H,~~~~~,NF,C,BUI,NFBUI~~~~~A,V
H,~~~~~,NF,D,RKL,NFRKL~~~~~N,N
R,~~~~~,NF,D,BUI,NFBUI~~~~~A,V
R,~~~~~,NF,D,RKL,NFRKL~~~~~N,N
M,~~~~~,NF,C,TKV,NFTKV~~~~~N,U
H,~~~~~,NF,D,GDR,NFGDR~~~~~A,V
H,~~~~~,NF,D,RKL,NFRKL~~~~~N,N
M,~~~~~,NF,D,BUI,NFBUI~~~~~A,V
B18,~~~~~,NF,A,SAL,NFSAL~~~~~N,U
M,~~~~~,NF,D,BUI,NFBUI~~~~~A,V
H,~~~~~,NF,D,RKL,NFRKL~~~~~N,N
M,~~~~~,NF,C,CRB,NFCRB~~~~~A,U
R,~~~~~,NF,D,RKL,NFRKL~~~~~N,N
H,~~~~~,NF,D,BUI,NFBUI~~~~~A,V
H,~~~~~,NF,D,RKL,NFRKL~~~~~N,N
R,~~~~~,NF,D,PUV,NFPUV~~~~~A,V
R,~~~~~,NF,D,RKL,NFRKL~~~~~N,N
H,~~~~~,NF,C,VCP,NFVCP~~~~~N,U
M,~~~~~,NF,B,MNU,NFMNU~~~~~N,U
M,~~~~~,NF,B,TBY,NFTBY~~~~~A,V
U,~~~~~,NF,B,BUI,NFBUI~~~~~A,V
M,~~~~~,NF,B,HYO,NFHYO~~~~~N,U
M,~~~~~,NF,D,BUI,NFBUI~~~~~A,V
M,~~~~~,NF,D,BEP,NFBEP~~~~~N,V
M,~~~~~,NF,D,UPP,NFUPP~~~~~N,U
M,~~~~~,NF,B,CRB,NFCRB~~~~~A,U
B18,~~~~~,NF,A,COL,NFCOL~~~~~A,U
B04,E1~~~,NF,A,DWD,NFDWDE1~~~A,N
U,E3~~~,NF,A,GDR,NFGDRE3~~~N,V
I,E3~~~,NF,D,GDR,NFGDRE3~~~N,V
I,~~~~~,NF,D,GDR,NFGDR~~~~~A,V
F01,E1~~~,NF,A,PPH,NFPPHE1~~~N,N
H,E1~~~,NF,C,LWC,NFLWCE1~~~N,V
U,E2~~~,NF,A,BHP,NFBHPE2~~~N,V
F01,E1~~~,NF,B,PPH,NFPPHE1~~~N,N
R,E1~~~,NF,C,LWC,NFLWCE1~~~N,V
B18,E2~~~,NF,A,EBG,NFEBGE2~~~N,N
H,E1~~~,NF,B,HGP,NFHGPE1~~~N,V
F01,E1~~~,NF,B,PPH,NFPPHE1~~~N,N
B04,E1~~~,NF,A,DWD,NFDWDE1~~~A,N
R,E2~~~,NF,C,LWC,NFLWCE2~~~N,V
F01,E1~~~,NF,B,PPH,NFPPHE1~~~N,N
R,E2~~~,NF,C,HGP,NFHGPE2~~~N,V
F01,E1~~~,NF,B,PPH,NFPPHE1~~~N,N
I,E2~~~,NF,C,BHP,NFBHPE2~~~N,V
H,E1~~~,NF,B,HGP,NFHGPE1~~~N,V
F01,E1~~~,NF,B,PPH,NFPPHE1~~~N,N
R,~~~~~,NF,D,RKL,NFRKL~~~~~N,N
R,E3~~~,NF,C,HGP,NFHGPE3~~~N,V
F01,E1~~~,NF,B,PPH,NFPPHE1~~~N,N
F01,E1~~~,NF,A,PPH,NFPPHE1~~~N,N
U,E4~~~,NF,A,BHP,NFBHPE4~~~N,V
M,E4~~~,NF,C,BHP,NFBHPE4~~~N,V
H,~~~~~,NF,C,RKL,NFRKL~~~~~N,N
R,~~~~~,NF,D,RKL,NFRKL~~~~~N,N
H,E1~~~,NF,C,ATK,NFATKE1~~~N,V
B14,E2~~~,NF,A,EBG,NFEBGE2~~~N,N
H,E1~~~,NF,B,BHP,NFBHPE1~~~N,V
B18,E2~~~,NF,A,EBG,NFEBGE2~~~N,N
I,E2~~~,NF,C,BHP,NFBHPE2~~~N,V
H,E1~~~,NF,C,PHL,NFPHLE1~~~N,V
F01,E1~~~,NF,B,RAL,NFRALE1~~~N,N
H,E1~~~,NF,B,BRP,NFBRPE1~~~N,U
F13,E1~~~,NF,A,PPH,NFPPHE1~~~N,N
H,E1~~~,NF,C,MRG,NFMRGE1~~~N,V
F01,E1~~~,NF,B,RAL,NFRALE1~~~N,N
R,~~~~~,NF,C,RKL,NFRKL~~~~~N,N
R,E1~~~,NF,C,HGP,NFHGPE1~~~N,V
H,E1~~~,NF,C,ATK,NFATKE1~~~N,V
B14,E2~~~,NF,A,EBG,NFEBGE2~~~N,N
H,E1~~~,NF,B,HGP,NFHGPE1~~~N,V
F01,E1~~~,NF,B,PPH,NFPPHE1~~~N,N
H,E1~~~,NF,C,RDI,NFRDIE1~~~N,V
B18,E4~~~,NF,A,DWD,NFDWDE4~~~N,N
H,E3~~~,NF,D,SMO,NFSMOE3~~~N,V
F01,E1~~~,NF,A,RAL,NFRALE1~~~N,N
H,E1~~~,NF,D,HGP,NFHGPE1~~~N,V
R,~~~~~,NF,D,RKL,NFRKL~~~~~N,N
R,E1~~~,NF,C,HGP,NFHGPE1~~~N,V
H,E1~~~,NF,B,PHL,NFPHLE1~~~N,V
F11,E1~~~,NF,A,RAL,NFRALE1~~~N,N
H,E1~~~,NF,C,SMO,NFSMOE1~~~N,V
B18,E2~~~,NF,B,EBG,NFEBGE2~~~N,N
H,E1~~~,NF,C,SMO,NFSMOE1~~~N,V
B18,E2~~~,NF,A,EBG,NFEBGE2~~~N,N
M,E4~~~,NF,C,BHP,NFBHPE4~~~N,V
B18,E2~~~,NF,A,EBG,NFEBGE2~~~N,N
R,E1~~~,NF,D,HGP,NFHGPE1~~~N,V
R,~~~~~,NF,D,RKL,NFRKL~~~~~N,N
M,E4~~~,NF,C,BHP,NFBHPE4~~~N,V
B18,E2~~~,NF,A,EBG,NFEBGE2~~~N,N
H,~~~~~,NF,D,RKL,NFRKL~~~~~N,N
H,~~~~~,NF,D,RKL,NFRKL~~~~~N,N
H,~~~~~,NF,D,RKL,NFRKL~~~~~N,N
H,~~~~~,NF,D,RKL,NFRKL~~~~~N,N
H,~~~~~,NF,D,RKL,NFRKL~~~~~N,N
H,~~~~~,NF,D,RKL,NFRKL~~~~~N,N
H,~~~~~,NF,D,RKL,NFRKL~~~~~N,N
H,~~~~~,NF,D,RKL,NFRKL~~~~~N,N
R,~~~~~,NF,D,RKL,NFRKL~~~~~N,N
H,E1~~~,NF,D,SMO,NFSMOE1~~~N,V
B18,E2~~~,NF,A,EBG,NFEBGE2~~~N,N
H,~~~~~,NF,D,RKL,NFRKL~~~~~N,N
H,~~~~~,NF,D,RKL,NFRKL~~~~~N,N
H,E5~~~,NF,D,TSW,NFTSWE5~~~N,V
B18,E1~~~,NF,A,LMN,NFLMNE1~~~A,U
H,~~~~~,NF,D,RKL,NFRKL~~~~~N,N
H,~~~~~,NF,D,RKL,NFRKL~~~~~N,N
H,E5~~~,NF,C,TSW,NFTSWE5~~~N,V
H,~~~~~,NF,D,RKL,NFRKL~~~~~N,N
H,~~~~~,NF,D,RKL,NFRKL~~~~~N,N
B16,E1~~~,NF,A,LMN,NFLMNE1~~~A,U
H,E5~~~,NF,B,TSW,NFTSWE5~~~N,V
R,~~~~~,NF,D,RKL,NFRKL~~~~~N,N
S,~~~~~,NF,D,RKL,NFRKL~~~~~N,N
I,E1~~~,NF,D,NOB,NFNOBE1~~~N,U
S,~~~~~,NF,D,RKL,NFRKL~~~~~N,N
I,E1~~~,NF,D,NOB,NFNOBE1~~~N,U
S,~~~~~,NF,D,RKL,NFRKL~~~~~N,N
I,E1~~~,NF,D,NOB,NFNOBE1~~~N,U
R,~~~~~,NF,D,RKL,NFRKL~~~~~N,N
S,~~~~~,NF,D,RKL,NFRKL~~~~~N,N
I,E2~~~,NF,D,NOB,NFNOBE2~~~N,U
R,~~~~~,NF,D,RKL,NFRKL~~~~~N,N
R,~~~~~,NF,D,RKL,NFRKL~~~~~N,N
M,~~~~~,NF,B,PUV,NFPUV~~~~~A,V
M,~~~~~,NF,C,TBY,NFTBY~~~~~A,V
H,~~~~~,NF,D,RCV,NFRCV~~~~~N,U
H,~~~~~,NF,D,RKL,NFRKL~~~~~N,N
M,~~~~~,NF,C,KWS,NFKWS~~~~~N,V
B18,~~~~~,NF,A,SAL,NFSAL~~~~~N,U
H,~~~~~,NF,D,FHV,NFFHV~~~~~N,V
H,~~~~~,NF,D,HTC,NFHTC~~~~~N,V
M,~~~~~,NF,C,BUI,NFBUI~~~~~A,V
B18,~~~~~,NF,A,SAL,NFSAL~~~~~N,U
R,~~~~~,NF,D,BUI,NFBUI~~~~~A,V
M,~~~~~,NF,C,CAE,NFCAE~~~~~N,U
M,~~~~~,NF,C,PUV,NFPUV~~~~~A,V
B18,~~~~~,NF,A,SAL,NFSAL~~~~~N,U
M,~~~~~,NF,D,BUI,NFBUI~~~~~A,V
B18,~~~~~,NF,A,SAL,NFSAL~~~~~N,U
M,~~~~~,NF,B,MKD,NFMKD~~~~~N,U
B18,~~~~~,NF,A,COL,NFCOL~~~~~A,U
M,~~~~~,NF,B,TBY,NFTBY~~~~~A,V
B18,~~~~~,NF,A,SAL,NFSAL~~~~~N,U
M,~~~~~,NF,B,TBY,NFTBY~~~~~A,V
B18,~~~~~,NF,A,SAL,NFSAL~~~~~N,U
H,~~~~~,NF,C,TBY,NFTBY~~~~~A,V
B18,~~~~~,NF,A,SAL,NFSAL~~~~~N,U
U,~~~~~,NF,B,COH,NFCOH~~~~~N,U
B16,~~~~~,NF,B,SAL,NFSAL~~~~~N,U
H,~~~~~,NF,B,PUV,NFPUV~~~~~A,V
B18,~~~~~,NF,A,SAL,NFSAL~~~~~N,U
M,~~~~~,NF,B,TBY,NFTBY~~~~~A,V
H,~~~~~,NF,C,PUV,NFPUV~~~~~A,V
B18,~~~~~,NF,A,SAL,NFSAL~~~~~N,U
M,~~~~~,NF,C,BUI,NFBUI~~~~~A,V
B16,~~~~~,NF,B,COL,NFCOL~~~~~A,U
M,~~~~~,NF,B,TBY,NFTBY~~~~~A,V
M,~~~~~,NF,B,HTC,NFHTC~~~~~N,U
H,~~~~~,NF,D,PUV,NFPUV~~~~~A,V
H,~~~~~,NF,D,RKL,NFRKL~~~~~N,N
M,~~~~~,NF,C,AGV,NFAGV~~~~~N,U
B18,~~~~~,NF,A,SAL,NFSAL~~~~~N,U
M,~~~~~,NF,B,TBY,NFTBY~~~~~A,V
B18,~~~~~,NF,A,SAL,NFSAL~~~~~N,U
M,~~~~~,NF,B,BYB,NFBYB~~~~~N,U
M,~~~~~,NF,B,BYB,NFBYB~~~~~N,U
M,~~~~~,NF,C,BUI,NFBUI~~~~~A,V
B18,~~~~~,NF,A,SAL,NFSAL~~~~~N,U
H,~~~~~,NF,C,COH,NFCOH~~~~~N,U
B18,~~~~~,NF,A,COL,NFCOL~~~~~A,U
M,~~~~~,NF,B,BYB,NFBYB~~~~~N,U
B16,~~~~~,NF,B,COL,NFCOL~~~~~A,U
B16,~~~~~,NF,A,SAL,NFSAL~~~~~N,U
M,~~~~~,NF,B,SSP,NFSSP~~~~~N,U
B16,~~~~~,NF,A,COL,NFCOL~~~~~A,U
M,~~~~~,NF,B,POC,NFPOC~~~~~N,U
H,E5~~~,NF,C,TSW,NFTSWE5~~~N,V
H,~~~~~,NF,D,RKL,NFRKL~~~~~N,N
I,21000,QC,B,SDR,QCSDR21000A,V
S,20000,QC,E,ARR,QCARR20000N,N
M,31000,QC,C,CAN,QCCAN31000A,S
L,30000,QC,A,BON,QCBON30000A,N
M,32000,QC,C,HMV,QCHMV32000N,S
S,10000,QC,D,ARR,QCARR10000N,N
S,220~~,NB,E,MGE,NBMGE220~~A,V
S,217~~,NB,D,TBU,NBTBU217~~A,S
M,~~8~~,NB,C,HMV,NBHMV~~8~~A,S
U,34000,QC,A,RIM,QCRIM34000A,S
I,21000,QC,B,SDR,QCSDR21000A,V
M,23000,QC,D,CHP,QCCHP23000N,V
M,20000,QC,D,ARR,QCARR20000N,N
M,34000,QC,D,RIM,QCRIM34000A,S
M,34000,QC,C,RIM,QCRIM34000A,S
M,30000,QC,C,MLI,QCMLI30000A,N
M,34000,QC,C,MLE,QCMLE34000A,S
M,31000,QC,C,COM,QCCOM31000A,S
B13,80000,QC,A,TNM,QCTNM80000N,N
L,90000,QC,A,GRO,QCGRO90000A,V
M,34000,QC,B,MLE,QCMLE34000A,S
M,31000,QC,B,ANA,QCANA31000A,V
L,40000,QC,A,LPC,QCLPC40000A,S
U,34000,QC,B,RIM,QCRIM34000A,S
I,21000,QC,B,SDR,QCSDR21000A,V
M,34000,QC,C,RIM,QCRIM34000A,S
M,34000,QC,B,RRO,QCRRO34000A,S
M,31000,QC,B,COM,QCCOM31000A,S
M,34000,QC,B,MLE,QCMLE34000A,S
B13,80000,QC,A,TNM,QCTNM80000N,N
M,34000,QC,C,RIM,QCRIM34000A,S
L,50000,QC,A,SSC,QCSSC50000A,S
M,34000,QC,C,RIM,QCRIM34000A,S
B13,80000,QC,A,TNM,QCTNM80000N,N
M,34000,QC,B,MLE,QCMLE34000A,S
M,34000,QC,C,BLA,QCBLA34000A,S
M,34000,QC,C,RIM,QCRIM34000A,S
L,50000,QC,A,SSC,QCSSC50000A,S
I,10000,QC,B,SCO,QCSCO10000A,N
U,34000,QC,B,RIM,QCRIM34000A,S
L,50000,QC,A,SSC,QCSSC50000A,S
M,30000,QC,B,LFH,QCLFH30000A,S
L,10000,QC,A,SCO,QCSCO10000A,N
R,21000,QC,B,PHO,QCPHO21000A,V
M,23000,QC,B,CHP,QCCHP23000N,V
I,33000,QC,A,PHU,QCPHU33000A,V
L,50000,QC,A,SSC,QCSSC50000A,S
B13,80000,QC,A,TNM,QCTNM80000N,N
M,23000,QC,B,CHP,QCCHP23000N,V
I,33000,QC,A,PHU,QCPHU33000A,V
R,21000,QC,B,PHO,QCPHO21000A,V
B13,80000,QC,A,TNM,QCTNM80000N,N
R,21000,QC,B,PHO,QCPHO21000A,V
B13,90000,QC,A,TNH,QCTNH90000N,N
M,21000,QC,B,RVO,QCRVO21000A,V
L,30H00,QC,A,FQT,QCFQT30H00A,V
S,40000,QC,C,ARR,QCARR40000N,N
U,21000,QC,B,SDR,QCSDR21000A,V
M,33000,QC,C,SAS,QCSAS33000N,V
I,33000,QC,B,MOM,QCMOM33000A,V
M,32000,QC,B,HMV,QCHMV32000N,S
R,24000,QC,B,GDF,QCGDF24000N,V
M,21000,QC,B,SDR,QCSDR21000A,V
S,20000,QC,D,ARR,QCARR20000N,N
M,21000,QC,B,SIB,QCSIB21000N,V
B13,80000,QC,A,TNM,QCTNM80000N,N
L,30000,QC,A,DUX,QCDUX30000A,V
M,21000,QC,B,RVO,QCRVO21000A,V
B13,70000,QC,A,TNF,QCTNF70000N,N
M,23000,QC,B,CHP,QCCHP23000N,V
I,33000,QC,B,CHB,QCCHB33000N,V
L,33000,QC,A,CHB,QCCHB33000N,V
U,23000,QC,B,CHP,QCCHP23000N,V
B13,80000,QC,A,TNM,QCTNM80000N,N
M,23000,QC,B,CHP,QCCHP23000N,V
I,33000,QC,A,PHU,QCPHU33000A,V
M,23000,QC,C,CHP,QCCHP23000N,V
I,33000,QC,B,PHU,QCPHU33000A,V
B13,80000,QC,A,TNM,QCTNM80000N,N
M,31000,QC,C,COM,QCCOM31000A,S
M,34000,QC,D,BLA,QCBLA34000A,S
M,32000,QC,C,HMV,QCHMV32000N,S
M,217~~,NB,C,TBU,NBTBU217~~A,S
M,~~8~~,NB,C,TBU,NBTBU~~8~~A,S
T,280~~,NB,B,GFL,NBGFL280~~N,S
M,220~~,NB,D,MGE,NBMGE220~~A,V
M,217~~,NB,D,HMV,NBHMV217~~N,S
M,~~8~~,NB,C,HMV,NBHMV~~8~~A,S
