LOCSF,PROVINCE,SLOPE,SOIL_CODE,SOIL_ID,STONE
H,NF,D,RKL,NFRKL~~~~~N,N
R,NF,D,RKL,NFRKL~~~~~N,N
H,NF,D,SMO,NFSMOE1~~~N,V
B18,NF,A,EBG,NFEBGE2~~~N,N
H,NF,D,RKL,NFRKL~~~~~N,N
H,NF,D,RKL,NFRKL~~~~~N,N
H,NF,D,TSW,NFTSWE5~~~N,V
B18,NF,A,LMN,NFLMNE1~~~A,U
H,NF,D,RKL,NFRKL~~~~~N,N
H,NF,D,RKL,NFRKL~~~~~N,N
H,NF,C,TSW,NFTSWE5~~~N,V
H,NF,D,RKL,NFRKL~~~~~N,N
H,NF,D,RKL,NFRKL~~~~~N,N
B16,NF,A,LMN,NFLMNE1~~~A,U
H,NF,B,TSW,NFTSWE5~~~N,V
R,NF,D,RKL,NFRKL~~~~~N,N
S,NF,D,RKL,NFRKL~~~~~N,N
I,NF,D,NOB,NFNOBE1~~~N,U
S,NF,D,RKL,NFRKL~~~~~N,N
I,NF,D,NOB,NFNOBE1~~~N,U
S,NF,D,RKL,NFRKL~~~~~N,N
I,NF,D,NOB,NFNOBE1~~~N,U
R,NF,D,RKL,NFRKL~~~~~N,N
S,NF,D,RKL,NFRKL~~~~~N,N
I,NF,D,NOB,NFNOBE2~~~N,U
R,NF,D,RKL,NFRKL~~~~~N,N
R,NF,D,RKL,NFRKL~~~~~N,N
M,NF,B,PUV,NFPUV~~~~~A,V
M,NF,C,TBY,NFTBY~~~~~A,V
H,NF,D,RCV,NFRCV~~~~~N,U
H,NF,D,RKL,NFRKL~~~~~N,N
M,NF,C,KWS,NFKWS~~~~~N,V
B18,NF,A,SAL,NFSAL~~~~~N,U
H,NF,D,FHV,NFFHV~~~~~N,V
H,NF,D,HTC,NFHTC~~~~~N,V
M,NF,C,BUI,NFBUI~~~~~A,V
B18,NF,A,SAL,NFSAL~~~~~N,U
R,NF,D,BUI,NFBUI~~~~~A,V
M,NF,C,CAE,NFCAE~~~~~N,U
M,NF,C,PUV,NFPUV~~~~~A,V
B18,NF,A,SAL,NFSAL~~~~~N,U
M,NF,D,BUI,NFBUI~~~~~A,V
B18,NF,A,SAL,NFSAL~~~~~N,U
M,NF,B,MKD,NFMKD~~~~~N,U
B18,NF,A,COL,NFCOL~~~~~A,U
M,NF,B,TBY,NFTBY~~~~~A,V
B18,NF,A,SAL,NFSAL~~~~~N,U
M,NF,B,TBY,NFTBY~~~~~A,V
B18,NF,A,SAL,NFSAL~~~~~N,U
H,NF,C,TBY,NFTBY~~~~~A,V
B18,NF,A,SAL,NFSAL~~~~~N,U
U,NF,B,COH,NFCOH~~~~~N,U
B16,NF,B,SAL,NFSAL~~~~~N,U
H,NF,B,PUV,NFPUV~~~~~A,V
B18,NF,A,SAL,NFSAL~~~~~N,U
M,NF,B,TBY,NFTBY~~~~~A,V
H,NF,C,PUV,NFPUV~~~~~A,V
B18,NF,A,SAL,NFSAL~~~~~N,U
M,NF,C,BUI,NFBUI~~~~~A,V
B16,NF,B,COL,NFCOL~~~~~A,U
M,NF,B,TBY,NFTBY~~~~~A,V
M,NF,B,HTC,NFHTC~~~~~N,U
H,NF,D,PUV,NFPUV~~~~~A,V
H,NF,D,RKL,NFRKL~~~~~N,N
M,NF,C,AGV,NFAGV~~~~~N,U
B18,NF,A,SAL,NFSAL~~~~~N,U
M,NF,B,TBY,NFTBY~~~~~A,V
B18,NF,A,SAL,NFSAL~~~~~N,U
M,NF,B,BYB,NFBYB~~~~~N,U
M,NF,B,BYB,NFBYB~~~~~N,U
M,NF,C,BUI,NFBUI~~~~~A,V
B18,NF,A,SAL,NFSAL~~~~~N,U
H,NF,C,COH,NFCOH~~~~~N,U
B18,NF,A,COL,NFCOL~~~~~A,U
M,NF,B,BYB,NFBYB~~~~~N,U
B16,NF,B,COL,NFCOL~~~~~A,U
B16,NF,A,SAL,NFSAL~~~~~N,U
M,NF,B,SSP,NFSSP~~~~~N,U
B16,NF,A,COL,NFCOL~~~~~A,U
M,NF,B,POC,NFPOC~~~~~N,U
H,NF,C,TSW,NFTSWE5~~~N,V
H,NF,D,RKL,NFRKL~~~~~N,N
I,QC,B,SDR,QCSDR21000A,V
S,QC,E,ARR,QCARR20000N,N
M,QC,C,CAN,QCCAN31000A,S
L,QC,A,BON,QCBON30000A,N
M,QC,C,HMV,QCHMV32000N,S
S,QC,D,ARR,QCARR10000N,N
S,NB,E,MGE,NBMGE220~~A,V
S,NB,D,TBU,NBTBU217~~A,S
M,NB,C,HMV,NBHMV~~8~~A,S
U,QC,A,RIM,QCRIM34000A,S
I,QC,B,SDR,QCSDR21000A,V
M,QC,D,CHP,QCCHP23000N,V
M,QC,D,ARR,QCARR20000N,N
M,QC,D,RIM,QCRIM34000A,S
M,QC,C,RIM,QCRIM34000A,S
M,QC,C,MLI,QCMLI30000A,N
M,QC,C,MLE,QCMLE34000A,S
M,QC,C,COM,QCCOM31000A,S
B13,QC,A,TNM,QCTNM80000N,N
L,QC,A,GRO,QCGRO90000A,V
M,QC,B,MLE,QCMLE34000A,S
M,QC,B,ANA,QCANA31000A,V
L,QC,A,LPC,QCLPC40000A,S
U,QC,B,RIM,QCRIM34000A,S
I,QC,B,SDR,QCSDR21000A,V
M,QC,C,RIM,QCRIM34000A,S
M,QC,B,RRO,QCRRO34000A,S
M,QC,B,COM,QCCOM31000A,S
M,QC,B,MLE,QCMLE34000A,S
B13,QC,A,TNM,QCTNM80000N,N
M,QC,C,RIM,QCRIM34000A,S
L,QC,A,SSC,QCSSC50000A,S
M,QC,C,RIM,QCRIM34000A,S
B13,QC,A,TNM,QCTNM80000N,N
M,QC,B,MLE,QCMLE34000A,S
M,QC,C,BLA,QCBLA34000A,S
M,QC,C,RIM,QCRIM34000A,S
L,QC,A,SSC,QCSSC50000A,S
I,QC,B,SCO,QCSCO10000A,N
U,QC,B,RIM,QCRIM34000A,S
L,QC,A,SSC,QCSSC50000A,S
M,QC,B,LFH,QCLFH30000A,S
L,QC,A,SCO,QCSCO10000A,N
R,QC,B,PHO,QCPHO21000A,V
M,QC,B,CHP,QCCHP23000N,V
I,QC,A,PHU,QCPHU33000A,V
L,QC,A,SSC,QCSSC50000A,S
B13,QC,A,TNM,QCTNM80000N,N
M,QC,B,CHP,QCCHP23000N,V
I,QC,A,PHU,QCPHU33000A,V
R,QC,B,PHO,QCPHO21000A,V
B13,QC,A,TNM,QCTNM80000N,N
R,QC,B,PHO,QCPHO21000A,V
B13,QC,A,TNH,QCTNH90000N,N
M,QC,B,RVO,QCRVO21000A,V
L,QC,A,FQT,QCFQT30H00A,V
S,QC,C,ARR,QCARR40000N,N
U,QC,B,SDR,QCSDR21000A,V
M,QC,C,SAS,QCSAS33000N,V
I,QC,B,MOM,QCMOM33000A,V
M,QC,B,HMV,QCHMV32000N,S
R,QC,B,GDF,QCGDF24000N,V
M,QC,B,SDR,QCSDR21000A,V
S,QC,D,ARR,QCARR20000N,N
M,QC,B,SIB,QCSIB21000N,V
B13,QC,A,TNM,QCTNM80000N,N
L,QC,A,DUX,QCDUX30000A,V
M,QC,B,RVO,QCRVO21000A,V
B13,QC,A,TNF,QCTNF70000N,N
M,QC,B,CHP,QCCHP23000N,V
I,QC,B,CHB,QCCHB33000N,V
L,QC,A,CHB,QCCHB33000N,V
U,QC,B,CHP,QCCHP23000N,V
B13,QC,A,TNM,QCTNM80000N,N
M,QC,B,CHP,QCCHP23000N,V
I,QC,A,PHU,QCPHU33000A,V
M,QC,C,CHP,QCCHP23000N,V
I,QC,B,PHU,QCPHU33000A,V
B13,QC,A,TNM,QCTNM80000N,N
M,QC,C,COM,QCCOM31000A,S
M,QC,D,BLA,QCBLA34000A,S
M,QC,C,HMV,QCHMV32000N,S
M,NB,C,TBU,NBTBU217~~A,S
M,NB,C,TBU,NBTBU~~8~~A,S
T,NB,B,GFL,NBGFL280~~N,S
M,NB,D,MGE,NBMGE220~~A,V
M,NB,D,HMV,NBHMV217~~N,S
M,NB,C,HMV,NBHMV~~8~~A,S
R,NB,E,MGE,NBMGE220~~A,V
R,NB,E,HMV,NBHMV217~~N,S
R,NB,C,HMV,NBHMV~~8~~A,S
H,NB,D,MGE,NBMGE220~~A,V
H,NB,D,HMV,NBHMV217~~N,S
D,NB,C,HMV,NBHMV~~8~~A,S
D,NB,E,MGE,NBMGE220~~A,V
D,NB,E,MGE,NBMGE386~~A,V
H,NB,D,MGE,NBMGE220~~A,V
H,NB,D,MGE,NBMGE386~~A,V
H,QC,D,CHP,QCCHP23000N,V
H,QC,D,QSB,QCQSB32000N,V
H,NB,E,MGE,NBMGE220~~A,V
H,NB,B,HMV,NBHMV125~~N,S
M,NB,B,TBU,NBTBU217~~A,S
M,NB,B,TBU,NBTBU~~8~~A,S
H,QC,B,HMV,QCHMV32000N,S
U,NB,B,MET,NBMET217~~A,N
H,QC,B,QSB,QCQSB32000N,V
T,NB,B,GFL,NBGFL280~~N,S
L,NB,A,GFL,NBGFL125~~N,S
M,NB,C,MGE,NBMGE220~~A,V
M,QC,C,HMV,QCHMV32000N,S
M,NB,C,TBU,NBTBU217~~A,S
M,QC,C,HMV,QCHMV32000N,S
M,QC,C,SAS,QCSAS33000N,V
I,QC,B,MOM,QCMOM33000A,V
M,QC,B,SIB,QCSIB21000N,V
B13,QC,A,TNM,QCTNM80000N,N
S,QC,D,ARR,QCARR40000N,N
M,QC,B,SDR,QCSDR21000A,V
B13,QC,A,TNM,QCTNM80000N,N
M,QC,C,AGO,QCAGO33000N,V
M,QC,B,GRU,QCGRU33000N,V
I,QC,A,PHU,QCPHU33000A,V
M,QC,B,CHP,QCCHP23000N,V
M,QC,C,CHP,QCCHP23000N,V
I,QC,B,PHU,QCPHU33000A,V
I,QC,B,PHU,QCPHU33000A,V
M,QC,C,CHP,QCCHP23000N,V
R,QC,B,CLD,QCCLD10000N,V
R,QC,B,SIB,QCSIB21000N,V
R,QC,C,SIB,QCSIB21000N,V
L,QC,A,MWO,QCMWO23000A,V
M,QC,B,LED,QCLED33000N,V
L,QC,A,STE,QCSTE31000A,S
U,QC,A,GRU,QCGRU33000N,V
L,QC,A,LFO,QCLFO33000N,V
L,QC,A,STE,QCSTE31000A,S
U,QC,A,BMP,QCBMP33000A,V
I,QC,B,STE,QCSTE31000A,S
U,QC,A,BMP,QCBMP33000A,V
I,QC,B,WOI,QCWOI33000A,S
I,QC,B,STE,QCSTE31000A,S
M,QC,B,RTA,QCRTA33000A,S
L,QC,A,MGO,QCMGO33000A,V
I,QC,B,COL,QCCOL31000A,S
M,QC,B,OFD,QCOFD32000A,S
M,QC,C,BKT,QCBKT32000N,V
S,QC,D,ARR,QCARR20000N,N
M,QC,B,AGO,QCAGO33000N,V
U,QC,A,GRU,QCGRU33000N,V
M,QC,B,AGO,QCAGO33000N,V
U,QC,A,GRU,QCGRU33000N,V
L,QC,A,MBY,QCMBY20000A,N
R,QC,B,DBY,QCDBY21000N,S
L,QC,A,LFO,QCLFO33000N,V
U,QC,A,GRU,QCGRU33000N,V
M,QC,C,LED,QCLED33000N,V
L,QC,A,STE,QCSTE31000A,S
M,QC,B,ASC,QCASC20000A,S
L,QC,A,MGO,QCMGO33000A,V
R,QC,C,GEB,QCGEB33000A,S
I,QC,B,CIS,QCCIS31000A,S
M,QC,B,GEB,QCGEB33000A,S
L,QC,A,DFF,QCDFF33000A,S
D,QC,A,CCO,QCCCO40000A,N
I,QC,B,SHD,QCSHD30000A,N
M,QC,C,GEB,QCGEB33000A,S
S,QC,D,ARR,QCARR30000N,N
L,QC,A,MGO,QCMGO33000A,V
D,QC,A,CCO,QCCCO40000A,N
B13,QC,A,TNM,QCTNM80000N,N
M,QC,B,ASC,QCASC20000A,S
L,QC,A,MGO,QCMGO33000A,V
L,QC,A,LAM,QCLAM30000A,S
U,QC,B,PLC,QCPLC22000A,S
M,QC,B,WEE,QCWEE33000A,S
M,QC,B,ASC,QCASC20000A,S
I,QC,B,SHD,QCSHD30000A,N
D,QC,A,CCO,QCCCO40000A,N
U,QC,A,BMP,QCBMP33000A,V
I,QC,B,STE,QCSTE31000A,S
L,QC,A,LAM,QCLAM30000A,S
U,QC,B,PLC,QCPLC22000A,S
M,QC,D,BEK,QCBEK32000N,V
M,QC,D,LED,QCLED33000N,V
L,QC,A,MGO,QCMGO33000A,V
M,QC,B,ASC,QCASC20000A,S
U,QC,A,BMP,QCBMP33000A,V
U,QC,A,RCI,QCRCI22000A,V
L,QC,A,SUF,QCSUF30000A,N
U,QC,B,SHD,QCSHD30000A,N
M,QC,C,BLF,QCBLF33000A,S
U,QC,A,BMP,QCBMP33000A,V
I,QC,C,BEK,QCBEK32000N,V
U,QC,A,BMP,QCBMP33000A,V
U,QC,A,BMP,QCBMP33000A,V
U,QC,A,RCI,QCRCI22000A,V
I,QC,B,OFD,QCOFD32000A,S
M,QC,C,BKT,QCBKT32000N,V
I,QC,C,BEK,QCBEK32000N,V
U,QC,A,BMP,QCBMP33000A,V
L,QC,A,MGO,QCMGO33000A,V
M,QC,B,ASC,QCASC20000A,S
I,QC,C,BEK,QCBEK32000N,V
S,QC,D,ARR,QCARR20000N,N
I,QC,B,SHD,QCSHD30000A,N
D,QC,A,CCO,QCCCO40000A,N
S,QC,D,ARR,QCARR20000N,N
M,QC,B,RCI,QCRCI22000A,V
I,QC,B,SUF,QCSUF30000A,N
I,QC,B,SHD,QCSHD30000A,N
S,QC,D,ARR,QCARR20000N,N
M,QC,C,BLF,QCBLF33000A,S
M,QC,C,BLF,QCBLF33000A,S
M,QC,B,ASC,QCASC20000A,S
M,QC,D,BEK,QCBEK32000N,V
L,QC,A,MBY,QCMBY20000A,N
M,QC,C,BLF,QCBLF33000A,S
M,QC,B,KWT,QCKWT21000A,S
L,QC,A,MGO,QCMGO33000A,V
U,QC,A,SBO,QCSBO30000A,S
I,QC,B,SHD,QCSHD30000A,N
D,QC,A,CCO,QCCCO40000A,N
U,QC,B,GEB,QCGEB33000A,S
L,QC,A,DFF,QCDFF33000A,S
R,QC,C,GEB,QCGEB33000A,S
I,QC,B,CIS,QCCIS31000A,S
U,QC,A,SBO,QCSBO30000A,S
L,QC,A,MGO,QCMGO33000A,V
U,QC,B,GEB,QCGEB33000A,S
L,QC,A,DFF,QCDFF33000A,S
M,QC,C,BKT,QCBKT32000N,V
S,QC,D,ARR,QCARR20000N,N
M,QC,C,CAN,QCCAN31000A,S
U,QC,B,MSS,QCMSS31000N,N
U,QC,A,CAL,QCCAL41000A,S
L,QC,A,BON,QCBON30000A,N
S04,QC,A,MEH,QCMEH90000N,N
R,NB,D,NIR,NBNIR220~~N,V
R,NB,D,TGF,NBTGF220~~A,V
R,NB,D,CAT,NBCAT220~~A,S
M,NB,C,CAT,NBCAT~~8~~N,S
M,NB,C,CAT,NBCAT220~~A,S
R,NB,B,TBU,NBTBU220~~N,S
M,NB,B,CAT,NBCAT220~~A,S
R,NB,B,VIO,NBVIO220~~A,S
M,NB,B,CAT,NBCAT~~8~~N,S
U,NB,B,MUI,NBMUI280~~A,S
U,NB,B,GGW,NBGGW~~8~~N,S
U,NB,B,MUI,NBMUI~~8~~A,S
U,NB,B,GGW,NBGGW280~~A,S
H,NB,D,CAT,NBCAT220~~A,S
H,NB,D,CBU,NBCBU220~~A,S
H,NB,D,TBU,NBTBU220~~N,S
H,NB,C,CAT,NBCAT~~8~~N,S
H,NB,D,MGE,NBMGE220~~A,V
H,NB,D,MGE,NBMGE386~~A,V
M,NB,B,VIO,NBVIO~71~~N,S
M,NB,B,CAT,NBCAT217~~A,S
U,NB,B,TBU,NBTBU~~8~~A,S
U,NB,B,VIO,NBVIO~~8~~A,S
U,NB,B,CAT,NBCAT~~8~~N,S
S,NB,E,CAT,NBCAT220~~A,S
S,NB,E,TBU,NBTBU220~~N,S
S,NB,C,CAT,NBCAT220~~A,S
H,NB,E,CAT,NBCAT220~~A,S
H,NB,E,CBU,NBCBU220~~A,S
S,NB,E,TBU,NBTBU220~~N,S
H,NB,C,CAT,NBCAT~~8~~N,S
H,NB,C,CAT,NBCAT220~~A,S
H,NB,D,CAT,NBCAT220~~A,S
H,NB,D,CBU,NBCBU220~~A,S
H,NB,D,VIO,NBVIO220~~A,S
H,NB,C,CAT,NBCAT~~8~~N,S
D,NB,E,TBU,NBTBU220~~N,S
D,NB,E,CBU,NBCBU220~~A,S
S,NB,E,TBU,NBTBU220~~N,S
S,NB,C,CAT,NBCAT~~8~~N,S
S,NB,E,CAT,NBCAT220~~A,S
S,NB,E,TBU,NBTBU220~~N,S
S,NB,C,CAT,NBCAT~~8~~N,S
M,NB,B,CBU,NBCBU217~~N,S
M,NB,B,CBU,NBCBU~~8~~N,S
T,NB,B,GFL,NBGFL280~~N,S
M,NB,B,TBU,NBTBU217~~A,S
T,NB,B,MET,NBMET217~~A,N
T,NB,B,GFL,NBGFL125~~N,S
U,NB,A,CBU,NBCBU125~~N,S
U,NB,A,BOB,NBBOB125~~N,V
U,NB,B,CBU,NBCBU~~8~~N,S
U,NB,B,BOB,NBBOB~~8~~N,V
H,NB,C,CBU,NBCBU220~~A,S
H,NB,C,BOB,NBBOB220~~N,V
M,NB,B,CBU,NBCBU~~8~~N,S
M,NB,B,BOB,NBBOB~~8~~N,V
S,NB,E,MGE,NBMGE220~~A,V
M,NB,C,TBU,NBTBU220~~N,S
U,NB,B,BDN,NBBDN~~8~~A,S
L,NB,A,TCD,NBTCD125~~A,N
L,NB,A,RCB,NBRCB280~~A,N
R,NB,E,TGF,NBTGF220~~A,V
R,NB,C,BOB,NBBOB~~8~~N,V
R,NB,E,TGC,NBTGC220~~N,V
R,NB,C,TGF,NBTGF220~~A,V
U,NB,A,TCD,NBTCD125~~A,N
U,NB,B,BDN,NBBDN~~8~~A,S
M,NB,B,NIR,NBNIR~~8~~N,V
M,NB,B,NIR,NBNIR220~~N,V
M,NB,B,TGC,NBTGC~~8~~N,V
M,NB,B,TGC,NBTGC220~~N,V
M,NB,B,VIO,NBVIO~~8~~A,S
U,NB,B,VIO,NBVIO125~~N,S
M,NB,B,CTR,NBCTR~~8~~N,V
M,NB,B,TGC,NBTGC~~8~~N,V
M,NB,C,NIR,NBNIR220~~N,V
M,NB,B,POP,NBPOP125~~N,V
M,NB,B,POP,NBPOP217~~N,V
H,NB,C,TGF,NBTGF217~~N,V
M,NB,B,LGK,NBLGK~~8~~A,V
M,NB,B,TGC,NBTGC~~8~~N,V
M,NB,B,LGK,NBLGK217~~A,V
M,NB,B,TGC,NBTGC217~~A,V
M,NB,B,MGE,NBMGE~~8~~N,V
H,NB,C,TGF,NBTGF217~~N,V
H,NB,B,TGF,NBTGF125~~N,V
H,NB,C,NIR,NBNIR220~~N,V
H,NB,C,JQV,NBJQV217~~N,V
S,NB,E,TBU,NBTBU220~~N,S
S,NB,E,JQV,NBJQV220~~N,V
S,NB,E,TGF,NBTGF220~~A,V
M,NB,B,TGF,NBTGF217~~N,V
M,NB,B,POP,NBPOP~~8~~N,V
M,NB,B,TGC,NBTGC217~~A,V
M,NB,B,NIR,NBNIR217~~N,V
M,NB,B,CAT,NBCAT217~~A,S
M,NB,B,TBU,NBTBU217~~A,S
U,NB,B,CAT,NBCAT125~~N,S
M,NB,B,TBU,NBTBU~~8~~A,S
H,NB,C,MGE,NBMGE217~~N,V
H,NB,B,HMV,NBHMV~11~~N,S
H,NB,B,LGK,NBLGK~11~~N,V
H,NB,B,MGE,NBMGE125~~N,V
M,NB,B,POP,NBPOP217~~N,V
H,NB,C,MGE,NBMGE217~~N,V
M,NB,C,POP,NBPOP220~~N,V
U,NB,B,VIO,NBVIO~~8~~A,S
U,NB,B,LGK,NBLGK~~8~~A,V
U,NB,B,NIR,NBNIR~~8~~N,V
M,NB,B,MGE,NBMGE217~~N,V
M,NB,C,MGE,NBMGE220~~A,V
U,NB,B,VIO,NBVIO220~~A,S
M,NB,B,HMV,NBHMV~11~~N,S
U,NB,B,LGK,NBLGK~~8~~A,V
M,NB,C,HMV,NBHMV220~~A,S
M,NB,B,MGE,NBMGE217~~N,V
U,NB,B,LGK,NBLGK125~~N,V
M,NB,C,MGE,NBMGE220~~A,V
U,NB,B,LGK,NBLGK125~~N,V
U,NB,B,VIO,NBVIO125~~N,S
M,NB,B,MGE,NBMGE~~8~~N,V
U,NB,B,LGK,NBLGK~~8~~A,V
U,NB,B,VIO,NBVIO~~8~~A,S
U,NB,A,LGK,NBLGK~~8~~A,V
U,NB,B,LGK,NBLGK217~~A,V
U,NB,B,POP,NBPOP~~8~~N,V
U,NB,B,NIR,NBNIR~~8~~N,V
U,NB,B,POP,NBPOP217~~N,V
D,NB,D,POP,NBPOP220~~N,V
H,NB,D,LGK,NBLGK220~~N,V
H,NB,D,MGE,NBMGE220~~A,V
M,NB,C,POP,NBPOP125~~N,V
U,NB,B,GGW,NBGGW280~~A,S
M,NB,B,POP,NBPOP220~~N,V
M,NB,B,LGK,NBLGK220~~N,V
U,NB,B,POP,NBPOP125~~N,V
U,NB,B,LGK,NBLGK125~~N,V
T,NB,B,MUI,NBMUI~~8~~A,S
T,NB,B,MET,NBMET~~8~~A,N
T,NB,B,MUI,NBMUI280~~A,S
T,NB,B,MET,NBMET217~~A,N
M,NB,B,CAT,NBCAT~71~~A,S
M,NB,B,CAT,NBCAT~~8~~N,S
M,NB,C,CBU,NBCBU217~~N,S
M,NB,B,VIO,NBVIO~71~~N,S
H,NB,D,CAT,NBCAT217~~A,S
H,NB,C,CAT,NBCAT~~8~~N,S
H,NB,D,CBU,NBCBU217~~N,S
H,NB,D,TBU,NBTBU220~~N,S
M,NB,C,MGE,NBMGE217~~N,V
M,NB,B,HMV,NBHMV217~~N,S
M,NB,B,MGE,NBMGE~~8~~N,V
M,NB,B,TBU,NBTBU217~~A,S
M,NB,B,HMV,NBHMV~~8~~A,S
M,NB,B,TBU,NBTBU~~8~~A,S
D,NB,E,TBU,NBTBU220~~N,S
D,NB,E,MGE,NBMGE220~~A,V
D,NB,C,CBU,NBCBU~~8~~N,S
M,NB,C,MGE,NBMGE220~~A,V
M,NB,C,MGE,NBMGE386~~A,V
M,NB,C,LGK,NBLGK220~~N,V
H,NB,C,MGE,NBMGE217~~N,V
M,NB,C,TBU,NBTBU217~~A,S
H,NB,C,MGE,NBMGE~~8~~N,V
M,NB,C,TBU,NBTBU~~8~~A,S
R,NB,C,CBU,NBCBU220~~A,S
R,NB,C,TBU,NBTBU220~~N,S
M,NB,B,CAT,NBCAT~~8~~N,S
M,NB,B,NKL,NBNKL~~1~~N,S
M,NB,B,BOB,NBBOB~~1~~N,V
U,NB,B,CBU,NBCBU~~1~~A,S
M,NB,B,SKG,NBSKG~~1~~N,V
M,NB,C,TBU,NBTBU217~~A,S
M,NB,C,MGE,NBMGE217~~N,V
H,NB,C,MGE,NBMGE~~8~~N,V
M,NB,C,TBU,NBTBU~~8~~A,S
U,NB,B,TBU,NBTBU217~~A,S
M,NB,B,CBU,NBCBU220~~A,S
S04,NB,B,STQ,NBSTQ182~~N,N
M,NB,C,TBU,NBTBU~~8~~A,S
T,NB,B,GFL,NBGFL280~~N,S
U,NB,B,MET,NBMET217~~A,N
U,NB,B,CBU,NBCBU217~~N,S
M,NB,C,GSV,NBGSV~~1~~A,V
M,NB,D,MGE,NBMGE~~1~~A,S
S04,NB,B,STQ,NBSTQ~~1~~N,N
M,NB,C,MGE,NBMGE220~~A,V
M,NB,B,MGE,NBMGE~~8~~N,V
H,NB,D,GSV,NBGSV~~1~~A,V
M,NB,B,PEV,NBPEV~~1~~A,S
M,NB,B,TBU,NBTBU~~1~~N,S
U,NB,B,TBU,NBTBU~~8~~A,S
U,NB,B,CBU,NBCBU~~8~~N,S
U,NB,B,TBU,NBTBU217~~A,S
U,NB,B,CBU,NBCBU217~~N,S
M,NB,B,CBU,NBCBU~~1~~A,S
U,NB,B,VCR,NBVCR~~1~~A,S
M,NB,C,MGE,NBMGE~~1~~A,S
S04,NB,B,STQ,NBSTQ~~1~~N,N
M,NB,B,MQT,NBMQT~~1~~A,S
H,NB,C,MQT,NBMQT~~1~~A,S
M,NB,B,CBU,NBCBU~~1~~A,S
M,NB,B,CGF,NBCGF~~1~~N,S
U,NB,B,VCR,NBVCR~~1~~A,S
H,NB,D,GSV,NBGSV~~1~~A,V
H,NB,D,ZRL,NBZRL~~1~~A,U
U,NB,A,MET,NBMET~~1~~A,N
L,NB,A,ITV,NBITV~~1~~N,N
U,NB,A,GFL,NBGFL~~1~~A,S
M,NB,C,JUP,NBJUP220~~N,V
M,NB,B,PEV,NBPEV~~1~~A,S
H,NB,D,GSV,NBGSV~~1~~A,V
M,NB,C,ZRL,NBZRL~~1~~A,U
M,NB,B,HMV,NBHMV~~1~~A,S
U,NB,A,MUK,NBMUK~~1~~N,S
U,NB,A,BGN,NBBGN~~1~~A,S
M,NB,B,CTE,NBCTE~~1~~A,S
M,NB,B,HMV,NBHMV~~1~~A,S
U,NB,B,JHV,NBJHV~~1~~A,S
U,NB,A,GFL,NBGFL~~1~~A,S
U,NB,B,PTA,NBPTA~~1~~A,S
M,NB,B,HMV,NBHMV~~1~~A,S
U,NB,B,JHV,NBJHV~~1~~A,S
U,NB,A,GFL,NBGFL~~1~~A,S
U,NB,B,PTA,NBPTA~~1~~A,S
T,NB,B,MUI,NBMUI~~1~~A,S
T,NB,B,CYR,NBCYR~~1~~A,S
T,NB,B,ENS,NBENS~~1~~N,S
M,NB,B,HMV,NBHMV~~1~~A,S
M,NB,B,TBU,NBTBU~~1~~N,S
M,NB,C,GSV,NBGSV~~1~~A,V
M,NB,B,MQT,NBMQT~~1~~A,S
U,NB,B,SGS,NBSGS~~1~~A,S
U,NB,A,SMO,NBSMO~~1~~A,S
S04,NB,A,PET,NBPET182~~N,N
M,NB,B,HMV,NBHMV~~1~~A,S
U,NB,B,JHV,NBJHV~~1~~A,S
U,NB,B,PTA,NBPTA~~1~~A,S
M,NB,C,PEV,NBPEV~~1~~A,S
M,NB,C,MGE,NBMGE~~1~~A,S
M,NB,C,MGE,NBMGE220~~A,S
H,NB,D,GSV,NBGSV~~1~~A,V
U,NB,B,HMV,NBHMV~~1~~A,S
M,NB,C,CBU,NBCBU217~~N,S
M,NB,C,TBU,NBTBU220~~N,S
M,NB,B,CAT,NBCAT~~8~~N,S
M,NB,B,CBU,NBCBU125~~N,S
T,NB,C,MET,NBMET217~~A,N
T,NB,C,GFL,NBGFL~~1~~A,S
T,NB,B,MET,NBMET125~~N,N
T,NB,B,GFL,NBGFL125~~N,S
M,NB,C,CBU,NBCBU220~~A,S
M,NB,C,TBU,NBTBU220~~N,S
M,NB,C,CAT,NBCAT~~8~~N,S
M,NB,C,HMV,NBHMV~~8~~A,S
M,NB,D,TBU,NBTBU220~~N,S
U,NB,B,HMV,NBHMV217~~N,S
H,NB,B,GFL,NBGFL280~~N,S
H,NB,C,MGE,NBMGE~~1~~A,S
H,NB,D,HMV,NBHMV~~1~~A,S
H,NB,D,GSV,NBGSV~~1~~A,V
H,NB,B,GFL,NBGFL~~1~~A,S
U,NB,A,MUK,NBMUK~~1~~N,S
D,NB,E,MGE,NBMGE220~~A,V
H,QC,C,QSB,QCQSB32000N,V
H,NB,C,HMV,NBHMV~~1~~A,S
H,NB,D,VCR,NBVCR~~1~~A,S
M,NB,B,CTE,NBCTE~~1~~A,S
H,NB,D,GSV,NBGSV~~1~~A,V
M,NB,C,GSV,NBGSV~~1~~A,V
M,NB,D,MGE,NBMGE~~1~~A,S
H,NB,B,GFL,NBGFL~~1~~A,S
U,NB,B,VCR,NBVCR~~1~~A,S
U,NB,B,MET,NBMET~~1~~A,N
K,NB,B,GFL,NBGFL~~1~~A,S
U,NB,B,WPK,NBWPK~~1~~N,N
M,NB,B,HMV,NBHMV~~1~~A,S
