LOCSF,PROVINCE,SLOPE,SOIL_CODE,SOIL_ID,STONE
H,SK,A,PNE,SKPNE~~~~~N,N
H,SK,A,SYA,SKSYA~~~~~A,N
H,SK,B,BTA,SKBTA~~~~~N,S
U,SK,A,MWZ,SKMWZ~~~~~N,N
F13,SK,A,BLL,SKBLL~~~~~N,N
H,SK,A,WVA,SKWVA~~~~~A,S
H,SK,B,SYA,SKSYA~~~~~A,N
H,SK,A,LNA,SKLNA~~~~~A,S
U,SK,A,PNE,SKPNE~~~~~N,N
H,SK,A,BTA,SKBTA~~~~~N,S
U,SK,A,GXX,SKGXXP~~~~N,U
U,SK,A,GXX,SKGXX~~~~~N,U
H,SK,B,WVA,SKWVA~~~~~A,V
H,SK,D,WVA,SKWVA~~~~~A,V
U,SK,A,GXX,SKGXX~~~~~N,U
D,SK,D,HWW,SKHWW~~~~~N,S
D,SK,A,AVG,SKAVGP~~~~N,V
H,SK,D,BDA,SKBDA~~~~~A,S
H,SK,B,WVA,SKWVA~~~~~A,S
H,SK,B,WVD,SKWVD~~~~~A,S
U,SK,A,GXX,SKGXX~~~~~N,U
U,SK,A,MWD,SKMWDHS~~~N,N
U,SK,A,MWC,SKMWCHS~~~N,N
U,SK,A,AWZ,SKAWZP~~~~N,U
H,SK,B,NRA,SKNRA~~~~~A,S
H,SK,C,WVA,SKWVA~~~~~A,S
H,SK,B,WVA,SKWVA~~~~~A,S
U,SK,A,GXX,SKGXX~~~~~N,U
H,SK,B,WVD,SKWVD~~~~~A,V
H,SK,B,SYA,SKSYA~~~~~A,N
H,SK,D,WVA,SKWVA~~~~~A,S
H,SK,B,MTA,SKMTA~~~~~A,S
H,SK,B,BDD,SKBDD~~~~~A,S
H,SK,B,MTD,SKMTD~~~~~A,V
H,SK,B,WVA,SKWVA~~~~~A,S
U,SK,A,PWG,SKPWG~~~~~A,S
U,SK,A,WVA,SKWVA~~~~~A,S
H,SK,B,PWG,SKPWG~~~~~A,S
H,SK,B,WVD,SKWVD~~~~~A,S
U,SK,A,WVD,SKWVD~~~~~A,S
U,SK,A,BLH,SKBLH~~~~~N,N
U,SK,A,BLL,SKBLL~~~~~N,N
U,SK,A,GXX,SKGXX~~~~~N,U
H,SK,B,WVA,SKWVA~~~~~A,S
H,SK,A,WVA,SKWVA~~~~~A,S
U,SK,A,GXX,SKGXXP~~~~N,U
H,SK,B,BTA,SKBTA~~~~~N,S
H,SK,A,BTC,SKBTC~~~~~N,S
H,SK,B,BTC,SKBTC~~~~~N,S
H,SK,C,WVA,SKWVA~~~~~A,S
H,SK,B,WVA,SKWVA~~~~~A,S
H,SK,B,SBA,SKSBA~~~~~A,N
H,SK,C,WVA,SKWVA~~~~~A,S
H,SK,B,WVD,SKWVD~~~~~A,S
H,SK,B,WVA,SKWVA~~~~~A,S
U,SK,A,GXX,SKGXX~~~~~N,U
B14,SK,A,LLB,SKLLB~~~~~N,N
B14,SK,A,LLM,SKLLM~~~~~N,N
H,SK,A,AWZ,SKAWZP~~~~N,U
F13,MB,A,CAY,MBCAY~~~~~A,N
L,MB,A,BGA,MBBGA~~~~~N,N
L,MB,A,LPS,MBLPS~~~~~N,N
L,MB,A,BGA,MBBGAp~~~~N,N
L,MB,A,CRR,MBCRR~~~~~A,N
L,MB,A,NLS,MBNLS~~~~~N,N
M14,MB,A,$MH,MB$MH~~~~~A,N
L,MB,A,LPS,MBLPSd~~~~A,N
F13,MB,A,CAY,MBCAY~~~~~A,N
M14,MB,A,$MH,MB$MH~~~~~A,N
F13,MB,A,STD,MBSTD~~~~~A,N
L,MB,A,BGA,MBBGAd~~~~N,N
L,MB,A,CRR,MBCRR~~~~~A,N
L,MB,A,LPS,MBLPS~~~~~N,N
L,MB,A,LPS,MBLPSs~~~~A,N
U,MB,A,WRY,MBWRY~~~~~N,V
U,SK,A,PNE,SKPNEA~~~~N,N
B14,SK,A,LLA,SKLLA~~~~~N,N
B14,SK,A,BLD,SKBLD~~~~~N,N
B14,SK,A,LLI,SKLLI~~~~~N,N
B14,SK,A,LLD,SKLLD~~~~~N,N
U,SK,A,SYA,SKSYAA~~~~A,N
F13,SK,A,BLL,SKBLL~~~~~N,N
U,SK,A,BXF,SKBXF~~~~~N,U
U,SK,A,ETC,SKETC~~~~~A,S
U,SK,A,ETA,SKETA~~~~~A,S
U,SK,A,GXX,SKGXXP~~~~N,U
B14,SK,A,LLI,SKLLI~~~~~N,N
U,SK,A,TIA,SKTIAA~~~~A,N
U,SK,A,WEH,SKWEHA~~~~A,N
F13,SK,A,BLD,SKBLD~~~~~N,N
F13,SK,A,BLA,SKBLA~~~~~N,N
U,SK,A,MWZ,SKMWZP~~~~N,N
F13,SK,A,BLD,SKBLDA~~~~N,N
B14,SK,A,LLA,SKLLA~~~~~N,N
F13,SK,A,BLA,SKBLA~~~~~N,N
F13,SK,A,LLL,SKLLL~~~~~N,N
B14,SK,A,BLA,SKBLA~~~~~N,N
U,SK,A,ETA,SKETA~~~~~A,V
B14,SK,A,LLA,SKLLA~~~~~N,N
U,SK,A,PNA,SKPNAA~~~~N,N
B14,SK,A,LLD,SKLLDA~~~~N,N
U,SK,A,GXX,SKGXXP~~~~N,U
U,SK,A,ETC,SKETC~~~~~A,S
U,SK,A,CRH,SKCRHA~~~~A,N
D,SK,C,RWW,SKRWW~~~~~N,U
U,SK,A,CRH,SKCRH~~~~~A,N
U,SK,A,CRH,SKCRHA~~~~A,N
U,SK,A,SBC,SKSBC~~~~~A,N
U,SK,A,GXX,SKGXXP~~~~N,U
F13,SK,A,BLL,SKBLLA~~~~N,N
U,SK,A,GOG,SKGOG~~~~~A,N
D,SK,C,HWW,SKHWW~~~~~N,S
B14,SK,A,LLA,SKLLA~~~~~N,N
B14,SK,A,LLD,SKLLDA~~~~N,N
B14,SK,A,BLD,SKBLDA~~~~N,N
U,SK,A,CRH,SKCRHA~~~~A,N
F13,SK,A,BLD,SKBLD~~~~~N,N
U,SK,A,CRG,SKCRGA~~~~A,N
U,SK,A,TIH,SKTIH~~~~~A,N
B04,MB,A,WHI,MBWHI~~~~~N,N
B14,MB,A,MLS,MBMLS~~~~~N,N
R,MB,A,CHK,MBCHK~~~~~N,V
L,MB,A,NEW,MBNEW~~~~~N,S
L,MB,A,PGU,MBPGU~~~~~A,S
F13,MB,A,STD,MBSTD~~~~~A,N
M14,MB,A,$MH,MB$MH~~~~~A,N
R,MB,A,AKG,MBAKG~~~~~N,V
L,MB,A,KOS,MBKOSp~~~~N,N
U,MB,A,MRU,MBMRU~~~~~A,S
U,AB,A,LCY,ABLCY~~~~~A,S
L,AB,A,LVT,ABLVT~~~~~N,S
U,AB,A,MNT,ABMNT~~~~~N,N
R,AB,A,LCY,ABLCY~~~~~A,S
R,AB,A,SDN,ABSDN~~~~~A,S
F13,AB,A,MNT,ABMNT~~~~~N,N
H,AB,B,NTW,ABNTW~~~~~N,N
H,AB,B,LCY,ABLCY~~~~~A,S
H,AB,B,NIT,ABNIT~~~~~N,N
F13,AB,A,MNT,ABMNT~~~~~N,N
I,AB,E,ZUN,ABZUN~~~~~N,S
F13,AB,A,MNT,ABMNT~~~~~N,N
U,AB,A,FNC,ABFNC~~~~~N,N
U,AB,A,LCY,ABLCY~~~~~A,S
U,AB,A,LCY,ABLCY~~~~~A,S
U,AB,A,SDN,ABSDN~~~~~A,S
F13,AB,A,MNT,ABMNT~~~~~N,N
U,AB,A,MPV,ABMPV~~~~~A,S
U,AB,A,LCY,ABLCY~~~~~A,S
F13,AB,A,MNT,ABMNT~~~~~N,N
U,AB,A,PLM,ABPLM~~~~~A,N
U,AB,A,SDN,ABSDN~~~~~A,S
F13,AB,A,MNT,ABMNT~~~~~N,N
U,AB,A,LCY,ABLCY~~~~~A,S
U,AB,A,SDN,ABSDN~~~~~A,S
U,AB,A,LCY,ABLCY~~~~~A,S
U,AB,A,SDN,ABSDN~~~~~A,S
U,AB,A,MPV,ABMPV~~~~~A,S
I,AB,D,ZUN,ABZUN~~~~~N,S
U,AB,B,TNW,ABTNW~~~~~N,V
F13,AB,A,MNT,ABMNT~~~~~N,N
U,AB,A,TNW,ABTNW~~~~~N,V
F13,AB,A,MNT,ABMNT~~~~~N,N
U,AB,A,LCY,ABLCY~~~~~A,S
F13,AB,A,MNT,ABMNT~~~~~N,N
U,AB,A,SDN,ABSDN~~~~~A,S
U,AB,A,ZGW,ABZGW~~~~~N,S
H,AB,B,ABC,ABABC~~~~~A,S
H,AB,B,GMT,ABGMT~~~~~N,S
F13,AB,A,SLN,ABSLN~~~~~N,N
U,AB,A,TNW,ABTNW~~~~~N,V
U,AB,B,GOG,ABGOG~~~~~N,S
U,AB,A,NIT,ABNIT~~~~~N,N
F13,AB,A,MNT,ABMNT~~~~~N,N
U,AB,A,SDN,ABSDN~~~~~A,S
U,AB,A,LCY,ABLCY~~~~~A,S
U,AB,A,MPV,ABMPV~~~~~A,S
H,AB,B,NIT,ABNIT~~~~~N,N
H,AB,B,LCY,ABLCY~~~~~A,S
F13,AB,A,MNT,ABMNT~~~~~N,N
U,AB,A,SDN,ABSDN~~~~~A,S
U,AB,A,LCY,ABLCY~~~~~A,S
U,AB,A,VIL,ABVIL~~~~~A,S
U,AB,A,ZGW,ABZGW~~~~~N,S
U,AB,A,FRY,ABFRY~~~~~A,S
U,AB,A,KHW,ABKHW~~~~~A,S
U,AB,A,ZGW,ABZGW~~~~~N,S
F13,SK,A,BLL,SKBLL~~~~~N,N
H,SK,B,BTA,SKBTA~~~~~N,S
F13,SK,A,BLH,SKBLH~~~~~N,N
H,SK,A,BTA,SKBTA~~~~~N,S
H,SK,A,BTC,SKBTC~~~~~N,S
H,SK,B,LNA,SKLNA~~~~~A,S
U,SK,A,GXX,SKGXXP~~~~N,U
H,SK,A,LNA,SKLNA~~~~~A,S
H,SK,B,PNE,SKPNE~~~~~N,N
H,SK,A,RWG,SKRWG~~~~~N,U
D,SK,B,LNA,SKLNA~~~~~A,S
D,SK,A,LNA,SKLNA~~~~~A,S
U,SK,A,GXX,SKGXXP~~~~N,U
D,SK,B,PNE,SKPNE~~~~~N,N
D,SK,B,HWF,SKHWF~~~~~N,S
U,AB,A,LCY,ABLCY~~~~~A,S
U,SK,A,LNA,SKLNA~~~~~A,S
F13,AB,A,MNT,ABMNT~~~~~N,N
H,SK,B,LNA,SKLNA~~~~~A,S
U,AB,A,SDN,ABSDN~~~~~A,S
U,SK,A,MWZ,SKMWZP~~~~N,N
F13,SK,A,BLH,SKBLH~~~~~N,N
F13,SK,A,BLL,SKBLL~~~~~N,N
H,SK,B,BTC,SKBTC~~~~~N,S
U,SK,A,GXX,SKGXXP~~~~N,U
H,SK,B,BTA,SKBTA~~~~~N,S
H,SK,B,LNA,SKLNA~~~~~A,S
H,SK,A,LND,SKLND~~~~~A,S
H,SK,A,MAE,SKMAE~~~~~A,S
U,SK,A,GXX,SKGXXP~~~~N,U
H,SK,B,LND,SKLND~~~~~A,S
H,SK,A,MWZ,SKMWZP~~~~N,N
H,SK,A,HOA,SKHOA~~~~~A,S
I,AB,E,ZUN,ABZUN~~~~~N,S
U,AB,A,HBG,ABHBG~~~~~N,S
H,SK,B,LNA,SKLNA~~~~~A,S
H,SK,A,LNA,SKLNA~~~~~A,S
H,SK,B,BTA,SKBTA~~~~~N,S
H,SK,B,BTC,SKBTC~~~~~N,S
H,SK,A,BTC,SKBTC~~~~~N,S
U,SK,A,GXX,SKGXXP~~~~N,U
H,SK,D,LNA,SKLNA~~~~~A,S
H,SK,A,PNE,SKPNE~~~~~N,N
D,SK,A,LNA,SKLNA~~~~~A,S
D,SK,A,LND,SKLND~~~~~A,S
U,SK,A,DOA,SKDOA~~~~~A,N
D,SK,A,BTA,SKBTA~~~~~N,S
D,SK,A,HOA,SKHOA~~~~~A,S
U,SK,A,RWF,SKRWF~~~~~N,U
U,SK,A,AVG,SKAVG~~~~~N,U
D,SK,D,HWW,SKHWW~~~~~N,S
D,SK,D,HWF,SKHWF~~~~~N,S
U,SK,A,AVG,SKAVG~~~~~N,U
U,SK,A,PNE,SKPNE~~~~~N,N
U,SK,A,LNA,SKLNA~~~~~A,S
U,SK,A,BTA,SKBTA~~~~~N,S
H,SK,B,LNA,SKLNA~~~~~A,S
F13,SK,A,BLL,SKBLL~~~~~N,N
U,SK,A,MWZ,SKMWZP~~~~N,N
U,SK,A,GXX,SKGXX~~~~~N,U
H,SK,B,BTD,SKBTD~~~~~N,S
H,SK,B,RWA,SKRWA~~~~~N,U
U,SK,A,LNA,SKLNA~~~~~A,S
H,SK,B,LNA,SKLNA~~~~~A,S
U,SK,A,GXX,SKGXXP~~~~N,U
U,SK,A,BTB,SKBTB~~~~~N,S
U,SK,A,LCA,SKLCA~~~~~A,N
U,SK,A,MWZ,SKMWZP~~~~N,N
U,AB,A,ELP,ABELP~~~~~N,N
U,AB,A,FWT,ABFWT~~~~~A,N
U,AB,A,TGL,ABTGL~~~~~A,N
F13,AB,A,MNT,ABMNT~~~~~N,N
U,AB,A,RMY,ABRMY~~~~~A,N
U,AB,A,UCS,ABUCS~~~~~A,S
F13,AB,A,MNT,ABMNT~~~~~N,N
U,AB,A,RVN,ABRVN~~~~~A,N
L,AB,A,RVN,ABRVN~~~~~A,N
L,AB,A,ZGW,ABZGW~~~~~N,S
U,AB,A,UCS,ABUCS~~~~~A,S
U,AB,B,COA,ABCOA~~~~~A,S
U,AB,A,KVG,ABKVG~~~~~A,S
U,AB,A,ZGW,ABZGW~~~~~N,S
U,AB,A,RLV,ABRLV~~~~~A,S
U,AB,A,DNT,ABDNT~~~~~A,S
U,AB,A,ZGW,ABZGW~~~~~N,S
U,AB,A,EGO,ABEGO~~~~~A,S
L,AB,A,KSY,ABKSY~~~~~N,N
L,AB,A,PIB,ABPIB~~~~~A,S
L,AB,A,ZGW,ABZGW~~~~~N,S
U,SK,B,PNE,SKPNE~~~~~N,N
U,SK,A,SYA,SKSYA~~~~~A,N
F13,SK,A,BLH,SKBLH~~~~~N,N
U,SK,B,PNO,SKPNO~~~~~N,N
U,SK,B,PNA,SKPNA~~~~~N,N
U,SK,A,AVH,SKAVH~~~~~N,U
U,SK,A,LCA,SKLCA~~~~~A,N
U,SK,A,MWZ,SKMWZP~~~~N,N
U,SK,A,PNO,SKPNO~~~~~N,N
U,SK,B,SYA,SKSYA~~~~~A,N
U,SK,A,GXX,SKGXXP~~~~N,U
U,SK,A,BVA,SKBVA~~~~~A,N
U,SK,A,DOA,SKDOA~~~~~A,N
U,SK,A,LCA,SKLCA~~~~~A,N
U,SK,A,LNA,SKLNA~~~~~A,S
U,SK,A,BVD,SKBVD~~~~~A,N
U,SK,A,SYA,SKSYA~~~~~A,N
U,SK,A,AVH,SKAVHP~~~~N,U
F13,SK,A,BLH,SKBLH~~~~~N,N
B14,SK,A,LLH,SKLLH~~~~~N,N
H,SK,B,DOA,SKDOA~~~~~A,N
H,SK,D,PNA,SKPNA~~~~~N,N
H,SK,B,WTC,SKWTC~~~~~N,N
B14,SK,A,LLL,SKLLL~~~~~N,N
H,SK,B,DOD,SKDOD~~~~~A,N
U,SK,A,GXX,SKGXXP~~~~N,U
H,SK,B,PNO,SKPNO~~~~~N,N
H,SK,D,PNO,SKPNO~~~~~N,N
U,SK,A,DOA,SKDOA~~~~~A,N
U,SK,A,LNA,SKLNA~~~~~A,S
F13,SK,A,BLH,SKBLH~~~~~N,N
H,SK,B,BVA,SKBVA~~~~~A,N
H,SK,B,DOA,SKDOA~~~~~A,N
U,SK,A,LCA,SKLCA~~~~~A,N
U,SK,A,DOD,SKDOD~~~~~A,N
U,SK,A,GXX,SKGXXP~~~~N,U
F13,SK,A,LLH,SKLLH~~~~~N,N
U,SK,A,PNE,SKPNE~~~~~N,N
B14,SK,A,LLH,SKLLH~~~~~N,N
U,SK,A,GXX,SKGXXP~~~~N,U
U,SK,A,PNF,SKPNF~~~~~N,N
H,SK,A,LNA,SKLNA~~~~~A,S
U,SK,A,PNE,SKPNE~~~~~N,N
U,SK,A,LNA,SKLNA~~~~~A,S
U,SK,A,PNO,SKPNO~~~~~N,N
U,SK,A,GXX,SKGXXP~~~~N,U
B14,SK,A,LLL,SKLLL~~~~~N,N
U,AB,A,MDR,ABMDR~~~~~A,N
U,AB,A,PHS,ABPHS~~~~~A,N
U,AB,A,CMO,ABCMO~~~~~A,S
U,AB,A,POK,ABPOK~~~~~A,N
U,AB,A,RMY,ABRMY~~~~~A,N
U,AB,A,ZGW,ABZGW~~~~~N,S
H,AB,B,HLW,ABHLW~~~~~A,N
U,AB,A,ELP,ABELP~~~~~N,N
F13,AB,A,MNT,ABMNT~~~~~N,N
R,AB,B,PRM,ABPRM~~~~~N,N
F13,AB,A,MNT,ABMNT~~~~~N,N
U,AB,A,KTH,ABKTH~~~~~A,N
B14,AB,A,TMK,ABTMK~~~~~N,N
U,AB,B,COA,ABCOA~~~~~A,S
U,AB,B,BLB,ABBLB~~~~~A,N
U,AB,B,HDR,ABHDR~~~~~N,N
U,AB,A,GOY,ABGOY~~~~~A,N
F13,AB,A,MNT,ABMNT~~~~~N,N
M,AB,B,COA,ABCOA~~~~~A,S
U,AB,A,HOD,ABHOD~~~~~N,S
F13,AB,A,MNT,ABMNT~~~~~N,N
U,AB,A,MLA,ABMLA~~~~~A,N
U,AB,B,COA,ABCOA~~~~~A,S
U,AB,A,RVN,ABRVN~~~~~A,N
H,AB,B,COA,ABCOA~~~~~A,S
H,AB,B,UCS,ABUCS~~~~~A,S
F13,AB,A,MNT,ABMNT~~~~~N,N
B13,AB,A,DEV,ABDEV~~~~~N,N
H,AB,B,COA,ABCOA~~~~~A,S
U,AB,A,MYW,ABMYW~~~~~A,N
H,AB,B,UCS,ABUCS~~~~~A,S
U,AB,A,RVN,ABRVN~~~~~A,N
U,AB,B,COA,ABCOA~~~~~A,S
U,AB,A,DNT,ABDNT~~~~~A,S
U,AB,A,UCS,ABUCS~~~~~A,S
U,AB,A,ZGW,ABZGW~~~~~N,S
H,AB,B,COA,ABCOA~~~~~A,S
H,AB,B,UCS,ABUCS~~~~~A,S
F13,AB,A,MNT,ABMNT~~~~~N,N
H,AB,C,GOY,ABGOY~~~~~A,N
H,AB,C,CVL,ABCVL~~~~~N,N
H,AB,B,KHS,ABKHS~~~~~N,N
F13,AB,A,MNT,ABMNT~~~~~N,N
U,AB,A,GRZ,ABGRZ~~~~~A,N
I,AB,E,ZUN,ABZUN~~~~~N,S
U,AB,A,MLA,ABMLA~~~~~A,N
U,AB,A,MYW,ABMYW~~~~~A,N
U,AB,B,UCS,ABUCS~~~~~A,S
U,AB,A,ZGW,ABZGW~~~~~N,S
I,AB,E,ZUN,ABZUN~~~~~N,S
U,AB,A,GRZ,ABGRZ~~~~~A,N
U,SK,A,MDE,SKMDE~~~~~A,N
U,SK,A,BVD,SKBVD~~~~~A,N
U,SK,A,MDI,SKMDI~~~~~A,N
U,SK,A,LCD,SKLCD~~~~~A,N
U,SK,A,GLX,SKGLX~~~~~N,U
U,SK,A,BVA,SKBVA~~~~~A,N
U,SK,A,DOD,SKDOD~~~~~A,N
H,SK,B,LND,SKLND~~~~~A,S
U,SK,A,LNA,SKLNA~~~~~A,S
U,SK,A,LND,SKLND~~~~~A,S
U,SK,A,AVG,SKAVG~~~~~N,U
D,SK,B,LNA,SKLNA~~~~~A,S
U,SK,A,MAE,SKMAE~~~~~A,S
U,SK,A,HMA,SKHMA~~~~~A,N
F13,SK,A,BLH,SKBLH~~~~~N,N
F13,SK,A,BLL,SKBLL~~~~~N,N
U,SK,A,RWA,SKRWA~~~~~N,U
D,SK,B,LNA,SKLNA~~~~~A,S
U,SK,A,SYA,SKSYA~~~~~A,N
D,SK,B,LND,SKLND~~~~~A,S
U,SK,A,LCD,SKLCD~~~~~A,N
I,SK,B,RWA,SKRWA~~~~~N,U
U,SK,A,SYD,SKSYD~~~~~A,N
U,SK,A,GXX,SKGXX~~~~~N,U
I,SK,A,AVG,SKAVG~~~~~N,U
D,SK,B,BDA,SKBDA~~~~~A,S
U,SK,A,PNE,SKPNE~~~~~N,N
D,SK,B,MAE,SKMAE~~~~~A,S
D,SK,B,LNA,SKLNA~~~~~A,S
D,SK,A,LNA,SKLNA~~~~~A,S
D,SK,B,BVA,SKBVA~~~~~A,N
D,SK,A,LND,SKLND~~~~~A,S
D,SK,A,DOA,SKDOA~~~~~A,N
D,SK,B,BVD,SKBVD~~~~~A,N
D,SK,A,MAE,SKMAE~~~~~A,S
D,SK,A,MDE,SKMDE~~~~~A,N
U,SK,A,MWC,SKMWC~~~~~N,N
U,SK,A,AVG,SKAVG~~~~~N,U
U,SK,A,AVG,SKAVGP~~~~N,U
F13,SK,A,BLL,SKBLL~~~~~N,N
F13,SK,A,BLH,SKBLH~~~~~N,N
H,AB,B,ABC,ABABC~~~~~A,S
U,AB,A,KHW,ABKHW~~~~~A,S
F13,AB,A,SLN,ABSLN~~~~~N,N
U,AB,B,ABC,ABABC~~~~~A,S
U,AB,B,GMT,ABGMT~~~~~N,S
F13,AB,A,SLN,ABSLN~~~~~N,N
H,SK,B,LNA,SKLNA~~~~~A,S
F13,SK,A,BLH,SKBLH~~~~~N,N
H,SK,B,BTA,SKBTA~~~~~N,S
H,SK,B,BTC,SKBTC~~~~~N,S
B14,SK,A,LLL,SKLLL~~~~~N,N
U,SK,A,LNA,SKLNA~~~~~A,S
U,SK,A,GXX,SKGXXP~~~~N,U
H,SK,B,LNA,SKLNA~~~~~A,S
U,SK,A,LNA,SKLNA~~~~~A,S
F13,SK,A,BLH,SKBLH~~~~~N,N
H,SK,B,BTC,SKBTC~~~~~N,S
H,SK,B,LND,SKLND~~~~~A,S
U,SK,A,AVG,SKAVG~~~~~N,U
U,SK,A,PNE,SKPNE~~~~~N,N
U,SK,A,GXX,SKGXX~~~~~N,U
H,AB,C,ABC,ABABC~~~~~A,S
H,SK,A,LNA,SKLNA~~~~~A,V
H,SK,B,LNA,SKLNA~~~~~A,S
F13,AB,A,SLN,ABSLN~~~~~N,N
D,SK,D,HWF,SKHWF~~~~~N,S
H,SK,A,BDA,SKBDA~~~~~A,S
U,SK,A,GXX,SKGXXP~~~~N,U
D,SK,D,HWW,SKHWW~~~~~N,S
H,SK,B,BTA,SKBTA~~~~~N,S
H,SK,B,LNA,SKLNA~~~~~A,S
H,SK,B,BDA,SKBDA~~~~~A,S
H,SK,B,PNE,SKPNE~~~~~N,N
H,SK,B,KKE,SKKKE~~~~~N,S
F13,SK,A,BLH,SKBLH~~~~~N,N
H,SK,B,BTC,SKBTC~~~~~N,S
U,AB,B,LCY,ABLCY~~~~~A,S
U,AB,A,SDN,ABSDN~~~~~A,S
U,AB,A,ZGW,ABZGW~~~~~N,S
U,AB,A,AGS,ABAGS~~~~~A,S
U,AB,A,PRM,ABPRM~~~~~N,N
U,AB,A,UCS,ABUCS~~~~~A,S
U,AB,A,ZGW,ABZGW~~~~~N,S
U,AB,B,AGS,ABAGS~~~~~A,S
U,AB,B,PRM,ABPRM~~~~~N,N
M,AB,B,UCS,ABUCS~~~~~A,S
U,AB,A,ZGW,ABZGW~~~~~N,S
I,AB,D,ZUN,ABZUN~~~~~N,S
U,AB,A,GRZ,ABGRZ~~~~~A,N
D,SK,D,HWW,SKHWW~~~~~N,S
D,SK,D,HWF,SKHWF~~~~~N,S
T,SK,A,AVA,SKAVA~~~~~A,U
U,AB,B,AGS,ABAGS~~~~~A,S
U,AB,B,KVG,ABKVG~~~~~A,S
U,AB,A,RDW,ABRDW~~~~~A,N
U,AB,A,ZGW,ABZGW~~~~~N,S
H,SK,B,MEA,SKMEA~~~~~A,N
H,SK,B,ONA,SKONA~~~~~A,S
H,SK,B,ONC,SKONC~~~~~A,S
U,SK,A,GXX,SKGXX~~~~~N,U
H,SK,A,ONA,SKONA~~~~~A,S
H,SK,A,ONC,SKONC~~~~~A,S
H,SK,A,ONI,SKONI~~~~~A,S
H,SK,B,ONI,SKONI~~~~~A,S
H,SK,B,HOA,SKHOA~~~~~A,S
H,SK,B,LZA,SKLZA~~~~~A,S
H,SK,B,LNA,SKLNA~~~~~A,S
D,SK,D,HWW,SKHWW~~~~~N,S
H,SK,B,LND,SKLND~~~~~A,V
D,SK,D,RWG,SKRWG~~~~~N,U
U,SK,A,GXX,SKGXX~~~~~N,U
H,SK,B,MEA,SKMEA~~~~~A,N
H,SK,A,MEA,SKMEA~~~~~A,N
H,SK,B,EMD,SKEMD~~~~~N,N
H,SK,B,MAA,SKMAA~~~~~A,S
H,SK,A,NTA,SKNTA~~~~~A,N
H,SK,A,WSA,SKWSA~~~~~A,S
U,SK,A,GXX,SKGXX~~~~~N,U
H,SK,B,MAA,SKMAA~~~~~A,S
H,SK,B,MEA,SKMEA~~~~~A,N
H,SK,B,HOA,SKHOA~~~~~A,S
U,SK,A,GXX,SKGXX~~~~~N,U
H,SK,B,LNA,SKLNA~~~~~A,S
H,SK,B,LND,SKLND~~~~~A,S
D,SK,B,RWG,SKRWG~~~~~N,U
U,SK,A,GXX,SKGXX~~~~~N,U
H,SK,B,LEA,SKLEA~~~~~A,S
D,SK,C,LEA,SKLEA~~~~~A,S
H,SK,B,SBA,SKSBA~~~~~A,N
H,SK,B,HOA,SKHOA~~~~~A,S
H,SK,B,KAA,SKKAA~~~~~A,N
D,SK,C,KAA,SKKAA~~~~~A,N
U,SK,A,LZA,SKLZA~~~~~A,S
U,SK,A,MTD,SKMTD~~~~~A,S
H,SK,B,LZA,SKLZA~~~~~A,S
H,SK,B,MTD,SKMTD~~~~~A,S
U,SK,A,GXX,SKGXX~~~~~N,U
H,SK,B,LZA,SKLZA~~~~~A,S
U,SK,A,FKA,SKFKAGN~~~N,U
H,SK,B,WSA,SKWSA~~~~~A,S
U,SK,A,FKG,SKFKGN~~~~N,U
H,SK,B,MFA,SKMFA~~~~~A,S
H,SK,B,GBA,SKGBA~~~~~A,S
U,SK,A,GXX,SKGXX~~~~~N,U
U,SK,A,HOA,SKHOA~~~~~A,S
H,SK,B,HOA,SKHOA~~~~~A,S
U,SK,A,LND,SKLND~~~~~A,S
U,SK,A,LNA,SKLNA~~~~~A,S
H,SK,B,GBA,SKGBA~~~~~A,S
U,SK,A,GXX,SKGXX~~~~~N,U
H,SK,B,LNA,SKLNA~~~~~A,S
H,AB,C,UCS,ABUCS~~~~~A,S
H,AB,B,COA,ABCOA~~~~~A,S
U,AB,A,MSW,ABMSW~~~~~N,N
U,AB,A,ZGW,ABZGW~~~~~N,S
I,AB,D,ZUN,ABZUN~~~~~N,S
U,AB,A,GRZ,ABGRZ~~~~~A,N
H,AB,B,COA,ABCOA~~~~~A,S
H,AB,B,UCS,ABUCS~~~~~A,S
H,AB,B,RLV,ABRLV~~~~~A,S
U,AB,A,ZGW,ABZGW~~~~~N,S
M,AB,B,RLV,ABRLV~~~~~A,S
M,AB,B,UCS,ABUCS~~~~~A,S
U,AB,A,ZGW,ABZGW~~~~~N,S
H,SK,B,WVA,SKWVA~~~~~A,S
H,SK,B,WVD,SKWVD~~~~~A,S
H,SK,B,BTA,SKBTA~~~~~N,S
H,SK,D,WVA,SKWVA~~~~~A,S
U,SK,A,GXX,SKGXX~~~~~N,U
H,SK,B,NRD,SKNRD~~~~~A,S
U,SK,A,MWC,SKMWCP~~~~N,N
H,SK,D,NSA,SKNSA~~~~~N,S
H,SK,B,SYA,SKSYA~~~~~A,N
U,SK,A,WVA,SKWVA~~~~~A,S
U,SK,A,AWZ,SKAWZP~~~~N,U
H,SK,B,WVA,SKWVA~~~~~A,S
U,SK,A,PWG,SKPWG~~~~~A,S
U,SK,A,LCA,SKLCA~~~~~A,N
U,SK,A,BTA,SKBTA~~~~~N,S
H,SK,B,BTA,SKBTA~~~~~N,S
U,SK,A,MWD,SKMWDP~~~~N,N
