LOCSF,MODIFIER,PROVINCE,SLOPE,SOIL_CODE,SOIL_ID
F01,E1~~~,NF,B,PPH,NFPPHE1~~~N
U,E1~~~,NF,A,HGP,NFHGPE1~~~N
F01,E1~~~,NF,B,PPH,NFPPHE1~~~N
B13,E1~~~,NF,A,CBC,NFCBCE1~~~N
H,E2~~~,NF,D,TSW,NFTSWE2~~~N
H,~~~~~,NF,D,BUI,NFBUI~~~~~A
I,E1~~~,NF,D,SMO,NFSMOE1~~~N
L,E1~~~,NF,A,SGR,NFSGRE1~~~N
H,E1~~~,NF,B,TTP,NFTTPE1~~~N
F11,E1~~~,NF,A,RAL,NFRALE1~~~N
H,~~~~~,NF,D,RKL,NFRKL~~~~~N
R,~~~~~,NF,D,RKL,NFRKL~~~~~N
R,E1~~~,NF,D,SMO,NFSMOE1~~~N
B16,E1~~~,NF,A,DWD,NFDWDE1~~~A
H,E1~~~,NF,C,WES,NFWESE1~~~N
H,~~~~~,NF,D,RKL,NFRKL~~~~~N
H,E2~~~,NF,D,SFD,NFSFDE2~~~N
H,E2~~~,NF,C,WES,NFWESE2~~~N
B16,E1~~~,NF,B,DWD,NFDWDE1~~~A
B16,E1~~~,NF,A,DWD,NFDWDE1~~~A
R,~~~~~,NF,C,RKL,NFRKL~~~~~N
R,~~~~~,NF,D,BUI,NFBUI~~~~~A
R,~~~~~,NF,D,RKL,NFRKL~~~~~N
R,~~~~~,NF,D,RKL,NFRKL~~~~~N
B18,E1~~~,NF,A,SEL,NFSELE1~~~N
R,~~~~~,NF,D,RKL,NFRKL~~~~~N
R,E2~~~,NF,D,WSP,NFWSPE2~~~N
R,E1~~~,NF,D,FOG,NFFOGE1~~~N
B18,E1~~~,NF,A,SEL,NFSELE1~~~N
R,~~~~~,NF,D,RKL,NFRKL~~~~~N
B18,E1~~~,NF,A,SEL,NFSELE1~~~N
R,~~~~~,NF,D,RKL,NFRKL~~~~~N
R,E1~~~,NF,D,SMO,NFSMOE1~~~N
R,~~~~~,NF,D,RKL,NFRKL~~~~~N
H,E1~~~,NF,D,FOG,NFFOGE1~~~N
H,E1~~~,NF,B,GDR,NFGDRE1~~~N
B16,E1~~~,NF,B,DWD,NFDWDE1~~~A
R,~~~~~,NF,D,RKL,NFRKL~~~~~N
R,E1~~~,NF,D,SMO,NFSMOE1~~~N
H,E1~~~,NF,D,GDR,NFGDRE1~~~N
R,~~~~~,NF,D,RKL,NFRKL~~~~~N
R,~~~~~,NF,D,RKL,NFRKL~~~~~N
H,E1~~~,NF,D,FOG,NFFOGE1~~~N
R,~~~~~,NF,D,RKL,NFRKL~~~~~N
B16,E1~~~,NF,B,DWD,NFDWDE1~~~A
H,E1~~~,NF,C,GDR,NFGDRE1~~~N
B16,E1~~~,NF,B,DWD,NFDWDE1~~~A
R,~~~~~,NF,D,RKL,NFRKL~~~~~N
B16,E1~~~,NF,A,DWD,NFDWDE1~~~A
H,E1~~~,NF,C,NWY,NFNWYE1~~~N
B16,E1~~~,NF,A,DWD,NFDWDE1~~~A
R,~~~~~,NF,D,RKL,NFRKL~~~~~N
H,E1~~~,NF,D,TWI,NFTWIE1~~~N
H,E1~~~,NF,D,GDR,NFGDRE1~~~N
R,~~~~~,NF,D,RKL,NFRKL~~~~~N
H,E2~~~,NF,C,WSP,NFWSPE2~~~N
B16,E1~~~,NF,B,DWD,NFDWDE1~~~A
H,E1~~~,NF,D,GDR,NFGDRE1~~~N
R,~~~~~,NF,D,RKL,NFRKL~~~~~N
H,E2~~~,NF,C,GMB,NFGMBE2~~~N
B04,E1~~~,NF,B,DWD,NFDWDE1~~~A
R,~~~~~,NF,D,RKL,NFRKL~~~~~N
H,E1~~~,NF,D,GDR,NFGDRE1~~~N
R,E2~~~,NF,D,GMB,NFGMBE2~~~N
R,~~~~~,NF,D,RKL,NFRKL~~~~~N
R,E2~~~,NF,D,GMB,NFGMBE2~~~N
R,~~~~~,NF,D,RKL,NFRKL~~~~~N
R,~~~~~,NF,D,RKL,NFRKL~~~~~N
R,E1~~~,NF,D,GDR,NFGDRE1~~~N
M,E1~~~,NF,C,GDR,NFGDRE1~~~N
B18,E1~~~,NF,A,DWD,NFDWDE1~~~A
R,E2~~~,NF,D,GMB,NFGMBE2~~~N
R,~~~~~,NF,D,RKL,NFRKL~~~~~N
H,~~~~~,NF,D,RKL,NFRKL~~~~~N
H,E1~~~,NF,D,GDR,NFGDRE1~~~N
R,E2~~~,NF,D,GMB,NFGMBE2~~~N
R,~~~~~,NF,D,RKL,NFRKL~~~~~N
H,~~~~~,NF,D,RKL,NFRKL~~~~~N
H,E1~~~,NF,D,GDR,NFGDRE1~~~N
R,E2~~~,NF,D,GMB,NFGMBE2~~~N
R,~~~~~,NF,D,RKL,NFRKL~~~~~N
H,~~~~~,NF,D,RKL,NFRKL~~~~~N
H,E1~~~,NF,D,GDR,NFGDRE1~~~N
H,~~~~~,NF,D,RKL,NFRKL~~~~~N
H,E1~~~,NF,D,GDR,NFGDRE1~~~N
H,~~~~~,NF,D,RKL,NFRKL~~~~~N
H,E1~~~,NF,D,GDR,NFGDRE1~~~N
M,~~~~~,NF,C,GDR,NFGDR~~~~~A
F11,~~~~~,NF,A,KGH,NFKGH~~~~~N
M,~~~~~,NF,C,GDR,NFGDR~~~~~A
F11,~~~~~,NF,A,KGH,NFKGH~~~~~N
M,~~~~~,NF,C,COH,NFCOH~~~~~N
F11,~~~~~,NF,A,SMH,NFSMH~~~~~N
H,~~~~~,NF,C,BUI,NFBUI~~~~~A
H,~~~~~,NF,D,RKL,NFRKL~~~~~N
M,~~~~~,NF,C,TKV,NFTKV~~~~~N
M,~~~~~,NF,C,TBY,NFTBY~~~~~A
H,~~~~~,NF,C,AYW,NFAYW~~~~~N
H,~~~~~,NF,D,COH,NFCOH~~~~~N
H,~~~~~,NF,C,BUI,NFBUI~~~~~A
H,~~~~~,NF,D,RKL,NFRKL~~~~~N
R,~~~~~,NF,D,BUI,NFBUI~~~~~A
R,~~~~~,NF,D,RKL,NFRKL~~~~~N
M,~~~~~,NF,C,TKV,NFTKV~~~~~N
H,~~~~~,NF,D,GDR,NFGDR~~~~~A
H,~~~~~,NF,D,RKL,NFRKL~~~~~N
M,~~~~~,NF,D,BUI,NFBUI~~~~~A
B18,~~~~~,NF,A,SAL,NFSAL~~~~~N
M,~~~~~,NF,D,BUI,NFBUI~~~~~A
H,~~~~~,NF,D,RKL,NFRKL~~~~~N
M,~~~~~,NF,C,CRB,NFCRB~~~~~A
R,~~~~~,NF,D,RKL,NFRKL~~~~~N
H,~~~~~,NF,D,BUI,NFBUI~~~~~A
H,~~~~~,NF,D,RKL,NFRKL~~~~~N
R,~~~~~,NF,D,PUV,NFPUV~~~~~A
R,~~~~~,NF,D,RKL,NFRKL~~~~~N
H,~~~~~,NF,C,VCP,NFVCP~~~~~N
M,~~~~~,NF,B,MNU,NFMNU~~~~~N
M,~~~~~,NF,B,TBY,NFTBY~~~~~A
U,~~~~~,NF,B,BUI,NFBUI~~~~~A
M,~~~~~,NF,B,HYO,NFHYO~~~~~N
M,~~~~~,NF,D,BUI,NFBUI~~~~~A
M,~~~~~,NF,D,BEP,NFBEP~~~~~N
M,~~~~~,NF,D,UPP,NFUPP~~~~~N
M,~~~~~,NF,B,CRB,NFCRB~~~~~A
B18,~~~~~,NF,A,COL,NFCOL~~~~~A
B04,E1~~~,NF,A,DWD,NFDWDE1~~~A
U,E3~~~,NF,A,GDR,NFGDRE3~~~N
I,E3~~~,NF,D,GDR,NFGDRE3~~~N
I,~~~~~,NF,D,GDR,NFGDR~~~~~A
F01,E1~~~,NF,A,PPH,NFPPHE1~~~N
H,E1~~~,NF,C,LWC,NFLWCE1~~~N
U,E2~~~,NF,A,BHP,NFBHPE2~~~N
F01,E1~~~,NF,B,PPH,NFPPHE1~~~N
R,E1~~~,NF,C,LWC,NFLWCE1~~~N
B18,E2~~~,NF,A,EBG,NFEBGE2~~~N
H,E1~~~,NF,B,HGP,NFHGPE1~~~N
F01,E1~~~,NF,B,PPH,NFPPHE1~~~N
B04,E1~~~,NF,A,DWD,NFDWDE1~~~A
R,E2~~~,NF,C,LWC,NFLWCE2~~~N
F01,E1~~~,NF,B,PPH,NFPPHE1~~~N
R,E2~~~,NF,C,HGP,NFHGPE2~~~N
F01,E1~~~,NF,B,PPH,NFPPHE1~~~N
I,E2~~~,NF,C,BHP,NFBHPE2~~~N
H,E1~~~,NF,B,HGP,NFHGPE1~~~N
F01,E1~~~,NF,B,PPH,NFPPHE1~~~N
R,~~~~~,NF,D,RKL,NFRKL~~~~~N
R,E3~~~,NF,C,HGP,NFHGPE3~~~N
F01,E1~~~,NF,B,PPH,NFPPHE1~~~N
F01,E1~~~,NF,A,PPH,NFPPHE1~~~N
U,E4~~~,NF,A,BHP,NFBHPE4~~~N
M,E4~~~,NF,C,BHP,NFBHPE4~~~N
H,~~~~~,NF,C,RKL,NFRKL~~~~~N
R,~~~~~,NF,D,RKL,NFRKL~~~~~N
H,E1~~~,NF,C,ATK,NFATKE1~~~N
B14,E2~~~,NF,A,EBG,NFEBGE2~~~N
H,E1~~~,NF,B,BHP,NFBHPE1~~~N
B18,E2~~~,NF,A,EBG,NFEBGE2~~~N
I,E2~~~,NF,C,BHP,NFBHPE2~~~N
H,E1~~~,NF,C,PHL,NFPHLE1~~~N
F01,E1~~~,NF,B,RAL,NFRALE1~~~N
H,E1~~~,NF,B,BRP,NFBRPE1~~~N
F13,E1~~~,NF,A,PPH,NFPPHE1~~~N
H,E1~~~,NF,C,MRG,NFMRGE1~~~N
F01,E1~~~,NF,B,RAL,NFRALE1~~~N
R,~~~~~,NF,C,RKL,NFRKL~~~~~N
R,E1~~~,NF,C,HGP,NFHGPE1~~~N
H,E1~~~,NF,C,ATK,NFATKE1~~~N
B14,E2~~~,NF,A,EBG,NFEBGE2~~~N
H,E1~~~,NF,B,HGP,NFHGPE1~~~N
F01,E1~~~,NF,B,PPH,NFPPHE1~~~N
H,E1~~~,NF,C,RDI,NFRDIE1~~~N
B18,E4~~~,NF,A,DWD,NFDWDE4~~~N
H,E3~~~,NF,D,SMO,NFSMOE3~~~N
F01,E1~~~,NF,A,RAL,NFRALE1~~~N
H,E1~~~,NF,D,HGP,NFHGPE1~~~N
R,~~~~~,NF,D,RKL,NFRKL~~~~~N
R,E1~~~,NF,C,HGP,NFHGPE1~~~N
H,E1~~~,NF,B,PHL,NFPHLE1~~~N
F11,E1~~~,NF,A,RAL,NFRALE1~~~N
H,E1~~~,NF,C,SMO,NFSMOE1~~~N
B18,E2~~~,NF,B,EBG,NFEBGE2~~~N
H,E1~~~,NF,C,SMO,NFSMOE1~~~N
B18,E2~~~,NF,A,EBG,NFEBGE2~~~N
M,E4~~~,NF,C,BHP,NFBHPE4~~~N
B18,E2~~~,NF,A,EBG,NFEBGE2~~~N
R,E1~~~,NF,D,HGP,NFHGPE1~~~N
R,~~~~~,NF,D,RKL,NFRKL~~~~~N
M,E4~~~,NF,C,BHP,NFBHPE4~~~N
B18,E2~~~,NF,A,EBG,NFEBGE2~~~N
H,~~~~~,NF,D,RKL,NFRKL~~~~~N
H,~~~~~,NF,D,RKL,NFRKL~~~~~N
H,~~~~~,NF,D,RKL,NFRKL~~~~~N
H,~~~~~,NF,D,RKL,NFRKL~~~~~N
H,~~~~~,NF,D,RKL,NFRKL~~~~~N
H,~~~~~,NF,D,RKL,NFRKL~~~~~N
H,~~~~~,NF,D,RKL,NFRKL~~~~~N
H,~~~~~,NF,D,RKL,NFRKL~~~~~N
R,~~~~~,NF,D,RKL,NFRKL~~~~~N
H,E1~~~,NF,D,SMO,NFSMOE1~~~N
B18,E2~~~,NF,A,EBG,NFEBGE2~~~N
H,~~~~~,NF,D,RKL,NFRKL~~~~~N
H,~~~~~,NF,D,RKL,NFRKL~~~~~N
H,E5~~~,NF,D,TSW,NFTSWE5~~~N
B18,E1~~~,NF,A,LMN,NFLMNE1~~~A
H,~~~~~,NF,D,RKL,NFRKL~~~~~N
H,~~~~~,NF,D,RKL,NFRKL~~~~~N
H,E5~~~,NF,C,TSW,NFTSWE5~~~N
H,~~~~~,NF,D,RKL,NFRKL~~~~~N
H,~~~~~,NF,D,RKL,NFRKL~~~~~N
B16,E1~~~,NF,A,LMN,NFLMNE1~~~A
H,E5~~~,NF,B,TSW,NFTSWE5~~~N
R,~~~~~,NF,D,RKL,NFRKL~~~~~N
S,~~~~~,NF,D,RKL,NFRKL~~~~~N
I,E1~~~,NF,D,NOB,NFNOBE1~~~N
S,~~~~~,NF,D,RKL,NFRKL~~~~~N
I,E1~~~,NF,D,NOB,NFNOBE1~~~N
S,~~~~~,NF,D,RKL,NFRKL~~~~~N
I,E1~~~,NF,D,NOB,NFNOBE1~~~N
R,~~~~~,NF,D,RKL,NFRKL~~~~~N
S,~~~~~,NF,D,RKL,NFRKL~~~~~N
I,E2~~~,NF,D,NOB,NFNOBE2~~~N
R,~~~~~,NF,D,RKL,NFRKL~~~~~N
R,~~~~~,NF,D,RKL,NFRKL~~~~~N
M,~~~~~,NF,B,PUV,NFPUV~~~~~A
M,~~~~~,NF,C,TBY,NFTBY~~~~~A
H,~~~~~,NF,D,RCV,NFRCV~~~~~N
H,~~~~~,NF,D,RKL,NFRKL~~~~~N
M,~~~~~,NF,C,KWS,NFKWS~~~~~N
B18,~~~~~,NF,A,SAL,NFSAL~~~~~N
H,~~~~~,NF,D,FHV,NFFHV~~~~~N
H,~~~~~,NF,D,HTC,NFHTC~~~~~N
M,~~~~~,NF,C,BUI,NFBUI~~~~~A
B18,~~~~~,NF,A,SAL,NFSAL~~~~~N
R,~~~~~,NF,D,BUI,NFBUI~~~~~A
M,~~~~~,NF,C,CAE,NFCAE~~~~~N
M,~~~~~,NF,C,PUV,NFPUV~~~~~A
B18,~~~~~,NF,A,SAL,NFSAL~~~~~N
M,~~~~~,NF,D,BUI,NFBUI~~~~~A
B18,~~~~~,NF,A,SAL,NFSAL~~~~~N
M,~~~~~,NF,B,MKD,NFMKD~~~~~N
B18,~~~~~,NF,A,COL,NFCOL~~~~~A
M,~~~~~,NF,B,TBY,NFTBY~~~~~A
B18,~~~~~,NF,A,SAL,NFSAL~~~~~N
M,~~~~~,NF,B,TBY,NFTBY~~~~~A
B18,~~~~~,NF,A,SAL,NFSAL~~~~~N
H,~~~~~,NF,C,TBY,NFTBY~~~~~A
B18,~~~~~,NF,A,SAL,NFSAL~~~~~N
U,~~~~~,NF,B,COH,NFCOH~~~~~N
B16,~~~~~,NF,B,SAL,NFSAL~~~~~N
H,~~~~~,NF,B,PUV,NFPUV~~~~~A
B18,~~~~~,NF,A,SAL,NFSAL~~~~~N
M,~~~~~,NF,B,TBY,NFTBY~~~~~A
H,~~~~~,NF,C,PUV,NFPUV~~~~~A
B18,~~~~~,NF,A,SAL,NFSAL~~~~~N
M,~~~~~,NF,C,BUI,NFBUI~~~~~A
B16,~~~~~,NF,B,COL,NFCOL~~~~~A
M,~~~~~,NF,B,TBY,NFTBY~~~~~A
M,~~~~~,NF,B,HTC,NFHTC~~~~~N
H,~~~~~,NF,D,PUV,NFPUV~~~~~A
H,~~~~~,NF,D,RKL,NFRKL~~~~~N
M,~~~~~,NF,C,AGV,NFAGV~~~~~N
B18,~~~~~,NF,A,SAL,NFSAL~~~~~N
M,~~~~~,NF,B,TBY,NFTBY~~~~~A
B18,~~~~~,NF,A,SAL,NFSAL~~~~~N
M,~~~~~,NF,B,BYB,NFBYB~~~~~N
M,~~~~~,NF,B,BYB,NFBYB~~~~~N
M,~~~~~,NF,C,BUI,NFBUI~~~~~A
B18,~~~~~,NF,A,SAL,NFSAL~~~~~N
H,~~~~~,NF,C,COH,NFCOH~~~~~N
B18,~~~~~,NF,A,COL,NFCOL~~~~~A
M,~~~~~,NF,B,BYB,NFBYB~~~~~N
B16,~~~~~,NF,B,COL,NFCOL~~~~~A
B16,~~~~~,NF,A,SAL,NFSAL~~~~~N
M,~~~~~,NF,B,SSP,NFSSP~~~~~N
B16,~~~~~,NF,A,COL,NFCOL~~~~~A
M,~~~~~,NF,B,POC,NFPOC~~~~~N
H,E5~~~,NF,C,TSW,NFTSWE5~~~N
H,~~~~~,NF,D,RKL,NFRKL~~~~~N
I,21000,QC,B,SDR,QCSDR21000A
S,20000,QC,E,ARR,QCARR20000N
M,31000,QC,C,CAN,QCCAN31000A
L,30000,QC,A,BON,QCBON30000A
M,32000,QC,C,HMV,QCHMV32000N
S,10000,QC,D,ARR,QCARR10000N
S,220~~,NB,E,MGE,NBMGE220~~A
S,217~~,NB,D,TBU,NBTBU217~~A
M,~~8~~,NB,C,HMV,NBHMV~~8~~A
U,34000,QC,A,RIM,QCRIM34000A
I,21000,QC,B,SDR,QCSDR21000A
M,23000,QC,D,CHP,QCCHP23000N
M,20000,QC,D,ARR,QCARR20000N
M,34000,QC,D,RIM,QCRIM34000A
M,34000,QC,C,RIM,QCRIM34000A
M,30000,QC,C,MLI,QCMLI30000A
M,34000,QC,C,MLE,QCMLE34000A
M,31000,QC,C,COM,QCCOM31000A
B13,80000,QC,A,TNM,QCTNM80000N
L,90000,QC,A,GRO,QCGRO90000A
M,34000,QC,B,MLE,QCMLE34000A
M,31000,QC,B,ANA,QCANA31000A
L,40000,QC,A,LPC,QCLPC40000A
U,34000,QC,B,RIM,QCRIM34000A
I,21000,QC,B,SDR,QCSDR21000A
M,34000,QC,C,RIM,QCRIM34000A
M,34000,QC,B,RRO,QCRRO34000A
M,31000,QC,B,COM,QCCOM31000A
M,34000,QC,B,MLE,QCMLE34000A
B13,80000,QC,A,TNM,QCTNM80000N
M,34000,QC,C,RIM,QCRIM34000A
L,50000,QC,A,SSC,QCSSC50000A
M,34000,QC,C,RIM,QCRIM34000A
B13,80000,QC,A,TNM,QCTNM80000N
M,34000,QC,B,MLE,QCMLE34000A
M,34000,QC,C,BLA,QCBLA34000A
M,34000,QC,C,RIM,QCRIM34000A
L,50000,QC,A,SSC,QCSSC50000A
I,10000,QC,B,SCO,QCSCO10000A
U,34000,QC,B,RIM,QCRIM34000A
L,50000,QC,A,SSC,QCSSC50000A
M,30000,QC,B,LFH,QCLFH30000A
L,10000,QC,A,SCO,QCSCO10000A
R,21000,QC,B,PHO,QCPHO21000A
M,23000,QC,B,CHP,QCCHP23000N
I,33000,QC,A,PHU,QCPHU33000A
L,50000,QC,A,SSC,QCSSC50000A
B13,80000,QC,A,TNM,QCTNM80000N
M,23000,QC,B,CHP,QCCHP23000N
I,33000,QC,A,PHU,QCPHU33000A
R,21000,QC,B,PHO,QCPHO21000A
B13,80000,QC,A,TNM,QCTNM80000N
R,21000,QC,B,PHO,QCPHO21000A
B13,90000,QC,A,TNH,QCTNH90000N
M,21000,QC,B,RVO,QCRVO21000A
L,30H00,QC,A,FQT,QCFQT30H00A
S,40000,QC,C,ARR,QCARR40000N
U,21000,QC,B,SDR,QCSDR21000A
M,33000,QC,C,SAS,QCSAS33000N
I,33000,QC,B,MOM,QCMOM33000A
M,32000,QC,B,HMV,QCHMV32000N
R,24000,QC,B,GDF,QCGDF24000N
M,21000,QC,B,SDR,QCSDR21000A
S,20000,QC,D,ARR,QCARR20000N
M,21000,QC,B,SIB,QCSIB21000N
B13,80000,QC,A,TNM,QCTNM80000N
L,30000,QC,A,DUX,QCDUX30000A
M,21000,QC,B,RVO,QCRVO21000A
B13,70000,QC,A,TNF,QCTNF70000N
M,23000,QC,B,CHP,QCCHP23000N
I,33000,QC,B,CHB,QCCHB33000N
L,33000,QC,A,CHB,QCCHB33000N
U,23000,QC,B,CHP,QCCHP23000N
B13,80000,QC,A,TNM,QCTNM80000N
M,23000,QC,B,CHP,QCCHP23000N
I,33000,QC,A,PHU,QCPHU33000A
M,23000,QC,C,CHP,QCCHP23000N
I,33000,QC,B,PHU,QCPHU33000A
B13,80000,QC,A,TNM,QCTNM80000N
M,31000,QC,C,COM,QCCOM31000A
M,34000,QC,D,BLA,QCBLA34000A
M,32000,QC,C,HMV,QCHMV32000N
M,217~~,NB,C,TBU,NBTBU217~~A
M,~~8~~,NB,C,TBU,NBTBU~~8~~A
T,280~~,NB,B,GFL,NBGFL280~~N
M,220~~,NB,D,MGE,NBMGE220~~A
M,217~~,NB,D,HMV,NBHMV217~~N
M,~~8~~,NB,C,HMV,NBHMV~~8~~A
R,220~~,NB,E,MGE,NBMGE220~~A
R,217~~,NB,E,HMV,NBHMV217~~N
R,~~8~~,NB,C,HMV,NBHMV~~8~~A
H,220~~,NB,D,MGE,NBMGE220~~A
H,217~~,NB,D,HMV,NBHMV217~~N
D,~~8~~,NB,C,HMV,NBHMV~~8~~A
D,220~~,NB,E,MGE,NBMGE220~~A
D,386~~,NB,E,MGE,NBMGE386~~A
H,220~~,NB,D,MGE,NBMGE220~~A
H,386~~,NB,D,MGE,NBMGE386~~A
H,23000,QC,D,CHP,QCCHP23000N
H,32000,QC,D,QSB,QCQSB32000N
H,220~~,NB,E,MGE,NBMGE220~~A
H,125~~,NB,B,HMV,NBHMV125~~N
M,217~~,NB,B,TBU,NBTBU217~~A
M,~~8~~,NB,B,TBU,NBTBU~~8~~A
H,32000,QC,B,HMV,QCHMV32000N
U,217~~,NB,B,MET,NBMET217~~A
H,32000,QC,B,QSB,QCQSB32000N
T,280~~,NB,B,GFL,NBGFL280~~N
L,125~~,NB,A,GFL,NBGFL125~~N
M,220~~,NB,C,MGE,NBMGE220~~A
M,32000,QC,C,HMV,QCHMV32000N
M,217~~,NB,C,TBU,NBTBU217~~A
M,32000,QC,C,HMV,QCHMV32000N
M,33000,QC,C,SAS,QCSAS33000N
I,33000,QC,B,MOM,QCMOM33000A
M,21000,QC,B,SIB,QCSIB21000N
B13,80000,QC,A,TNM,QCTNM80000N
S,40000,QC,D,ARR,QCARR40000N
M,21000,QC,B,SDR,QCSDR21000A
B13,80000,QC,A,TNM,QCTNM80000N
M,33000,QC,C,AGO,QCAGO33000N
M,33000,QC,B,GRU,QCGRU33000N
I,33000,QC,A,PHU,QCPHU33000A
M,23000,QC,B,CHP,QCCHP23000N
M,23000,QC,C,CHP,QCCHP23000N
I,33000,QC,B,PHU,QCPHU33000A
I,33000,QC,B,PHU,QCPHU33000A
M,23000,QC,C,CHP,QCCHP23000N
R,10000,QC,B,CLD,QCCLD10000N
R,21000,QC,B,SIB,QCSIB21000N
R,21000,QC,C,SIB,QCSIB21000N
L,23000,QC,A,MWO,QCMWO23000A
M,33000,QC,B,LED,QCLED33000N
L,31000,QC,A,STE,QCSTE31000A
U,33000,QC,A,GRU,QCGRU33000N
L,33000,QC,A,LFO,QCLFO33000N
L,31000,QC,A,STE,QCSTE31000A
U,33000,QC,A,BMP,QCBMP33000A
I,31000,QC,B,STE,QCSTE31000A
U,33000,QC,A,BMP,QCBMP33000A
I,33000,QC,B,WOI,QCWOI33000A
I,31000,QC,B,STE,QCSTE31000A
M,33000,QC,B,RTA,QCRTA33000A
L,33000,QC,A,MGO,QCMGO33000A
I,31000,QC,B,COL,QCCOL31000A
M,32000,QC,B,OFD,QCOFD32000A
M,32000,QC,C,BKT,QCBKT32000N
S,20000,QC,D,ARR,QCARR20000N
M,33000,QC,B,AGO,QCAGO33000N
U,33000,QC,A,GRU,QCGRU33000N
M,33000,QC,B,AGO,QCAGO33000N
U,33000,QC,A,GRU,QCGRU33000N
L,20000,QC,A,MBY,QCMBY20000A
R,21000,QC,B,DBY,QCDBY21000N
L,33000,QC,A,LFO,QCLFO33000N
U,33000,QC,A,GRU,QCGRU33000N
M,33000,QC,C,LED,QCLED33000N
L,31000,QC,A,STE,QCSTE31000A
M,20000,QC,B,ASC,QCASC20000A
L,33000,QC,A,MGO,QCMGO33000A
R,33000,QC,C,GEB,QCGEB33000A
I,31000,QC,B,CIS,QCCIS31000A
M,33000,QC,B,GEB,QCGEB33000A
L,33000,QC,A,DFF,QCDFF33000A
D,40000,QC,A,CCO,QCCCO40000A
I,30000,QC,B,SHD,QCSHD30000A
M,33000,QC,C,GEB,QCGEB33000A
S,30000,QC,D,ARR,QCARR30000N
L,33000,QC,A,MGO,QCMGO33000A
D,40000,QC,A,CCO,QCCCO40000A
B13,80000,QC,A,TNM,QCTNM80000N
M,20000,QC,B,ASC,QCASC20000A
L,33000,QC,A,MGO,QCMGO33000A
L,30000,QC,A,LAM,QCLAM30000A
U,22000,QC,B,PLC,QCPLC22000A
M,33000,QC,B,WEE,QCWEE33000A
M,20000,QC,B,ASC,QCASC20000A
I,30000,QC,B,SHD,QCSHD30000A
D,40000,QC,A,CCO,QCCCO40000A
U,33000,QC,A,BMP,QCBMP33000A
I,31000,QC,B,STE,QCSTE31000A
L,30000,QC,A,LAM,QCLAM30000A
U,22000,QC,B,PLC,QCPLC22000A
M,32000,QC,D,BEK,QCBEK32000N
M,33000,QC,D,LED,QCLED33000N
L,33000,QC,A,MGO,QCMGO33000A
M,20000,QC,B,ASC,QCASC20000A
U,33000,QC,A,BMP,QCBMP33000A
U,22000,QC,A,RCI,QCRCI22000A
L,30000,QC,A,SUF,QCSUF30000A
U,30000,QC,B,SHD,QCSHD30000A
M,33000,QC,C,BLF,QCBLF33000A
U,33000,QC,A,BMP,QCBMP33000A
I,32000,QC,C,BEK,QCBEK32000N
U,33000,QC,A,BMP,QCBMP33000A
U,33000,QC,A,BMP,QCBMP33000A
U,22000,QC,A,RCI,QCRCI22000A
I,32000,QC,B,OFD,QCOFD32000A
M,32000,QC,C,BKT,QCBKT32000N
I,32000,QC,C,BEK,QCBEK32000N
U,33000,QC,A,BMP,QCBMP33000A
L,33000,QC,A,MGO,QCMGO33000A
M,20000,QC,B,ASC,QCASC20000A
I,32000,QC,C,BEK,QCBEK32000N
S,20000,QC,D,ARR,QCARR20000N
I,30000,QC,B,SHD,QCSHD30000A
D,40000,QC,A,CCO,QCCCO40000A
S,20000,QC,D,ARR,QCARR20000N
M,22000,QC,B,RCI,QCRCI22000A
I,30000,QC,B,SUF,QCSUF30000A
I,30000,QC,B,SHD,QCSHD30000A
S,20000,QC,D,ARR,QCARR20000N
M,33000,QC,C,BLF,QCBLF33000A
M,33000,QC,C,BLF,QCBLF33000A
M,20000,QC,B,ASC,QCASC20000A
M,32000,QC,D,BEK,QCBEK32000N
L,20000,QC,A,MBY,QCMBY20000A
M,33000,QC,C,BLF,QCBLF33000A
M,21000,QC,B,KWT,QCKWT21000A
L,33000,QC,A,MGO,QCMGO33000A
U,30000,QC,A,SBO,QCSBO30000A
I,30000,QC,B,SHD,QCSHD30000A
D,40000,QC,A,CCO,QCCCO40000A
U,33000,QC,B,GEB,QCGEB33000A
L,33000,QC,A,DFF,QCDFF33000A
R,33000,QC,C,GEB,QCGEB33000A
I,31000,QC,B,CIS,QCCIS31000A
U,30000,QC,A,SBO,QCSBO30000A
L,33000,QC,A,MGO,QCMGO33000A
U,33000,QC,B,GEB,QCGEB33000A
L,33000,QC,A,DFF,QCDFF33000A
M,32000,QC,C,BKT,QCBKT32000N
S,20000,QC,D,ARR,QCARR20000N
M,31000,QC,C,CAN,QCCAN31000A
U,31000,QC,B,MSS,QCMSS31000N
U,41000,QC,A,CAL,QCCAL41000A
L,30000,QC,A,BON,QCBON30000A
S04,90000,QC,A,MEH,QCMEH90000N
R,220~~,NB,D,NIR,NBNIR220~~N
R,220~~,NB,D,TGF,NBTGF220~~A
R,220~~,NB,D,CAT,NBCAT220~~A
M,~~8~~,NB,C,CAT,NBCAT~~8~~N
M,220~~,NB,C,CAT,NBCAT220~~A
R,220~~,NB,B,TBU,NBTBU220~~N
M,220~~,NB,B,CAT,NBCAT220~~A
R,220~~,NB,B,VIO,NBVIO220~~A
M,~~8~~,NB,B,CAT,NBCAT~~8~~N
U,280~~,NB,B,MUI,NBMUI280~~A
U,~~8~~,NB,B,GGW,NBGGW~~8~~N
