ACC_INC_TYPE,SUBD_OWNER
CROSSING,CN - CANADIAN NATIONAL RAILWAY CO.
MAIN-TRACK TRAIN DERAILMENT,CP - CANADIAN PACIFIC RAILWAY CO.
NON-MAIN-TRACK TRAIN DERAILMENT,CP - CANADIAN PACIFIC RAILWAY CO.
CROSSING,CN - CANADIAN NATIONAL RAILWAY CO.
CROSSING,CN - CANADIAN NATIONAL RAILWAY CO.
COLLISION INVOLVING TRACK UNIT,CP - CANADIAN PACIFIC RAILWAY CO.
CROSSING,CN - CANADIAN NATIONAL RAILWAY CO.
NON-MAIN-TRACK TRAIN DERAILMENT,CP - CANADIAN PACIFIC RAILWAY CO.
NON-MAIN-TRACK TRAIN COLLISION,CN - CANADIAN NATIONAL RAILWAY CO.
R/S DAMAGE WITHOUT DERAIL./COLL.,CN - CANADIAN NATIONAL RAILWAY CO.
DG LEAKER,CN - CANADIAN NATIONAL RAILWAY CO.
NON-MAIN-TRACK TRAIN COLLISION,CN - CANADIAN NATIONAL RAILWAY CO.
EMPLOYEE,CP - CANADIAN PACIFIC RAILWAY CO.
CROSSING,CP - CANADIAN PACIFIC RAILWAY CO.
CROSSING,CN - CANADIAN NATIONAL RAILWAY CO.
CROSSING,CN - CANADIAN NATIONAL RAILWAY CO.
CROSSING,CN - CANADIAN NATIONAL RAILWAY CO.
MAIN-TRACK TRAIN DERAILMENT,CP - CANADIAN PACIFIC RAILWAY CO.
MAIN-TRACK TRAIN DERAILMENT,CP - CANADIAN PACIFIC RAILWAY CO.
MOVEMENT EXCEEDS LIMITS OF AUTHORITY,BURLINGTON NORTHERN SANTA FE COMPANY
RUNAWAY ROLLING STOCK,CP - CANADIAN PACIFIC RAILWAY CO.
MAIN-TRACK TRAIN DERAILMENT,CP - CANADIAN PACIFIC RAILWAY CO.
NON-MAIN-TRACK TRAIN DERAILMENT,CN - CANADIAN NATIONAL RAILWAY CO.
DG LEAKER,CN - CANADIAN NATIONAL RAILWAY CO.
R/S DAMAGE WITHOUT DERAIL./COLL.,CN - CANADIAN NATIONAL RAILWAY CO.
R/S DAMAGE WITHOUT DERAIL./COLL.,CN - CANADIAN NATIONAL RAILWAY CO.
NON-MAIN-TRACK TRAIN DERAILMENT,CN - CANADIAN NATIONAL RAILWAY CO.
NON-MAIN-TRACK TRAIN DERAILMENT,CP - CANADIAN PACIFIC RAILWAY CO.
FIRE,CP - CANADIAN PACIFIC RAILWAY CO.
DG LEAKER,CP - CANADIAN PACIFIC RAILWAY CO.
R/S DAMAGE WITHOUT DERAIL./COLL.,CP - CANADIAN PACIFIC RAILWAY CO.
DG LEAKER,CP - CANADIAN PACIFIC RAILWAY CO.
NON-MAIN-TRACK TRAIN DERAILMENT,CP - CANADIAN PACIFIC RAILWAY CO.
DG LEAKER,CN - CANADIAN NATIONAL RAILWAY CO.
RUNAWAY ROLLING STOCK,CP - CANADIAN PACIFIC RAILWAY CO.
FIRE,CP - CANADIAN PACIFIC RAILWAY CO.
DG LEAKER,CP - CANADIAN PACIFIC RAILWAY CO.
MOVEMENT EXCEEDS LIMITS OF AUTHORITY,CN - CANADIAN NATIONAL RAILWAY CO.
NON-MAIN-TRACK TRAIN DERAILMENT,CP - CANADIAN PACIFIC RAILWAY CO.
DG LEAKER,CN - CANADIAN NATIONAL RAILWAY CO.
DG LEAKER,CN - CANADIAN NATIONAL RAILWAY CO.
DG LEAKER,CN - CANADIAN NATIONAL RAILWAY CO.
TRESPASSER,CN - CANADIAN NATIONAL RAILWAY CO.
MOVEMENT EXCEEDS LIMITS OF AUTHORITY,CP - CANADIAN PACIFIC RAILWAY CO.
NON-MAIN-TRACK TRAIN DERAILMENT,CP - CANADIAN PACIFIC RAILWAY CO.
NON-MAIN-TRACK TRAIN DERAILMENT,CP - CANADIAN PACIFIC RAILWAY CO.
NON-MAIN-TRACK TRAIN DERAILMENT,CP - CANADIAN PACIFIC RAILWAY CO.
MAIN-TRACK TRAIN DERAILMENT,CN - CANADIAN NATIONAL RAILWAY CO.
NON-MAIN-TRACK TRAIN DERAILMENT,CP - CANADIAN PACIFIC RAILWAY CO.
NON-MAIN-TRACK TRAIN DERAILMENT,CP - CANADIAN PACIFIC RAILWAY CO.
TRESPASSER,CP - CANADIAN PACIFIC RAILWAY CO.
DG LEAKER,CN - CANADIAN NATIONAL RAILWAY CO.
NON-MAIN-TRACK TRAIN COLLISION,CN - CANADIAN NATIONAL RAILWAY CO.
MAIN-TRACK TRAIN COLLISION,CN - CANADIAN NATIONAL RAILWAY CO.
MAIN-TRACK TRAIN DERAILMENT,CP - CANADIAN PACIFIC RAILWAY CO.
NON-MAIN-TRACK TRAIN DERAILMENT,CP - CANADIAN PACIFIC RAILWAY CO.
MOVEMENT EXCEEDS LIMITS OF AUTHORITY,CP - CANADIAN PACIFIC RAILWAY CO.
DG LEAKER,CN - CANADIAN NATIONAL RAILWAY CO.
CROSSING,CP - CANADIAN PACIFIC RAILWAY CO.
MAIN-TRACK TRAIN DERAILMENT,CN - CANADIAN NATIONAL RAILWAY CO.
NON-MAIN-TRACK TRAIN DERAILMENT,CP - CANADIAN PACIFIC RAILWAY CO.
CROSSING,CN - CANADIAN NATIONAL RAILWAY CO.
NON-MAIN-TRACK TRAIN COLLISION,CP - CANADIAN PACIFIC RAILWAY CO.
NON-MAIN-TRACK TRAIN DERAILMENT,CP - CANADIAN PACIFIC RAILWAY CO.
MAIN-TRACK TRAIN DERAILMENT,CN - CANADIAN NATIONAL RAILWAY CO.
NON-MAIN-TRACK TRAIN DERAILMENT,CP - CANADIAN PACIFIC RAILWAY CO.
DG LEAKER,CP - CANADIAN PACIFIC RAILWAY CO.
DG LEAKER,CN - CANADIAN NATIONAL RAILWAY CO.
MOVEMENT EXCEEDS LIMITS OF AUTHORITY,CP - CANADIAN PACIFIC RAILWAY CO.
MOVEMENT EXCEEDS LIMITS OF AUTHORITY,CN - CANADIAN NATIONAL RAILWAY CO.
NON-MAIN-TRACK TRAIN DERAILMENT,CP - CANADIAN PACIFIC RAILWAY CO.
MAIN-TRACK TRAIN DERAILMENT,CN - CANADIAN NATIONAL RAILWAY CO.
NON-MAIN-TRACK TRAIN DERAILMENT,CP - CANADIAN PACIFIC RAILWAY CO.
MAIN-TRACK TRAIN DERAILMENT,CP - CANADIAN PACIFIC RAILWAY CO.
MAIN-TRACK TRAIN DERAILMENT,CP - CANADIAN PACIFIC RAILWAY CO.
MAIN-TRACK TRAIN DERAILMENT,CN - CANADIAN NATIONAL RAILWAY CO.
TRESPASSER,CP - CANADIAN PACIFIC RAILWAY CO.
MAIN-TRACK SWITCH IN ABNORMAL POSITION,CN - CANADIAN NATIONAL RAILWAY CO.
FIRE,CP - CANADIAN PACIFIC RAILWAY CO.
CROSSING,CN - CANADIAN NATIONAL RAILWAY CO.
CROSSING,CP - CANADIAN PACIFIC RAILWAY CO.
MOVEMENT EXCEEDS LIMITS OF AUTHORITY,CP - CANADIAN PACIFIC RAILWAY CO.
DG LEAKER,CN - CANADIAN NATIONAL RAILWAY CO.
MOVEMENT EXCEEDS LIMITS OF AUTHORITY,CP - CANADIAN PACIFIC RAILWAY CO.
CROSSING,OKANAGAN VALLEY RAILWAY
MAIN-TRACK TRAIN DERAILMENT,KELOWNA PACIFIC RAILWAY LTD.
RUNAWAY ROLLING STOCK,KELOWNA PACIFIC RAILWAY LTD.
NON-MAIN-TRACK TRAIN DERAILMENT,CP - CANADIAN PACIFIC RAILWAY CO.
NON-MAIN-TRACK TRAIN DERAILMENT,CP - CANADIAN PACIFIC RAILWAY CO.
NON-MAIN-TRACK TRAIN DERAILMENT,CP - CANADIAN PACIFIC RAILWAY CO.
NON-MAIN-TRACK TRAIN COLLISION,CP - CANADIAN PACIFIC RAILWAY CO.
CROSSING,KELOWNA PACIFIC RAILWAY LTD.
RUNAWAY ROLLING STOCK,KELOWNA PACIFIC RAILWAY LTD.
NON-MAIN-TRACK TRAIN DERAILMENT,BURLINGTON NORTHERN SANTA FE COMPANY
MAIN-TRACK SWITCH IN ABNORMAL POSITION,CN - CANADIAN NATIONAL RAILWAY CO.
MOVEMENT EXCEEDS LIMITS OF AUTHORITY,CN - CANADIAN NATIONAL RAILWAY CO.
MAIN-TRACK TRAIN DERAILMENT,CN - CANADIAN NATIONAL RAILWAY CO.
DG LEAKER,CN - CANADIAN NATIONAL RAILWAY CO.
DERAILMENT INVOLVING TRACK UNIT,CN - CANADIAN NATIONAL RAILWAY CO.
DG LEAKER,CN - CANADIAN NATIONAL RAILWAY CO.
MOVEMENT EXCEEDS LIMITS OF AUTHORITY,CP - CANADIAN PACIFIC RAILWAY CO.
DG LEAKER,CN - CANADIAN NATIONAL RAILWAY CO.
NON-MAIN-TRACK TRAIN COLLISION,CP - CANADIAN PACIFIC RAILWAY CO.
DG LEAKER,CN - CANADIAN NATIONAL RAILWAY CO.
NON-MAIN-TRACK TRAIN DERAILMENT,CP - CANADIAN PACIFIC RAILWAY CO.
MAIN-TRACK TRAIN DERAILMENT,CP - CANADIAN PACIFIC RAILWAY CO.
DG LEAKER,CN - CANADIAN NATIONAL RAILWAY CO.
MOVEMENT EXCEEDS LIMITS OF AUTHORITY,CN - CANADIAN NATIONAL RAILWAY CO.
MAIN-TRACK TRAIN DERAILMENT,CP - CANADIAN PACIFIC RAILWAY CO.
DG LEAKER,CP - CANADIAN PACIFIC RAILWAY CO.
DG LEAKER,CN - CANADIAN NATIONAL RAILWAY CO.
DG LEAKER,CN - CANADIAN NATIONAL RAILWAY CO.
NON-MAIN-TRACK TRAIN DERAILMENT,CP - CANADIAN PACIFIC RAILWAY CO.
NON-MAIN-TRACK TRAIN DERAILMENT,BURLINGTON NORTHERN SANTA FE COMPANY
TRESPASSER,CP - CANADIAN PACIFIC RAILWAY CO.
MAIN-TRACK TRAIN DERAILMENT,CN - CANADIAN NATIONAL RAILWAY CO.
NON-MAIN-TRACK TRAIN DERAILMENT,CN - CANADIAN NATIONAL RAILWAY CO.
CROSSING,BURLINGTON NORTHERN SANTA FE COMPANY
NON-MAIN-TRACK TRAIN DERAILMENT,CN - CANADIAN NATIONAL RAILWAY CO.
NON-MAIN-TRACK TRAIN COLLISION,BURLINGTON NORTHERN SANTA FE COMPANY
NON-MAIN-TRACK TRAIN DERAILMENT,CP - CANADIAN PACIFIC RAILWAY CO.
NON-MAIN-TRACK TRAIN COLLISION,CP - CANADIAN PACIFIC RAILWAY CO.
NON-MAIN-TRACK TRAIN DERAILMENT,CP - CANADIAN PACIFIC RAILWAY CO.
MAIN-TRACK TRAIN DERAILMENT,CN - CANADIAN NATIONAL RAILWAY CO.
NON-MAIN-TRACK TRAIN DERAILMENT,CP - CANADIAN PACIFIC RAILWAY CO.
FIRE,CN - CANADIAN NATIONAL RAILWAY CO.
DG LEAKER,CP - CANADIAN PACIFIC RAILWAY CO.
MOVEMENT EXCEEDS LIMITS OF AUTHORITY,CN - CANADIAN NATIONAL RAILWAY CO.
NON-MAIN-TRACK TRAIN DERAILMENT,KELOWNA PACIFIC RAILWAY LTD.
NON-MAIN-TRACK TRAIN DERAILMENT,CP - CANADIAN PACIFIC RAILWAY CO.
NON-MAIN-TRACK TRAIN DERAILMENT,CN - CANADIAN NATIONAL RAILWAY CO.
FIRE,CP - CANADIAN PACIFIC RAILWAY CO.
MAIN-TRACK TRAIN DERAILMENT,CN - CANADIAN NATIONAL RAILWAY CO.
MAIN-TRACK TRAIN DERAILMENT,CN - CANADIAN NATIONAL RAILWAY CO.
DG LEAKER,CN - CANADIAN NATIONAL RAILWAY CO.
TRESPASSER,CP - CANADIAN PACIFIC RAILWAY CO.
DG LEAKER,CN - CANADIAN NATIONAL RAILWAY CO.
CROSSING,CN - CANADIAN NATIONAL RAILWAY CO.
DG LEAKER,BURLINGTON NORTHERN SANTA FE COMPANY
DG LEAKER,CN - CANADIAN NATIONAL RAILWAY CO.
NON-MAIN-TRACK TRAIN DERAILMENT,CN - CANADIAN NATIONAL RAILWAY CO.
CROSSING,CP - CANADIAN PACIFIC RAILWAY CO.
NON-MAIN-TRACK TRAIN DERAILMENT,CP - CANADIAN PACIFIC RAILWAY CO.
NON-MAIN-TRACK TRAIN DERAILMENT,CP - CANADIAN PACIFIC RAILWAY CO.
MAIN-TRACK TRAIN DERAILMENT,OKANAGAN VALLEY RAILWAY
MAIN-TRACK TRAIN DERAILMENT,CN - CANADIAN NATIONAL RAILWAY CO.
MOVEMENT EXCEEDS LIMITS OF AUTHORITY,CP - CANADIAN PACIFIC RAILWAY CO.
DG LEAKER,CN - CANADIAN NATIONAL RAILWAY CO.
NON-MAIN-TRACK TRAIN DERAILMENT,OKANAGAN VALLEY RAILWAY
EMPLOYEE,CP - CANADIAN PACIFIC RAILWAY CO.
MAIN-TRACK TRAIN DERAILMENT,CP - CANADIAN PACIFIC RAILWAY CO.
CROSSING,CP - CANADIAN PACIFIC RAILWAY CO.
NON-MAIN-TRACK TRAIN COLLISION,CP - CANADIAN PACIFIC RAILWAY CO.
DG LEAKER,CP - CANADIAN PACIFIC RAILWAY CO.
DG LEAKER,CN - CANADIAN NATIONAL RAILWAY CO.
MAIN-TRACK TRAIN DERAILMENT,CN - CANADIAN NATIONAL RAILWAY CO.
MOVEMENT EXCEEDS LIMITS OF AUTHORITY,CP - CANADIAN PACIFIC RAILWAY CO.
NON-MAIN-TRACK TRAIN DERAILMENT,CP - CANADIAN PACIFIC RAILWAY CO.
NON-MAIN-TRACK TRAIN DERAILMENT,KELOWNA PACIFIC RAILWAY LTD.
MAIN-TRACK TRAIN DERAILMENT,CN - CANADIAN NATIONAL RAILWAY CO.
COLLISION INVOLVING TRACK UNIT,CP - CANADIAN PACIFIC RAILWAY CO.
CROSSING,CP - CANADIAN PACIFIC RAILWAY CO.
PASSENGER,CP - CANADIAN PACIFIC RAILWAY CO.
NON-MAIN-TRACK TRAIN DERAILMENT,OKANAGAN VALLEY RAILWAY
DG LEAKER,CN - CANADIAN NATIONAL RAILWAY CO.
DG LEAKER,CN - CANADIAN NATIONAL RAILWAY CO.
MOVEMENT EXCEEDS LIMITS OF AUTHORITY,CP - CANADIAN PACIFIC RAILWAY CO.
MAIN-TRACK TRAIN DERAILMENT,CN - CANADIAN NATIONAL RAILWAY CO.
DG LEAKER,CN - CANADIAN NATIONAL RAILWAY CO.
NON-MAIN-TRACK TRAIN DERAILMENT,CP - CANADIAN PACIFIC RAILWAY CO.
DG LEAKER,CN - CANADIAN NATIONAL RAILWAY CO.
NON-MAIN-TRACK TRAIN DERAILMENT,CP - CANADIAN PACIFIC RAILWAY CO.
NON-MAIN-TRACK TRAIN DERAILMENT,CP - CANADIAN PACIFIC RAILWAY CO.
MAIN-TRACK TRAIN DERAILMENT,CP - CANADIAN PACIFIC RAILWAY CO.
DG LEAKER,CP - CANADIAN PACIFIC RAILWAY CO.
DG LEAKER,CN - CANADIAN NATIONAL RAILWAY CO.
NON-MAIN-TRACK TRAIN DERAILMENT,BURLINGTON NORTHERN SANTA FE COMPANY
DG LEAKER,CN - CANADIAN NATIONAL RAILWAY CO.
NON-MAIN-TRACK TRAIN DERAILMENT,CN - CANADIAN NATIONAL RAILWAY CO.
NON-MAIN-TRACK TRAIN COLLISION,CP - CANADIAN PACIFIC RAILWAY CO.
NON-MAIN-TRACK TRAIN DERAILMENT,CP - CANADIAN PACIFIC RAILWAY CO.
NON-MAIN-TRACK TRAIN DERAILMENT,BURLINGTON NORTHERN SANTA FE COMPANY
NON-MAIN-TRACK TRAIN DERAILMENT,CP - CANADIAN PACIFIC RAILWAY CO.
MAIN-TRACK TRAIN DERAILMENT,CN - CANADIAN NATIONAL RAILWAY CO.
MAIN-TRACK TRAIN DERAILMENT,CP - CANADIAN PACIFIC RAILWAY CO.
NON-MAIN-TRACK TRAIN DERAILMENT,CP - CANADIAN PACIFIC RAILWAY CO.
NON-MAIN-TRACK TRAIN DERAILMENT,BURLINGTON NORTHERN SANTA FE COMPANY
DG LEAKER,CN - CANADIAN NATIONAL RAILWAY CO.
DG LEAKER,CN - CANADIAN NATIONAL RAILWAY CO.
MOVEMENT EXCEEDS LIMITS OF AUTHORITY,CP - CANADIAN PACIFIC RAILWAY CO.
NON-MAIN-TRACK TRAIN DERAILMENT,CN - CANADIAN NATIONAL RAILWAY CO.
MAIN-TRACK TRAIN DERAILMENT,CP - CANADIAN PACIFIC RAILWAY CO.
MAIN-TRACK TRAIN DERAILMENT,CP - CANADIAN PACIFIC RAILWAY CO.
MAIN-TRACK TRAIN DERAILMENT,CN - CANADIAN NATIONAL RAILWAY CO.
SIGNAL LESS RESTRICTIVE THAN REQUIRED,CP - CANADIAN PACIFIC RAILWAY CO.
DG LEAKER,CN - CANADIAN NATIONAL RAILWAY CO.
NON-MAIN-TRACK TRAIN DERAILMENT,CP - CANADIAN PACIFIC RAILWAY CO.
NON-MAIN-TRACK TRAIN DERAILMENT,CN - CANADIAN NATIONAL RAILWAY CO.
NON-MAIN-TRACK TRAIN COLLISION,CN - CANADIAN NATIONAL RAILWAY CO.
NON-MAIN-TRACK TRAIN DERAILMENT,BURLINGTON NORTHERN SANTA FE COMPANY
DG LEAKER,CN - CANADIAN NATIONAL RAILWAY CO.
DG LEAKER,CN - CANADIAN NATIONAL RAILWAY CO.
TRESPASSER,CP - CANADIAN PACIFIC RAILWAY CO.
NON-MAIN-TRACK TRAIN DERAILMENT,CP - CANADIAN PACIFIC RAILWAY CO.
DG LEAKER,CN - CANADIAN NATIONAL RAILWAY CO.
MAIN-TRACK TRAIN DERAILMENT,CP - CANADIAN PACIFIC RAILWAY CO.
MAIN-TRACK TRAIN DERAILMENT,CP - CANADIAN PACIFIC RAILWAY CO.
TRESPASSER,CN - CANADIAN NATIONAL RAILWAY CO.
NON-MAIN-TRACK TRAIN DERAILMENT,CP - CANADIAN PACIFIC RAILWAY CO.
MAIN-TRACK TRAIN DERAILMENT,CN - CANADIAN NATIONAL RAILWAY CO.
NON-MAIN-TRACK TRAIN COLLISION,CN - CANADIAN NATIONAL RAILWAY CO.
DG LEAKER,BURLINGTON NORTHERN SANTA FE COMPANY
MOVEMENT EXCEEDS LIMITS OF AUTHORITY,CP - CANADIAN PACIFIC RAILWAY CO.
TRESPASSER,CP - CANADIAN PACIFIC RAILWAY CO.
MAIN-TRACK TRAIN DERAILMENT,CP - CANADIAN PACIFIC RAILWAY CO.
NON-MAIN-TRACK TRAIN DERAILMENT,CP - CANADIAN PACIFIC RAILWAY CO.
NON-MAIN-TRACK TRAIN COLLISION,CN - CANADIAN NATIONAL RAILWAY CO.
MAIN-TRACK TRAIN DERAILMENT,CN - CANADIAN NATIONAL RAILWAY CO.
MAIN-TRACK TRAIN DERAILMENT,CP - CANADIAN PACIFIC RAILWAY CO.
CROSSING,BURLINGTON NORTHERN SANTA FE COMPANY
NON-MAIN-TRACK TRAIN DERAILMENT,CN - CANADIAN NATIONAL RAILWAY CO.
NON-MAIN-TRACK TRAIN COLLISION,CN - CANADIAN NATIONAL RAILWAY CO.
NON-MAIN-TRACK TRAIN COLLISION,CP - CANADIAN PACIFIC RAILWAY CO.
NON-MAIN-TRACK TRAIN DERAILMENT,CP - CANADIAN PACIFIC RAILWAY CO.
MOVEMENT EXCEEDS LIMITS OF AUTHORITY,CP - CANADIAN PACIFIC RAILWAY CO.
CROSSING,CN - CANADIAN NATIONAL RAILWAY CO.
CROSSING,CN - CANADIAN NATIONAL RAILWAY CO.
CROSSING,CN - CANADIAN NATIONAL RAILWAY CO.
NON-MAIN-TRACK TRAIN DERAILMENT,CP - CANADIAN PACIFIC RAILWAY CO.
NON-MAIN-TRACK TRAIN COLLISION,CN - CANADIAN NATIONAL RAILWAY CO.
NON-MAIN-TRACK TRAIN DERAILMENT,CN - CANADIAN NATIONAL RAILWAY CO.
DG LEAKER,CN - CANADIAN NATIONAL RAILWAY CO.
TRESPASSER,CP - CANADIAN PACIFIC RAILWAY CO.
NON-MAIN-TRACK TRAIN DERAILMENT,CP - CANADIAN PACIFIC RAILWAY CO.
MAIN-TRACK TRAIN DERAILMENT,CN - CANADIAN NATIONAL RAILWAY CO.
NON-MAIN-TRACK TRAIN DERAILMENT,CN - CANADIAN NATIONAL RAILWAY CO.
DG LEAKER,CN - CANADIAN NATIONAL RAILWAY CO.
DG LEAKER,CN - CANADIAN NATIONAL RAILWAY CO.
NON-MAIN-TRACK TRAIN DERAILMENT,CP - CANADIAN PACIFIC RAILWAY CO.
MAIN-TRACK TRAIN DERAILMENT,CN - CANADIAN NATIONAL RAILWAY CO.
NON-MAIN-TRACK TRAIN DERAILMENT,CP - CANADIAN PACIFIC RAILWAY CO.
MAIN-TRACK TRAIN DERAILMENT,CN - CANADIAN NATIONAL RAILWAY CO.
NON-MAIN-TRACK TRAIN DERAILMENT,CN - CANADIAN NATIONAL RAILWAY CO.
MOVEMENT EXCEEDS LIMITS OF AUTHORITY,CN - CANADIAN NATIONAL RAILWAY CO.
NON-MAIN-TRACK TRAIN DERAILMENT,CP - CANADIAN PACIFIC RAILWAY CO.
NON-MAIN-TRACK TRAIN DERAILMENT,CN - CANADIAN NATIONAL RAILWAY CO.
NON-MAIN-TRACK TRAIN DERAILMENT,CP - CANADIAN PACIFIC RAILWAY CO.
MAIN-TRACK TRAIN DERAILMENT,KELOWNA PACIFIC RAILWAY LTD.
DG LEAKER,CP - CANADIAN PACIFIC RAILWAY CO.
NON-MAIN-TRACK TRAIN DERAILMENT,CN - CANADIAN NATIONAL RAILWAY CO.
MOVEMENT EXCEEDS LIMITS OF AUTHORITY,CN - CANADIAN NATIONAL RAILWAY CO.
NON-MAIN-TRACK TRAIN COLLISION,CN - CANADIAN NATIONAL RAILWAY CO.
MAIN-TRACK TRAIN DERAILMENT,CP - CANADIAN PACIFIC RAILWAY CO.
NON-MAIN-TRACK TRAIN DERAILMENT,CP - CANADIAN PACIFIC RAILWAY CO.
NON-MAIN-TRACK TRAIN DERAILMENT,CP - CANADIAN PACIFIC RAILWAY CO.
NON-MAIN-TRACK TRAIN DERAILMENT,CP - CANADIAN PACIFIC RAILWAY CO.
CROSSING,CN - CANADIAN NATIONAL RAILWAY CO.
NON-MAIN-TRACK TRAIN COLLISION,CN - CANADIAN NATIONAL RAILWAY CO.
CROSSING,CN - CANADIAN NATIONAL RAILWAY CO.
NON-MAIN-TRACK TRAIN DERAILMENT,CN - CANADIAN NATIONAL RAILWAY CO.
NON-MAIN-TRACK TRAIN DERAILMENT,CP - CANADIAN PACIFIC RAILWAY CO.
MAIN-TRACK TRAIN DERAILMENT,CP - CANADIAN PACIFIC RAILWAY CO.
MAIN-TRACK TRAIN DERAILMENT,CN - CANADIAN NATIONAL RAILWAY CO.
MAIN-TRACK TRAIN DERAILMENT,CN - CANADIAN NATIONAL RAILWAY CO.
CROSSING,CN - CANADIAN NATIONAL RAILWAY CO.
CROSSING,CN - CANADIAN NATIONAL RAILWAY CO.
NON-MAIN-TRACK TRAIN DERAILMENT,CP - CANADIAN PACIFIC RAILWAY CO.
MAIN-TRACK TRAIN DERAILMENT,CP - CANADIAN PACIFIC RAILWAY CO.
MAIN-TRACK TRAIN DERAILMENT,CN - CANADIAN NATIONAL RAILWAY CO.
MAIN-TRACK TRAIN DERAILMENT,CP - CANADIAN PACIFIC RAILWAY CO.
FIRE,CP - CANADIAN PACIFIC RAILWAY CO.
NON-MAIN-TRACK TRAIN COLLISION,CP - CANADIAN PACIFIC RAILWAY CO.
MAIN-TRACK SWITCH IN ABNORMAL POSITION,CP - CANADIAN PACIFIC RAILWAY CO.
DG LEAKER,CP - CANADIAN PACIFIC RAILWAY CO.
CROSSING,CP - CANADIAN PACIFIC RAILWAY CO.
CROSSING,CP - CANADIAN PACIFIC RAILWAY CO.
MAIN-TRACK TRAIN DERAILMENT,CN - CANADIAN NATIONAL RAILWAY CO.
NON-MAIN-TRACK TRAIN DERAILMENT,CP - CANADIAN PACIFIC RAILWAY CO.
NON-MAIN-TRACK TRAIN DERAILMENT,CP - CANADIAN PACIFIC RAILWAY CO.
CROSSING,CP - CANADIAN PACIFIC RAILWAY CO.
NON-MAIN-TRACK TRAIN DERAILMENT,CP - CANADIAN PACIFIC RAILWAY CO.
MAIN-TRACK TRAIN DERAILMENT,CN - CANADIAN NATIONAL RAILWAY CO.
NON-MAIN-TRACK TRAIN DERAILMENT,CP - CANADIAN PACIFIC RAILWAY CO.
MAIN-TRACK TRAIN DERAILMENT,CN - CANADIAN NATIONAL RAILWAY CO.
CROSSING,CN - CANADIAN NATIONAL RAILWAY CO.
CROSSING,CP - CANADIAN PACIFIC RAILWAY CO.
MOVEMENT EXCEEDS LIMITS OF AUTHORITY,CP - CANADIAN PACIFIC RAILWAY CO.
NON-MAIN-TRACK TRAIN DERAILMENT,HUDSON BAY RAILWAY
MAIN-TRACK TRAIN DERAILMENT,CN - CANADIAN NATIONAL RAILWAY CO.
DG LEAKER,CP - CANADIAN PACIFIC RAILWAY CO.
MAIN-TRACK TRAIN DERAILMENT,CN - CANADIAN NATIONAL RAILWAY CO.
CROSSING,CN - CANADIAN NATIONAL RAILWAY CO.
MAIN-TRACK TRAIN DERAILMENT,CN - CANADIAN NATIONAL RAILWAY CO.
MAIN-TRACK TRAIN DERAILMENT,CP - CANADIAN PACIFIC RAILWAY CO.
NON-MAIN-TRACK TRAIN DERAILMENT,CP - CANADIAN PACIFIC RAILWAY CO.
NON-MAIN-TRACK TRAIN DERAILMENT,CP - CANADIAN PACIFIC RAILWAY CO.
MOVEMENT EXCEEDS LIMITS OF AUTHORITY,CP - CANADIAN PACIFIC RAILWAY CO.
NON-MAIN-TRACK TRAIN DERAILMENT,CP - CANADIAN PACIFIC RAILWAY CO.
NON-MAIN-TRACK TRAIN DERAILMENT,CN - CANADIAN NATIONAL RAILWAY CO.
NON-MAIN-TRACK TRAIN COLLISION,CN - CANADIAN NATIONAL RAILWAY CO.
MAIN-TRACK TRAIN DERAILMENT,CP - CANADIAN PACIFIC RAILWAY CO.
NON-MAIN-TRACK TRAIN COLLISION,CP - CANADIAN PACIFIC RAILWAY CO.
NON-MAIN-TRACK TRAIN DERAILMENT,CP - CANADIAN PACIFIC RAILWAY CO.
NON-MAIN-TRACK TRAIN DERAILMENT,HUDSON BAY RAILWAY
NON-MAIN-TRACK TRAIN COLLISION,CN - CANADIAN NATIONAL RAILWAY CO.
MAIN-TRACK TRAIN DERAILMENT,CN - CANADIAN NATIONAL RAILWAY CO.
CROSSING,CP - CANADIAN PACIFIC RAILWAY CO.
NON-MAIN-TRACK TRAIN DERAILMENT,CP - CANADIAN PACIFIC RAILWAY CO.
CROSSING,CP - CANADIAN PACIFIC RAILWAY CO.
NON-MAIN-TRACK TRAIN DERAILMENT,CN - CANADIAN NATIONAL RAILWAY CO.
MAIN-TRACK TRAIN DERAILMENT,CN - CANADIAN NATIONAL RAILWAY CO.
COLLISION INVOLVING TRACK UNIT,CN - CANADIAN NATIONAL RAILWAY CO.
TRESPASSER,CP - CANADIAN PACIFIC RAILWAY CO.
NON-MAIN-TRACK TRAIN DERAILMENT,CP - CANADIAN PACIFIC RAILWAY CO.
NON-MAIN-TRACK TRAIN DERAILMENT,CP - CANADIAN PACIFIC RAILWAY CO.
NON-MAIN-TRACK TRAIN DERAILMENT,CP - CANADIAN PACIFIC RAILWAY CO.
CROSSING,CP - CANADIAN PACIFIC RAILWAY CO.
DG LEAKER,CN - CANADIAN NATIONAL RAILWAY CO.
NON-MAIN-TRACK TRAIN DERAILMENT,CP - CANADIAN PACIFIC RAILWAY CO.
MAIN-TRACK TRAIN DERAILMENT,CP - CANADIAN PACIFIC RAILWAY CO.
MOVEMENT EXCEEDS LIMITS OF AUTHORITY,CN - CANADIAN NATIONAL RAILWAY CO.
DG LEAKER,CN - CANADIAN NATIONAL RAILWAY CO.
